itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0507075674831867,0.0870967358350754,0.25469434261322,0.178366705775261,0.388784736394882,-0.0151325818151236,-0.421102553606033,0.488890409469604,0.0329101644456387,-0.0008450722089037,-0.371541827917099,-0.200294062495232,0.0281060356646776,-0.008234747685492,0.179370790719986,-0.160787060856819,-0.0519125796854496,0.082918107509613,-0.0081246523186564,0.213278144598007,-0.0482623241841793,-0.0321063287556171,0.207312270998955,-0.0449115559458733,0.0299230180680752,0.136104077100754,0.0452696494758129,-0.190637037158012,-0.158637717366219,0.245141997933388,-0.359741687774658,0.0102262943983078,0.177866399288177,0.0449695214629173,0.336304306983948,0.0209664236754179,0.259673595428467,-0.322845250368118,-0.442665845155716,-0.0481062270700932"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.0928392112255096,0.306776314973831,0.0032394954469054,0.26008078455925,0.0854537263512611,-0.248168125748634,0.0086221555247902,0.0749745890498161,-0.337358981370926,0.226424247026443,-0.109597228467464,-0.0404181107878685,-0.260289520025253,0.306411534547806,0.23378948867321,0.130910530686378,-0.0942794606089592,-0.172455966472626,0.066063180565834,0.258419215679169,0.210222661495209,0.128057658672333,0.172033876180649,-0.206454947590828,-0.313850343227386,-0.227895170450211,0.0725403353571892,0.288958549499512,0.0836556553840637,0.0270094349980354,-0.0006560611655004,-0.0318155400454998,0.50781387090683,0.0025461304467171,0.272125631570816,0.334215342998505,0.732702374458313,0.102211087942123,0.309799075126648,-0.156027093529701"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.111111797392368,0.200260490179062,-0.128926485776901,0.123398348689079,0.271500706672668,-0.114737756550312,-0.084575392305851,0.395414859056473,0.0522547513246536,0.218523263931274,-0.193777203559875,-0.293342560529709,0.100273847579956,-0.163548022508621,-0.0764427408576012,0.0339476503431797,-0.0841067880392075,0.0514670759439468,0.257031589746475,0.0033040344715118,-0.0666874870657921,-0.0937890633940697,-0.136929675936699,-0.0196719616651535,0.17963619530201,-0.0427703559398651,-0.316149443387985,-0.553328692913055,-0.435928583145142,0.638795256614685,0.0580556318163872,-0.0959308668971062,-0.0879106372594833,-0.097007192671299,0.40926718711853,0.276685804128647,-0.0078691458329558,-0.124266557395458,-0.313660621643066,0.251300841569901"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.491002351045609,0.576290607452393,-0.018025778234005,-0.262856632471085,-0.324487805366516,0.0578041635453701,0.12432761490345,-0.585759878158569,-0.24745999276638,-0.29707545042038,0.428777813911438,-0.174282684922218,0.140820428729057,-0.0292043685913086,0.268817096948624,0.587959468364716,-0.195158615708351,-0.031282477080822,-0.298542112112045,0.288436114788055,-0.529494106769562,-0.0032969724852591,-0.068977102637291,-0.173659414052963,-0.293992877006531,0.178043261170387,0.188113495707512,0.318054169416428,0.0208416618406773,0.443476915359497,0.608739733695984,0.19139039516449,0.941618978977203,0.298534750938416,0.0333389900624752,0.140516698360443,-0.0805731862783432,0.259966224431992,0.215406894683838,-0.449714124202728"
3238,Eye of the Beholder (1999),Thriller,"-0.0733248591423035,0.0250546839088202,-0.0960338711738586,-0.057602122426033,0.125176623463631,-0.257608681917191,0.16144397854805,0.23089574277401,0.108423411846161,0.11581464856863,-0.037510059773922,0.0851671695709229,-0.0586340762674809,0.138514026999474,0.264447599649429,0.293507605791092,0.195907905697823,0.114408075809479,-0.131809771060944,0.2007095515728,-0.0076103149913251,-0.261171668767929,-0.0481970645487309,0.0904938578605652,-0.318551629781723,0.0310258436948061,0.0480930879712105,0.0653118640184402,-0.304694443941116,0.390395522117615,-0.119451992213726,-0.0967361852526665,-0.0758991688489914,0.212617427110672,0.133137106895447,0.326077431440353,-0.135852247476578,0.0004077212070114,-0.095039464533329,0.26647087931633"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.177068844437599,0.513887584209442,0.338510036468506,0.51009613275528,-0.355540454387665,0.0220437590032816,-0.0684598758816719,-0.0190097633749247,-0.172567427158356,0.134985610842705,-0.0953190103173256,-0.239422827959061,-0.140140056610107,0.378986418247223,0.705945730209351,-0.261323064565659,0.361066222190857,-0.11638018488884,-0.197448015213013,0.701743245124817,0.110014006495476,-0.330846875905991,0.251205503940582,0.0137382447719574,-0.489011257886887,-0.182431697845459,0.118691071867943,0.0270247142761946,-0.182440787553787,0.0295505132526159,0.278708696365356,0.0731692165136337,0.444921523332596,0.232136785984039,0.144161507487297,-0.0250638630241156,0.668779075145721,0.0170960240066051,0.096729651093483,0.148915305733681"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.0589808262884617,-0.188557893037796,-0.289801955223083,0.006223274860531,-0.172651901841164,-0.481236964464188,0.251685619354248,-0.125155627727509,0.125292509794235,0.214127659797668,-0.472589373588562,0.4168601334095,0.661715149879456,-0.255205422639847,0.331373274326324,0.161007687449455,0.0942347496747971,-0.410341858863831,0.483817994594574,-0.0004598777159117,-0.384715557098389,0.0771677494049072,-0.376090556383133,-0.0631268620491028,0.24210599064827,0.453007727861404,0.328757405281067,0.115547955036163,-0.255991578102112,0.429328769445419,0.951821744441986,0.0525163486599922,0.403259962797165,-0.825866401195526,0.0368257872760296,-0.332955330610275,-0.0272266659885645,0.43998509645462,0.0162604134529829,-0.353755205869675"
87413,Bernie (1996),Comedy|Drama,"0.0105940196663141,0.2918741106987,0.0981789082288742,0.168921858072281,0.240285590291023,-0.35149097442627,-0.287201792001724,0.452787548303604,-0.0893884748220444,-0.0934624597430229,-0.199471786618233,0.0880486518144608,-0.106482982635498,-0.152109816670418,0.0395443625748158,-0.375422090291977,-0.0089926039800047,-0.0477520786225796,0.165115877985954,0.0872941985726357,0.106047585606575,0.0001122380053857,0.480117470026016,0.112985953688622,-0.1222924888134,0.0251383315771818,-0.0206700339913368,-0.3138507604599,-0.184427917003632,0.158865064382553,-0.413235813379288,0.101382181048393,0.0224229302257299,-0.134667918086052,-0.0579051561653614,0.177985176444054,0.188333213329315,0.120144166052341,-0.237291067838669,0.312158972024918"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.136248424649239,-0.192525804042816,0.24845863878727,-0.435575425624847,0.279200792312622,-0.216530919075012,-0.0985626578330994,-0.0974445343017578,0.450316309928894,0.0937167182564735,-0.0484251156449318,-0.262737900018692,-0.0210473444312811,0.23769374191761,0.0828796476125717,0.147459357976913,0.240767315030098,0.193262159824371,-0.0237041655927896,-0.074713908135891,0.0719037652015686,-0.136848226189613,-0.0604201257228851,0.514025628566742,0.070842519402504,0.407980263233185,-0.269577234983444,0.148220643401146,0.169752240180969,0.154667913913727,-0.137323722243309,-0.681222319602966,0.122731246054173,0.10902563482523,-0.194187358021736,-0.371194630861282,0.428703218698502,-0.140017136931419,0.0197841469198465,-0.0096338391304016"
237,Forget Paris (1995),Comedy|Romance,"-0.0682184100151062,0.269687801599503,0.113890342414379,0.0827045068144798,0.148754820227623,-0.187756538391113,0.114074468612671,0.0159560088068247,-0.0119646247476339,0.232999458909035,-0.0431351065635681,0.304846942424774,-0.422775030136108,0.1771150380373,-0.0189714096486568,-0.0975834578275681,-0.0036980076692998,-0.251599490642548,-0.331065952777863,-0.0843380987644196,0.0820890069007874,0.0021183139178901,0.18950729072094,-0.101341754198074,0.141599655151367,-0.532897770404816,0.185721814632416,-0.209463536739349,0.0709858536720276,0.426900565624237,-0.205913960933685,-0.0794937908649445,0.137573733925819,-0.0682438164949417,0.159798011183739,0.16308705508709,0.246405318379402,-0.0576124489307404,0.161371484398842,-0.162426754832268"
