itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.1813598,-0.07036781,0.04365958,0.02476422,-0.01328468,-0.02963264,0.1988347,0.1974432,0.2561999,0.05194121,-0.04541473,0.006988867,-0.07212283,-0.03621875,0.03289877,-0.04301533,0.1383779,0.05031307,0.0842206,-0.03874623,-0.06472247,-0.08870769,0.002033135,0.1106934,0.183886,0.1583148,-0.05956955,0.06243604,0.1354312,-0.0164796,-0.007780235,0.1349308,-0.2384085,0.1756161,-0.06806781,0.07026433,0.1053067,0.1620923,-0.02111759,0.003640806,0.01725741,-0.2327816,0.009857804,0.06676031,-0.2042695,0.08669648,0.07686108,-0.1889153,-0.04811614,0.1142265,0.05797128,-0.04004134,0.2014094,0.0748378,-0.02245085,0.04996233,0.1664524,-0.00406404,-0.1872525,-0.03250546,0.05317841,-0.1136855,0.03197012,0.08388582,-0.088409,-0.1012736,0.07349142,-0.09333888,-0.009160774,-0.02545324,-0.2473418,-0.07301278,0.03300204,0.07190397,-0.1146544,-0.2495078,-0.08962622,0.08117504,-0.02966228,-0.0965802,0.09716463,0.2275681,-0.01946465,-0.1937664,-0.0442185,-0.1838318,-0.04681132,0.1708592,0.01764187,-0.008792331,-0.1082606,0.1407837,0.1948527,0.07646205,-0.1681463,-0.2435795,0.1145071,0.03423334,-0.1375297,0.07516102"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.2026388,0.2126577,0.1703564,0.06188501,-0.008452589,0.1286356,-0.09048059,-0.1723348,0.08278529,0.0510232,0.3297104,0.1556878,0.05365219,0.1260987,0.408653,-0.05397718,-0.1717313,0.04518504,0.03360562,0.2529965,-0.05320745,-0.03094277,-0.1618995,-0.02207271,0.1337638,-0.2782221,0.04345815,0.01077013,0.193726,-0.04350376,0.198942,0.1575694,-0.1228744,-0.1380147,-0.02319816,-0.1804301,-0.01562797,0.01075497,0.1039466,0.205615,0.2114103,-0.02749057,0.02292195,0.07772528,-0.03065819,0.01392435,-0.2089075,-0.007180415,-0.05271791,-0.05076569,-0.07088754,-0.03670753,-0.1867278,-0.2602215,0.08118042,0.1095998,0.2642529,-0.07033437,0.06758751,-0.1737181,0.1318422,0.04366535,0.1114428,-0.08149487,0.05305372,-0.04860872,-0.1563759,-0.1889481,-0.2021594,0.2798066,-0.01391705,0.1881897,0.2153635,0.1736728,0.1590193,0.004648165,0.2028308,0.07920221,-0.1262184,0.102298,-0.01677013,0.03346356,-0.05169685,-0.003110887,-0.2370563,-0.1143098,0.08793161,0.0717885,0.1163855,-0.09255397,0.05468968,0.1343223,-0.05778329,-0.02749776,0.02295464,-0.2517275,0.1356976,0.07834284,0.1215211,0.06322347"
84152,Limitless (2011),Sci-Fi|Thriller,"0.1436423,-0.03778986,-0.1833882,-0.05259169,0.09863264,-0.02252971,0.156768,-0.07511469,-0.04865915,0.1200562,0.1113268,0.1854926,0.2040624,0.193983,0.1484044,-0.1384215,0.287891,0.189817,-0.005807663,-0.04087283,0.1150701,0.005370785,0.1703421,-0.2268315,0.02340382,0.1396311,-0.07414936,0.16633,-0.1738152,0.1202261,0.08216278,0.1507701,-0.08053949,-0.3407011,-0.1055485,-0.09135129,0.09881803,0.1294596,-0.005171464,-0.02537191,0.08060204,-0.1055606,-0.03979107,0.1507554,-0.1504843,0.02429017,-0.2543665,0.1200602,-0.1597174,0.3455046,0.2085069,-0.2172457,0.1067332,-0.04032723,0.1073794,-0.02833406,0.1655792,-0.06082871,-0.09829811,-0.2553645,0.2604939,0.0356053,-0.3512061,0.09637985,0.1480974,-0.1979748,0.09657646,0.1377055,-0.04755331,0.05820035,-0.06933068,0.0006691673,0.1309464,0.05062306,0.04596408,0.01075517,-0.2353739,-0.01014267,0.1607273,0.2482029,0.02681125,-0.1094519,0.1198132,-0.3232628,-0.1349156,-0.1619791,-0.1241185,-0.00600343,-0.05526822,-0.07954329,0.04992003,0.1557782,0.01804236,-0.1116784,0.128821,0.1046719,0.1144922,0.2547968,0.01847431,-0.05486508"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.5422568,0.1599735,-0.1153309,-0.05348881,0.2715793,0.1204939,-0.03734258,-0.5979249,0.1088097,0.2560278,0.07764324,-0.168975,-0.003705204,-0.1159166,0.07152981,0.2569593,-0.05377642,-0.204234,0.0771802,-0.07366484,-0.1589763,0.07205493,-0.1917221,0.05556788,0.1466807,0.3335592,-0.1514914,0.222233,0.1456564,-0.1717255,0.1352839,-0.1094923,0.267909,0.0914318,0.03647507,-0.011944,0.07441753,-0.01502787,-0.11139,0.1751181,-0.3288641,-0.1631345,0.01887329,-0.07559833,-0.01650843,-0.03094124,0.2520073,0.05267456,0.01495311,0.04708062,-0.3976233,-0.0806038,-0.1217829,-0.1356712,-0.2375781,-0.03430528,0.5251918,-0.3764952,0.2420986,-0.05368608,0.01402983,-0.04686174,0.01981233,0.1372419,0.4082018,-0.0943381,-0.2608722,-0.3065246,-0.001996177,0.1645248,0.093695,-0.06290288,-0.1567284,-0.1299689,-0.2021025,0.2279799,0.222597,-0.2214672,0.1287567,-0.3348103,-0.07206418,-0.06706373,0.008999835,-0.01866102,0.09824004,0.119487,-0.1482137,0.1421987,0.1109675,-0.1077671,-0.03973915,-0.129677,-0.09738353,-0.1469072,0.001655356,-0.2056527,0.1968254,-0.2307171,0.02226174,-0.4445792"
3238,Eye of the Beholder (1999),Thriller,"0.07163988,-0.06051897,-0.3141628,0.1031139,-0.03404205,0.3019727,0.2142833,-0.1426291,-0.324367,0.1104075,-0.1266148,0.09962624,-0.2097518,0.1614078,-0.05421433,0.03464614,0.3357504,-0.1522659,0.2759273,-0.06046097,0.02469247,0.01457345,0.1894141,0.03103704,-0.2702473,0.0718061,-0.2149425,0.04458814,-0.2161697,0.1144449,-0.05001857,0.1648263,0.3250403,0.1470899,-0.2125106,0.1228479,0.1180532,0.1079083,0.1552036,0.09858764,0.1116858,0.005097713,0.1545784,-0.1852435,0.0002496975,-0.06725737,-0.2340057,-0.05020005,0.06396295,-0.06758448,0.04965723,-0.1532573,0.102908,-0.1279057,-0.2500398,-0.1869864,-0.2742388,-0.03796559,-0.02275824,0.2278848,0.2012558,-0.1453663,0.3092082,-0.0222613,0.3199007,-0.1524663,-0.1402102,0.2473231,0.09836182,-0.1180478,-0.09129207,0.04332191,-0.04193994,0.3683581,-0.03644835,0.02214351,0.1721435,0.1293725,-0.2231473,-0.1853952,-0.1233847,-0.1381923,0.2758807,-0.1234816,-0.3501335,0.1032371,-0.08955219,0.1938814,-0.1267971,-0.2169635,0.1457918,0.07051364,-0.2249755,-0.07084619,0.06172718,-0.1026126,-0.2602406,0.1277056,0.208924,0.3160108"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.2529564,0.2963624,-0.1599625,-0.094656,-0.04845759,0.2932136,-0.1329317,-0.02019701,0.06584331,0.1130241,0.1277309,0.1382268,0.07685281,0.07753987,-0.02956936,-0.01138805,0.115027,0.1404038,-0.2172392,-0.1352792,-0.5343444,-0.03329938,-0.008869497,-0.0742951,-0.24463,0.2970712,-0.2611564,0.3139226,0.177891,-0.08290732,-0.09204293,-0.08759692,0.1830599,-0.1319276,0.02812845,-0.221262,-0.1824134,-0.0344793,-0.254013,-0.02646286,-0.02507141,-0.1371416,-0.2023427,0.07819861,0.04193444,-0.2003107,-0.2700841,0.3012683,0.09410001,-0.148125,-0.1541156,0.1073823,-0.038219,0.1257347,0.005448913,0.0889523,0.3950243,-0.009217519,0.03975265,0.004016132,-0.2777064,-0.01819714,0.117794,0.1691378,0.200335,-0.1956408,-0.1361479,-0.02512138,0.003516598,-0.3230725,-0.08611476,0.04396914,0.1044208,-0.07464709,0.1514645,0.2367587,0.1926277,-0.02306244,-0.1066011,-0.1038728,0.08882442,-0.2218025,0.005783702,0.1575245,-0.3056772,0.06713678,0.0236428,0.1020809,0.0427247,-0.200418,0.227183,0.2717797,0.05218078,-0.1985411,0.09999453,-0.2319503,0.1894495,-0.08363269,-0.1242957,0.0197363"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.1062996,-0.1958641,-0.2839799,-0.003815721,-0.05268134,-0.02266121,-0.1669299,0.1230057,-0.1766136,0.4485798,-0.1153364,0.02413112,0.09133715,-0.2631925,-0.1012344,0.008469981,-0.005206153,0.1806258,0.1431235,-0.1486452,0.06285059,-0.01562841,0.1335454,0.413882,-0.6085418,0.8086098,-0.5982662,0.1653074,-0.001218345,0.01999807,-0.1752187,-0.2245602,0.6768829,0.1275689,-0.1336165,-0.01883885,-0.06699814,0.2587799,-0.751308,0.04754447,0.2153006,0.02933889,0.09811268,-0.4661701,-0.04437982,0.1575154,0.1202721,0.03814301,-0.3128775,-0.3830462,-0.02911357,-0.2763527,0.3872465,0.3020709,0.07102486,-0.2371509,0.3088972,-0.05737288,0.05570786,0.03654904,-0.351459,0.3966312,-0.448721,-0.006375327,0.09664257,0.1679037,-0.1359109,-0.008983999,0.09738425,-0.1176987,0.1035808,-0.3947604,0.03883477,0.01017928,-0.03432352,0.258035,0.1826355,-0.2590484,-0.1868941,-0.0904584,0.2122194,0.3825339,-0.1228905,0.1179785,0.1124381,0.1119035,-0.201478,-0.06258477,-0.02161679,0.383874,0.5097273,0.09169682,-0.1217391,0.05751524,0.0431857,-0.05825631,0.09820066,-0.3463915,0.116627,-0.1099969"
87413,Bernie (1996),Comedy|Drama,"0.00727043,-0.07121319,-0.01220781,0.168149,-0.05650732,-0.1238465,0.06856273,0.08801164,-0.2798388,0.1565513,0.01993035,0.07375048,0.06501896,0.1486566,0.1055366,-0.1122518,0.0447067,-0.132185,-0.1743876,-0.1737261,0.0193633,0.01045014,-0.224154,0.1811064,-0.0996866,0.2963623,-0.04597818,0.1795331,-0.1892935,0.1987366,-0.1034727,-0.0446309,0.06740755,-0.05761524,0.1272955,-0.04899662,-0.00486377,0.1300294,-0.09333705,0.1008968,0.2396672,-0.1462509,-0.08032995,-0.1376044,-0.05661043,-0.01032395,-0.07453161,0.1891541,0.06765921,-0.001182142,0.03404846,0.204548,0.07780199,-0.2042655,0.06409318,0.186717,0.1025143,-0.00143578,0.0009596461,0.01540772,-0.02595306,0.02293597,0.2196626,-0.1472259,0.05281201,-0.2464527,0.07172104,0.1135825,-0.1301926,0.04203411,0.01763929,0.078742,-0.1083327,0.04502624,-0.007328165,0.02035429,-0.2158258,0.2526518,0.09061687,-0.0613199,0.2300829,0.003355,-0.1032884,-0.04953092,-0.18271,-0.2875562,-0.2034585,-0.02525153,-0.2395943,-0.07159758,0.02540893,0.1527928,0.03966505,-0.01626043,-0.1675994,0.01244382,0.1820764,0.2602895,-0.1052309,0.1007012"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.4107775,-0.2353328,0.06882904,-0.2415824,-0.1019193,0.06041807,0.7083081,0.06003681,-0.3053306,-0.3276552,-0.1240242,-0.2743441,0.09631753,0.3086647,0.009858103,0.2608313,0.1214451,0.000187639,-0.06401742,-0.4220232,0.2085932,0.1410813,0.3926213,0.2129702,-0.2239903,-0.3890593,-0.01764587,-0.3885058,0.1079714,0.2394818,0.04476948,-0.2473503,-0.2073411,0.02709234,-0.1428325,-0.1780415,-0.02538958,-0.3212734,0.08137794,-0.1448406,-0.02330763,-0.179666,-0.08054598,0.07497977,0.1590064,0.2125353,0.1576515,0.1561332,0.004092191,-0.006009527,-0.2479224,-0.1776507,-0.07176878,0.2144536,-0.08167462,-0.08920314,-0.3740466,-0.05670741,0.003929935,0.06640605,-0.001628231,-0.04931596,0.04993373,-0.1097735,-0.04902329,-0.0990133,-0.1914928,-0.2007339,0.2742207,0.1313404,0.03078645,-0.1319362,0.3900927,0.5448825,0.2027498,-0.2703487,-0.2063967,0.1723504,-0.04636561,0.2668893,0.1738945,0.06611834,-0.215353,0.156773,-0.1769914,0.5300059,0.04007272,0.2856428,-0.04323421,-0.04473795,-0.06142978,0.1855702,0.1653087,-0.07904244,0.4847841,-0.06958581,0.1746274,0.2554296,0.04145715,-0.08951656"
237,Forget Paris (1995),Comedy|Romance,"0.1392251,0.01067636,0.1153319,-0.403496,0.1174994,-0.00804266,0.03850316,0.1682786,0.2177891,-0.008579757,0.02646984,0.34965,-0.01765214,0.002107394,0.02543506,-0.1043386,-0.09523014,-0.06006141,0.0431619,0.07440966,-0.04974972,-0.0758705,-0.03888785,-0.22537,0.149943,-0.1445468,0.1080016,-0.1709857,0.0124699,0.08326963,0.1316354,0.05125892,-0.3941938,0.2742445,0.08152046,0.0379305,-0.01725526,-0.0908884,0.01336319,-0.04377682,-0.1133419,0.2367566,0.1482048,0.1451461,-0.1976195,0.06803958,0.2226127,-0.03105265,-0.1839889,-0.08856516,-0.06849793,0.1273951,-0.07130712,0.08240752,-0.06245033,-0.1960776,-0.03198167,-0.1413773,0.2864019,-0.2075804,0.2567678,0.1071793,0.05044933,-0.104459,-0.08507737,-0.2105511,0.2542707,-0.1252573,0.02274888,0.02163039,-0.1388548,0.01408639,-0.04547055,-0.1891149,-0.03406768,-0.08505474,0.01204055,-0.01932848,0.007634939,-0.1093816,-0.2989706,0.01009975,-0.1447384,-0.001820432,0.2082764,-0.09368069,-0.1110954,-0.09077161,0.1024613,-0.2043072,-0.113311,0.123436,0.05949806,-0.05368897,0.2140398,0.0359944,0.1041121,0.02548619,0.0695755,0.07323024"
