itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0047550764866173,0.0063210478983819,0.0049981079064309,-0.0008392857271246,0.0013770797522738,-0.005038633942604,-0.0018354690400883,-0.0044781640172004,-0.0032607116736471,-0.004547513090074,2.01745078811655e-05,0.0019925162196159,-0.0072608878836035,0.0001519624347565,-0.0071900561451911,-0.0041571073234081,-0.0041359434835612,-0.000801104994025,0.0049945362843573,-0.0024839988909661"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0030222558416426,-0.0045159687288105,0.0078800013288855,0.0026073516346514,0.0063579380512237,0.0026722990442067,0.0065734982490539,-0.0012511719251051,0.0011844673426821,-0.0009792395867407,0.0117393247783184,0.010674730874598,-0.0086843529716134,-0.0052957055158913,0.0004223974538035,-0.001401595538482,-0.0008112619980238,0.0084331026300787,0.0066212369129061,0.0022092198487371"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0068351640366017,0.0020712360274046,0.0084167011082172,0.0005861035897396,6.848644989077e-05,-0.0025845360942184,-0.0123348394408822,-0.000442914024461,-0.0021836108062416,0.0043772407807409,0.0014836078044027,-0.0030061285942792,-0.0148358102887869,0.0109840063378215,-0.0020346804521977,0.0023375293239951,-0.0110288877040148,0.0003793608047999,-0.0046048969961702,0.0036425129510462"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.013538951985538,-0.0136832883581519,-0.0003456876147538,-0.007901307195425,-0.01049277279526,-0.0042123137973249,0.0092178657650947,0.0159546844661236,-0.0089510874822735,0.0032593579962849,0.012648374773562,0.0160656347870827,-0.0154987033456564,-0.0121819330379367,0.0050027640536427,-0.0069308797828853,0.0142268035560846,0.0163095500320196,-0.0128571931272745,0.0038786551449447"
3238,Eye of the Beholder (1999),Thriller,"0.0023711819667369,0.0054869339801371,0.0114684859290719,0.0054544480517506,0.001704188180156,0.0009984198259189,0.0028210496529936,0.0059996345080435,-0.0030218225438147,0.006821101065725,0.0085256109014153,0.0002395684277871,-0.0018971461104229,0.0087972190231084,-0.001846766914241,-0.0016953690210357,-0.0066038775257766,0.0076127159409225,-0.0054563735611736,0.0005111471400596"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0138568393886089,0.0054917018860578,0.0052348147146403,0.0083232019096612,0.0039961785078048,-0.0086304675787687,0.0045012440532445,-0.0032087222207337,-0.0013965939870104,-0.0086073242127895,0.0077797840349376,0.0202767495065928,-0.0015737022040411,-0.0028557649347931,0.0009371180203743,0.0036689827684313,-0.0022386533673852,0.010207325220108,0.0042141112498939,0.0049739559181034"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.003787025809288,-0.0158156510442495,-0.0127249769866467,0.0020916343200951,-0.0072822556830942,0.0015048508066684,-0.0031547516118735,0.0070101954042911,0.0098090376704931,0.0153720183297992,0.0044818893074989,0.0045799291692674,-0.0074805300682783,0.0054357275366783,-0.0157547369599342,0.0104012303054333,-0.0151731157675385,0.0011785568203777,0.0096501829102635,0.0123049980029464"
87413,Bernie (1996),Comedy|Drama,"0.0033640312030911,0.0071798409335315,0.0057040518149733,0.0077889021486043,0.0048558856360614,-0.0028883428312838,0.00439975829795,-0.0053822454065084,-0.0016813743859529,-0.0070224176160991,-0.0015065327752381,-0.0038048916030675,-0.0058595817536115,0.0044998987577855,-0.0011239612940698,-0.001350108301267,-0.005742834880948,-0.0044570746831595,0.0010130697628483,0.0002840655797626"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0090090055018663,-0.0018248920096084,0.0049327816814184,0.0100648542866111,0.0013541554799303,0.0073214313015341,-0.0080733504146337,-0.0119572598487139,0.0024106779601424,0.0117326462641358,0.0025734740775078,-0.0074878092855215,0.0149265183135867,-0.0049103028140962,0.0016015588771551,-0.0028454775456339,0.0041630873456597,0.0061895465478301,0.0060620517469942,-0.0057339966297149"
237,Forget Paris (1995),Comedy|Romance,"0.0065148938447237,-0.0001071098085958,-0.0028566985856741,-4.40082185377833e-05,0.0138573348522186,-0.0022809614893049,0.0040940451435744,0.0018968670628964,-0.0030350943561643,0.0085846688598394,-0.0025961832143366,0.0022680561523884,-0.0058204345405101,0.0003957333683501,-0.0043070092797279,-0.0124253872781992,-0.0038132176268845,0.0085900649428367,0.0027492637746036,0.0015568947419524"
