itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.232824295759201,0.310751229524612,0.0541267059743404,-0.0455771200358868,0.268748909235001,0.254573136568069,-0.115664951503277,-0.0300922524183989,0.0596470050513744,0.292252600193024,-0.230855345726013,0.0061638159677386,0.255685150623322,0.254091560840607,0.0508339069783688,0.0730997025966644,0.0924858078360558,0.176103577017784,-0.184522598981857,0.276756644248962"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.0879523232579231,0.111737668514252,-0.0175009705126286,-0.21248072385788,0.235449120402336,0.180358290672302,0.0237937867641449,-0.0831510499119759,0.401689678430557,-0.0661609470844269,-0.108672089874744,-0.215804785490036,0.292817384004593,0.0975620374083519,0.113282263278961,-0.237627103924751,-0.264582872390747,-0.124871172010899,-0.301806658506393,-0.32662096619606"
84152,Limitless (2011),Sci-Fi|Thriller,"0.414512425661087,-0.0784926041960716,-0.093606173992157,0.138113886117935,0.465041190385818,0.0564949102699757,-0.423265218734741,0.0423531346023083,-0.205764159560204,0.254475116729736,-0.242100745439529,-0.0502099618315697,0.26871594786644,0.16274456679821,-0.0976456329226494,-0.144348993897438,-0.202845349907875,0.376787781715393,0.0778700932860374,0.0057366886176168"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0026828835252672,0.49224865436554,-0.449060916900635,-0.082340732216835,-0.492967575788498,0.352774918079376,-0.163441121578217,0.0165672525763512,0.56150758266449,0.160384058952332,0.186157494783401,-0.630685150623322,-0.0049898624420166,0.0590939149260521,-0.263363361358643,-0.823697924613953,0.0864146575331688,-0.755730211734772,-0.140875056385994,-0.539302170276642"
3238,Eye of the Beholder (1999),Thriller,"0.166099652647972,-0.153911039233208,-0.0500351376831532,0.0659530311822891,0.262410432100296,0.223487183451653,-0.292265087366104,-0.0536414831876755,-0.116013519465923,0.227471143007278,-0.0188997834920883,-0.0950215086340904,0.142769813537598,-0.233938187360764,-0.0582204684615135,-0.0535261295735836,-0.0011107367463409,0.029011033475399,-0.145240023732185,-0.1773631721735"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.315926194190979,0.420709103345871,-0.158602878451347,-0.225316137075424,0.553100049495697,0.524730443954468,0.121667958796024,-0.115132011473179,0.708492338657379,0.25750207901001,-0.0681406855583191,-0.238224774599075,0.350348114967346,0.15320098400116,0.198507636785507,-0.298289030790329,0.289851546287537,0.0162203162908554,-0.2191491574049,0.325761795043945"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0929162874817848,0.170292809605598,-0.484885513782501,-0.185368105769157,-0.159106343984604,-0.22278881072998,0.247998297214508,0.0519924201071262,-0.528138220310211,-0.602136731147766,-0.374314934015274,-0.569795966148376,0.408490270376205,-0.584535300731659,-0.269288629293442,-0.472789436578751,-0.217652022838593,0.184056252241135,-0.051373727619648,0.0013037733733654"
87413,Bernie (1996),Comedy|Drama,"0.0764580070972443,-0.0616344064474106,0.0276562869548798,0.0451777316629887,0.412399291992188,0.295734614133835,-0.362508416175842,0.0847489237785339,0.129791557788849,0.217657878994942,-0.195959135890007,0.0729106664657593,0.251139849424362,0.0326452888548374,0.11504277586937,0.29557529091835,-0.154075458645821,0.215898916125298,-0.145577564835548,0.191317811608315"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0863331332802773,-0.181319385766983,0.400765180587769,0.32082936167717,0.094091385602951,-0.380568712949753,0.330328166484833,-0.2093855291605,-0.35507544875145,-0.190995097160339,0.18130698800087,-0.11622566729784,-0.0385907553136349,0.139318019151688,0.112076297402382,0.217574208974838,0.241563633084297,0.153194159269333,-0.212782338261604,-0.258539229631424"
237,Forget Paris (1995),Comedy|Romance,"0.031273365020752,0.167961284518242,-0.031234186142683,-0.0614993683993816,0.0053874384611845,-0.144496694207191,-0.0789146721363068,-0.567338407039642,0.340939223766327,0.0929100811481476,-0.129193410277367,-0.150985047221184,0.367412209510803,0.0798695534467697,-0.0898611769080162,0.0112142320722342,0.112178727984428,0.0103201223537326,-0.297208309173584,0.114610157907009"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"-0.313811302185059,0.15800404548645,-0.201019093394279,-0.345305979251862,0.101421654224396,0.19478540122509,0.0348435156047344,0.408802479505539,0.205590516328812,0.0546895004808903,0.0872928127646446,-0.204853743314743,-0.0587204806506634,0.135863691568375,0.394896805286407,-0.316520750522614,-0.121940523386002,-0.0585684403777122,0.0820389091968536,-0.319930016994476"
786,Eraser (1996),Action|Drama|Thriller,"-0.0806072503328323,0.0501623265445232,-0.379389494657516,-0.312854826450348,0.1658835709095,-0.297868698835373,0.0246926490217447,-0.0578093305230141,-0.0683549046516418,-0.235596880316734,-0.0093069253489375,-0.164085134863853,0.153074711561203,0.0141058843582869,-0.202815771102905,-0.518293976783752,0.0559333004057407,-0.311218440532684,-0.054738637059927,0.130809217691422"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"0.108187340199947,-0.404292672872543,-0.108372382819653,-0.037979681044817,-0.0538677796721458,-0.289645493030548,-0.0076482100412249,0.420556902885437,-0.149623349308968,0.188543319702148,-0.403166055679321,0.249724522233009,-0.138561308383942,-0.502640902996063,-0.193389818072319,-0.140520036220551,0.163704365491867,-0.177531346678734,0.605597078800201,-0.59695827960968"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"-0.0542855709791183,0.0646437704563141,-0.152202069759369,0.190339207649231,0.0218229312449694,-0.0441906936466694,-0.358287334442139,-0.219796389341354,0.0752010121941566,0.233125954866409,-0.351052016019821,-0.350342571735382,-0.0962679609656334,-0.073300875723362,-0.223080471158028,0.172351315617561,-0.0491991192102432,0.189533457159996,0.0959042906761169,0.0980291366577148"
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,"0.294610977172852,0.272098869085312,0.237067461013794,0.0224981028586626,0.835543692111969,0.164033502340317,0.106847487390041,-0.282949715852737,-0.145649969577789,-0.0089884456247091,-0.0394419096410275,-0.218231856822968,0.260999172925949,0.432259052991867,-0.0090324776247143,-0.22978438436985,0.246056348085403,0.265899926424026,-0.46400910615921,0.612558484077454"
3675,White Christmas (1954),Comedy|Musical|Romance,"-0.559086620807648,-0.30022856593132,0.605335652828217,1.18094456195831,-0.876982092857361,-0.892026841640472,-0.208236530423164,-0.372586071491241,-0.249687775969505,-0.938398897647858,0.157504141330719,-0.434053689241409,-0.498736381530762,-0.0111388014629483,-0.0371714308857918,0.343506455421448,-0.0736450478434563,-0.241959795355797,-0.655374109745026,-0.543710589408875"
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,"0.0301525164395571,0.292287319898605,-0.0606984719634056,0.0604382790625095,-0.0397732630372047,0.183818817138672,0.384231418371201,-0.465058237314224,0.306745499372482,-0.0913749635219574,0.2326769977808,-0.265913337469101,-0.0714033469557762,-0.0139034111052752,0.229608461260796,-0.0494752675294876,-0.198492512106895,-0.258652031421661,-0.176805436611176,0.0940313637256622"
