itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.04655738,0.01080236,-0.09098819,0.05899262,0.02452186,-0.01915127,0.02939185,0.04430022,-0.02432832,-0.01608264,0.01129948,0.08254962,0.0618209,0.0292066,-0.03351625,0.09519027,0.02529572,-0.0118742,-0.01836238,0.01982025"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.06366995,-0.05820924,0.002041081,0.002786761,0.05472667,-0.038761,0.02798841,0.1018632,0.09541988,-0.1034473,0.0853193,0.1030798,0.0006232199,0.04776486,-0.02188498,-0.04595875,0.04555235,0.001074358,-0.02089618,-0.04455029"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.009389427,0.01550325,-0.02380862,0.06843456,0.03378067,-0.02441145,-0.02887165,0.145022,-0.0353928,0.01304657,0.02809428,-0.003003175,0.1339729,0.03684727,0.04289708,0.01593598,0.002356222,-0.08025941,-0.04876887,0.08770675"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0884072,-0.06390771,0.01534711,-0.1132803,-0.06995353,-0.1537034,0.0211592,0.2014138,0.1073248,-0.02189501,0.08621861,-0.0111986,-0.06745463,-0.1724108,0.06020826,0.01610405,-0.01164026,-0.004072662,-0.1717741,-0.1298435"
3238,Eye of the Beholder (1999),Thriller,"-0.03535225,0.01332123,-0.05701577,-0.04342118,-0.001049893,0.04186853,0.001077562,0.1093782,0.02725612,-0.06864426,0.03923252,-0.0112975,0.09577763,0.002690219,-0.01517476,0.007490985,-0.02750088,-0.1021655,-0.04106289,0.0472634"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.02440597,-0.07821728,-0.09086405,0.006258721,-0.001678253,-0.1069596,0.1258056,0.01919167,0.1163735,-0.1510852,-0.0125755,0.0804689,0.07324652,-0.0005365157,0.02795455,0.009853893,-0.0478528,0.04596809,-0.02887181,-0.02279191"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.07696158,-0.04732563,0.09115984,-0.000965205,0.2385225,0.03257197,-0.02548233,0.05445646,0.1790867,0.1393541,-0.07285215,-0.07925316,-0.02508962,0.02234729,0.0435086,-0.1170855,-0.02724852,0.04148206,-0.1786862,0.0681674"
87413,Bernie (1996),Comedy|Drama,"-0.02941419,0.02840902,-0.09380001,0.05040991,-0.006682271,0.02411246,0.04760782,0.03304424,0.02668572,-0.05374611,0.03390202,0.02731286,0.05792543,0.07366763,-0.006823008,0.08228026,0.05882873,-0.01968462,0.007557906,0.1084405"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.1105672,0.04889659,0.0725887,0.04332473,-0.01970533,0.1593407,-0.06675685,-0.02125946,-0.02611124,-0.0007928513,-0.04399002,0.03086947,0.05136691,0.05127628,-0.01796314,-0.05624342,-0.03749251,-0.01438827,-0.001345476,-0.1883113"
237,Forget Paris (1995),Comedy|Romance,"0.07572481,0.06164356,-0.167533,0.009149245,-0.01633674,0.004208859,-0.001492089,0.02125213,0.05416966,0.01239009,0.07835563,0.07434356,0.04175758,0.02905047,-0.04282029,-0.05099937,0.04113522,-0.04522818,-0.08396494,-0.006878542"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"-0.03174586,-0.1149239,0.07768992,0.0523394,0.03993042,-0.06264929,0.1004987,0.04269187,0.06344154,-0.0320133,0.02743232,0.04866048,-0.001746104,-0.02771642,-0.005256872,0.03266826,-0.02301396,0.1261819,0.01333231,-0.01916687"
786,Eraser (1996),Action|Drama|Thriller,"0.05702156,0.06198664,-0.02804,-0.0372512,0.08255959,-0.06785823,0.02714613,0.05569716,0.05553607,0.04246699,-0.008675906,-0.02257748,0.01570068,-0.01150236,0.08294991,-0.1085532,0.01205019,0.06115216,-0.01699009,0.00898968"
