itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.000174892382347,0.147988602519035,-0.0833071693778038,0.0268393140286207,-0.0160210970789194,0.0341553315520287,0.158293500542641,0.162610903382301,0.0676246583461761,0.238922238349915"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.432079017162323,0.0597024038434029,0.355018436908722,0.137107044458389,0.18232761323452,0.276544064283371,0.246321707963943,0.312449783086777,-0.270417392253876,0.342493772506714"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0673164799809456,-0.178429618477821,-0.248176485300064,-0.118044480681419,-0.156828850507736,-0.387585639953613,0.139034137129784,0.466306418180466,-0.0203999429941177,0.299303084611893"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.981173694133759,-0.275761276483536,-0.089045874774456,0.276944547891617,0.981865704059601,-0.21665832400322,0.171824470162392,-0.0447096563875675,-0.244467407464981,-0.0551210790872574"
3238,Eye of the Beholder (1999),Thriller,"-0.116471484303474,-0.265174627304077,-0.0457938611507416,-0.058565404266119,0.100597761571407,-0.0175800751894712,0.0326350703835487,0.207950636744499,-0.0143294371664524,0.296192616224289"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.34989395737648,0.415110319852829,0.296378135681152,-0.0757107585668564,0.568277418613434,0.331348180770874,0.478534877300262,0.102560758590698,-0.0813846215605736,0.670931458473206"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.160940915346146,0.178693905472755,0.365312993526459,-0.0303651764988899,0.199662014842033,-0.332164734601974,0.172350749373436,0.104730792343616,0.610825061798096,0.0502562560141087"
87413,Bernie (1996),Comedy|Drama,"0.15021051466465,0.151448309421539,0.103688560426235,-0.150093987584114,-0.146409600973129,0.080207958817482,0.124765492975712,0.339976280927658,-0.111566945910454,0.155031651258469"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.235437050461769,-0.155504882335663,0.118240684270859,0.250347375869751,-0.535204648971558,0.255345165729523,-0.363891988992691,-0.190394416451454,0.124301671981812,0.120731614530087"
237,Forget Paris (1995),Comedy|Romance,"-0.322759330272675,-0.271191269159317,0.335435777902603,-0.101342841982841,0.0912328511476517,0.275484204292297,0.0800179019570351,0.0444383025169373,0.0046466430649161,0.22406904399395"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"-0.321542710065842,0.718822419643402,0.0177540928125381,0.150932237505913,0.192176356911659,0.143618479371071,0.372803270816803,0.199778139591217,-0.106103621423244,0.0186393558979034"
786,Eraser (1996),Action|Drama|Thriller,"-0.210954263806343,-0.0202351566404104,0.221610635519028,-0.130291283130646,0.242660984396935,-0.170969992876053,0.258579045534134,0.0895713940262794,0.32814022898674,0.130815252661705"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"0.397450596094131,-0.30227655172348,-0.163476899266243,-0.287276685237885,0.0476238653063774,-0.429944664239883,-0.0685099512338638,-0.557754933834076,-0.179756805300713,0.166158303618431"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"-0.305039405822754,-0.196857467293739,-0.0771143734455109,-0.245788976550102,-0.119340032339096,-0.122302353382111,0.162421002984047,0.0506638027727604,0.0492871217429638,-0.0627188682556152"
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,"-0.232388660311699,0.050020594149828,0.17480356991291,0.0338140726089478,-0.124353110790253,0.223911821842194,0.272172063589096,0.40145617723465,0.464497953653336,0.592434823513031"
3675,White Christmas (1954),Comedy|Musical|Romance,"-0.649330675601959,-0.846455097198486,0.0338466763496399,0.446144223213196,-0.713405728340149,0.0973706766963005,-1.30926918983459,-0.0635865181684494,-0.157028257846832,-0.845993280410767"
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,"-0.321433871984482,0.0425600372254848,0.357478111982346,0.407620400190353,0.199270561337471,0.43179190158844,0.0942855104804039,0.0107976337894797,-0.29360556602478,0.159043177962303"
