itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.141379937529564,0.0086948899552226,-0.077811174094677,0.157445579767227,0.0648644864559174,-0.0328126475214958,0.0496537461876869,0.0763504356145859,0.0432729497551918,-0.0096362065523862"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.0335539132356644,0.177715718746185,-0.177437856793404,0.151285171508789,-0.0728714391589165,-0.0424721762537956,0.1440040320158,-0.123901665210724,-0.0791629105806351,0.191461220383644"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0615263804793358,-0.0225864052772522,-0.127208799123764,0.316236197948456,0.113932974636555,-0.0741402134299278,-0.0509199239313602,0.0849149599671364,0.13046607375145,-0.26519563794136"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0567178539931774,-0.0252329390496016,-0.214712172746658,0.159048363566399,0.0149856684729457,-0.0226022712886333,0.0034594682510942,-0.602704584598541,0.212933391332626,0.267273813486099"
3238,Eye of the Beholder (1999),Thriller,"-0.079014278948307,0.0219131615012884,-0.0774778872728348,0.248269379138947,-0.0173846632242203,0.023087814450264,-0.0110948123037815,-0.0563444644212723,0.0347273983061314,-0.0475602969527245"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.193670690059662,0.138161271810532,-0.0217836946249008,0.110339768230915,0.0552433095872402,-0.189378693699837,0.350250363349915,-0.208589315414429,-0.122486062347889,0.138833433389664"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.2955442070961,0.182573884725571,0.081618458032608,0.0550623014569283,0.282501548528671,0.127802640199661,0.203329399228096,-0.134677037596703,-0.163814947009087,-0.173764601349831"
87413,Bernie (1996),Comedy|Drama,"-0.183982267975807,0.0416462011635303,-0.139027491211891,0.0430850274860859,0.0106482841074467,-0.0611813738942146,0.0515001192688942,0.144527241587639,0.0097750462591648,-0.0811557099223137"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.109140157699585,0.222708597779274,0.148168504238129,0.0083243837580084,-0.126277908682823,0.175524219870567,-0.120341904461384,0.159200295805931,-0.0166769903153181,0.0907773375511169"
237,Forget Paris (1995),Comedy|Romance,"-0.131930351257324,0.16584575176239,-0.0260281767696142,0.165219277143478,-0.0350873842835426,0.117068998515606,-0.0194262750446796,-0.135627463459969,-0.111252255737782,0.107061460614204"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"0.0075423941016197,0.149417370557785,-0.154443308711052,-0.0912452936172485,0.12487630546093,-0.228418350219727,0.15946289896965,-0.0165303479880095,-0.0458329916000366,0.139755412936211"
786,Eraser (1996),Action|Drama|Thriller,"0.112271130084991,0.0803492292761803,0.0240587554872036,0.106688842177391,0.258825987577438,0.0445443987846375,0.0344572439789772,-0.128722965717316,-0.0653606057167053,-0.0419401153922081"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"-0.0224864408373833,-0.173158138990402,0.309143573045731,0.135906159877777,-0.0778559893369675,-0.0352284871041775,0.0140223791822791,-0.1130445972085,0.139698505401611,-0.168522074818611"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"-0.0334813930094242,0.125512957572937,-0.0254883076995611,0.117611177265644,0.0886556953191757,-0.044436514377594,-0.214207246899605,-0.0639310479164124,0.0560375489294529,-0.167573392391205"
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,"0.0031524605583399,0.217337355017662,-0.0639253109693527,0.241708859801292,0.232071489095688,0.0486778914928436,0.0667339637875557,0.162448793649673,-0.163441136479378,-0.0409196764230728"
3675,White Christmas (1954),Comedy|Musical|Romance,"0.343169927597046,0.402376919984818,-0.0918643996119499,-0.337559878826141,-0.434730023145676,0.433358550071716,-0.479348987340927,0.0069845779798924,0.158969148993492,0.0922951772809029"
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,"0.0619560107588768,0.12420616298914,-0.0841253623366356,0.0307267680764198,-0.200592666864395,-0.0127810565754771,0.146328762173653,-0.105340473353863,-0.13370044529438,0.320753574371338"
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,"-0.0649275258183479,0.21150478720665,-0.110493451356888,-0.0089334994554519,0.118171349167824,-0.0300243049860001,-0.0234996601939201,-0.106786198914051,-0.0479096323251724,0.201087951660156"
