itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.002464843,-0.05044163,0.01779916,0.0187801,0.007967259,0.02877344,-0.0005817769,0.005118764,-0.0166743,0.00176954,0.01330529,-0.01763063,-0.03163674,0.008473751,-0.01068359,-0.005304073,0.01494167,-0.002183368,-0.02501178,-0.01767852"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.03542331,-0.02345914,0.007882061,-0.01272375,-0.02268351,-0.002812822,-0.01559035,-0.01068949,0.02250806,0.06763591,0.0304695,-0.01400904,0.007279171,-0.02985352,0.05010872,-0.003374402,-0.04031407,0.03458307,-0.02228,-0.000734261"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0216654,-0.0381962,0.02536754,-0.0040277,-0.0009336488,0.004973266,-0.005886781,-0.01610071,-0.02414463,0.004354153,0.00646136,0.03235459,-0.05171201,-0.0209095,-0.06270129,0.01630747,-0.02768624,0.01228291,-0.00589527,-0.01580847"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.08472092,0.03244744,0.004535325,-0.003083704,-0.01811005,-0.08162417,-0.0459235,-0.02945986,-0.01373022,0.06519748,0.009723013,-0.065704,-0.007639373,-0.07698432,0.007237149,0.01790394,0.07181378,0.06326586,-0.03811739,0.05150061"
3238,Eye of the Beholder (1999),Thriller,"0.003960111,-0.03800423,0.02748459,-0.03401334,-0.02209031,0.006262874,0.001370203,0.00680183,-0.02222413,0.001576047,-0.00817273,0.01329129,-0.0276407,0.01130218,-0.02181892,-0.009281046,-0.01210293,0.02345816,-0.01726861,0.02932077"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.009752089,-0.05583192,0.05900786,0.04384903,-0.0423798,0.014286,0.01451809,-0.01263059,0.01976266,0.05690252,-0.01344377,-0.03000475,-0.03627266,-0.008152328,0.04119445,-0.01922842,0.01505533,0.06286857,0.005640868,-0.02330329"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.05058303,0.01147653,-0.07037123,-0.07097952,-0.0134817,0.01188666,0.01563113,-0.06627592,-0.0680564,0.02763887,0.009105775,-0.0356336,-0.0410099,-0.0640199,0.02533242,0.08095773,-0.03321685,0.01751057,0.08132659,-0.01659083"
87413,Bernie (1996),Comedy|Drama,"-0.007486316,-0.0387741,0.03304543,-0.01058557,-0.02873903,0.028637,0.01196346,0.01212701,-0.001269755,-0.001313752,0.001216701,0.007176157,-0.02651423,-0.001112704,-0.01077982,-0.03483261,-0.01246823,-0.01270885,-0.01527529,-0.02398153"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.02565435,-0.002699559,-0.007924275,-0.004653372,0.03555999,0.0122365,-0.006194552,0.06822778,0.01351455,0.0001117764,0.02481795,0.03632943,0.04148515,0.02281088,0.01148315,0.02130689,-0.0330012,0.02361341,-0.02425302,-0.03429688"
237,Forget Paris (1995),Comedy|Romance,"0.001681248,-0.05605588,0.009255007,-0.04775843,0.0142437,-0.0137387,0.01296997,0.01701835,-0.01730459,0.03677725,-0.01384033,-0.005978398,-0.01324543,-0.008961822,0.03330697,-0.004535813,0.02727277,0.01397619,-0.0165518,-0.006896975"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"0.02784631,0.00308684,0.02489246,0.03114405,0.007256993,0.0338396,0.01357445,-0.0286602,0.01924416,0.008640581,0.04769587,-0.03212322,-0.003983625,-0.03789409,0.0275497,-0.004342498,0.02980378,0.03412722,0.003873837,-0.01010989"
