itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0033978251740336,0.0064717764034867,0.0036209938116371,-0.0047873784787952,0.0001907917030621,-0.0042585115879774,-0.0045084911398589,-0.0053705289028585,0.0019065821543335,-0.0038609553594142,0.0019568214192986,0.0063531640917062,-0.0045792055316269,-0.0004435890878085,-0.0032652635127306,-0.0041309301741421,-0.0071117817424237,0.0013284570304676,0.0027892955113202,-0.0038024659734219"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0031513418070972,-0.0049471934325993,0.0051972465589642,0.0018291954183951,0.003354912623763,-0.0009200141066685,0.002356979297474,-0.0105009218677878,0.0009848469635471,-0.0090992441400885,0.0003361060516908,0.0055498266592621,-0.005114372819662,-0.0005067773745395,0.0010734319221228,-0.0076916338875889,0.0066382470540702,0.0133254965767264,0.0041927406564354,0.0108263622969389"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0064303716644644,0.0027128977235406,0.0076029151678085,0.0042527234181761,-0.006179928779602,-0.0033770815934985,-0.0136722028255463,-0.0012397083919495,0.0014778568875044,0.003460495499894,0.0042491825297474,-0.0012774060014635,-0.006191031076014,0.0110750030726194,-0.0023350021801888,-0.0008615414844825,-0.0097592314705252,0.0046321516856551,-0.0031723461579531,0.0054713725112378"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0135305970907211,-0.019412238150835,0.0052209040150046,-0.0064958520233631,-0.0077683976851403,-0.0044111558236181,0.0091505069285631,0.0100442878901958,-0.0147967357188463,-0.0001112792160711,0.0090078171342611,0.0111210746690631,-0.0214520487934351,-0.0145979188382626,0.0035395079758018,-0.0083185378462076,0.0192752592265606,0.0171634908765554,-0.0113932704553008,0.0085782399401068"
3238,Eye of the Beholder (1999),Thriller,"0.0036450689658522,0.0041039460338652,0.0062254606746137,0.0097665479406714,-0.0070881056599319,-0.0083662439137697,0.0022889599204063,0.00280079129152,-0.0062165786512196,-0.0036302560474723,0.0053974282927811,0.0019446985097602,0.0020133180078119,0.0073008681647479,-0.0003610987041611,-0.0070883454754948,-0.000152575346874,0.0059546260163188,-0.0007143032853491,0.0007917055627331"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0061053005047142,0.0041746464557945,0.0036020067054778,0.0006172427674755,0.0014567193575203,-0.0098675983026623,0.0015999894822016,-0.0103049008175731,-0.0032351710833609,-0.0143307037651539,-0.0026614444795996,0.0235630124807358,-0.0035848813131451,-0.0031093009747564,0.0041973083280026,-0.0001067188786691,0.0010880646295845,0.0077655832283198,-0.0031796393450349,0.0116589842364192"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.001445360132493,-0.0196685381233692,-0.025803379714489,0.0134231382980943,-0.0073668705299496,-0.0030370564199984,-0.0050429669208824,0.0038091407623142,0.0083767920732498,-0.0015171144623309,0.0031538654584437,-0.0050197979435324,-0.004262778442353,0.0017512209014967,-0.0103230932727456,0.0054016816429793,-0.0081922756507992,0.0007001771591603,0.0048530320636928,0.0189684107899666"
87413,Bernie (1996),Comedy|Drama,"0.0002896133810281,0.00916388630867,0.0086369439959526,0.0057173790410161,0.0006222230149433,-0.0030359255615621,0.0007871221750974,-0.0050669563934207,0.0049052238464355,-0.0055500222370028,-0.0011188061907887,0.0023009323049336,-0.0025944015942513,0.004889000672847,-0.0009158877655863,-0.0031365458853542,-0.0081772720441222,-0.0025634779594838,0.0023979893885552,-0.0002065618464257"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.006057028658688,-0.0008897962397895,-0.0041614873334765,0.0092733083292841,0.0003750396135728,0.0066994661465287,-0.0062647513113915,-0.0159597545862198,-0.0039582652971148,0.0068988078273832,-0.008200735785067,-0.0108307022601366,0.0150850731879473,-0.001461491221562,0.0108676170930266,-0.0040991539135575,0.0100497137755156,0.0068734162487089,0.0046158470213413,-0.0043119746260345"
237,Forget Paris (1995),Comedy|Romance,"0.0101885590702295,-0.0014234756818041,-0.0044698268175125,-0.0016528504202142,0.00539953680709,-0.0018894284730777,0.0031502631027251,0.0017931386828422,-0.0051297578029334,0.0018424721201881,-0.0043336190283298,0.0055899531580507,-0.0037333285436034,0.0020685335621237,-0.0043767318129539,-0.0131586426869035,-0.0030380093958228,0.0063228830695152,0.0070114871487021,-0.0023569883778691"
