itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0049158674664795,6.78651558700949e-05,0.0058398596011102,0.0034100410994142,0.003485036548227,-0.000583445187658,-0.0014800643548369,-0.0064843157306313,-0.002670106710866,0.0011164296884089,0.0033283531665802,0.0044269654899835,0.0059259911067783,-7.5474577897694e-05,0.009087442420423,-0.0004401695041451,0.0008394424221478,-0.0080891326069831,0.0024341940879821,-0.0014679151354357,0.0004131247405894,-0.0005803181556984,-0.0016708073671907,-5.98869628447574e-05,0.0026079735253006,0.0026241031009703,0.0035109969321638,0.0012507028877735,0.0039442623965442,0.0007015249575488,-0.0086591579020023,0.0023869974538683,-0.0049349744804203,-0.001739204279147,-0.0021783174015581,-0.0018835315713658,0.008811229839921,0.0062880492769181,0.0051837782375514,0.0056213247589767"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0067715439945459,-0.0019945073872804,-0.0012039514258503,-0.0014718301827088,0.0098232543095946,-0.0089171510189771,-0.0006652611773461,-0.0028078553732484,-0.0015504237962886,0.0058851004578173,-0.0020112670026719,0.008498627692461,-0.0088113043457269,-0.0001507115666754,-0.0074665392749011,-0.0026910135056823,0.0054724705405533,0.0106657715514302,0.0009193865116685,0.0016780253499746,-0.0003527635708451,-0.0027107372879982,0.0123392157256603,-0.0043226522393524,-0.0029046931304037,0.0008053513010963,-0.0034053188282996,-0.0067845289595425,-0.0075191524811089,0.0026734299026429,-0.007904514670372,0.0042347153648734,-0.0007167537696659,0.0026883755344897,0.0005003558471798,-0.0004397923476062,0.0014309628168121,-0.0011686203069984,0.0022824851330369,0.0087540410459041"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0011010637972503,0.0003326064033899,0.0025938367471098,0.0061711063608527,-0.0005299817421473,0.0042056203819811,-0.0063037425279617,0.002725567901507,-0.0039563449099659,0.0062433471903204,0.0012782420963048,0.0013227731687948,-0.0051896478980779,0.003230697941035,0.0029050486627966,0.0064218803308904,-0.0060178465209901,-0.0060431472957134,-0.0050914892926812,-0.0018278027419,0.0068133319728076,-0.0043553989380598,0.0016157806385308,0.0016216412186622,-0.0028518282342702,-0.0050502922385931,0.0026643096935004,-0.0053056799806654,0.0016259552212432,-0.006508951075375,-0.0073082433082163,0.0053006061352789,-0.0155331175774336,0.0090290596708655,-0.0084295384585857,0.0064602750353515,0.0044627413153648,0.0032221591100096,0.0062537984922528,0.010745033621788"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.0008793749148026,0.0136880641803145,0.0015646173851564,-0.018729105591774,0.0105603318661451,0.0037739472463727,-0.0212300382554531,0.0033729299902916,0.0097551541402936,0.0101289916783571,0.0018455582903698,0.0107411630451679,0.0032394467853009,-0.0082135489210486,0.0038346138317138,0.0028858373407274,-0.0184526778757572,0.0233323704451323,0.006640532054007,0.0044032884761691,0.0023078373633325,-0.0043875505216419,0.0047694351524114,-0.0014055321225896,0.0016175878699868,0.0026838907506316,-0.0118098435923457,0.0076985722407698,-0.0085656018927693,-0.0088015627115964,0.0174856502562761,0.0179351028054953,0.0068655493669211,0.0018081732559949,-0.0028462158516049,0.0018653408624231,0.0065837777219712,0.0128774074837565,0.005434448365122,0.0037259676028043"
3238,Eye of the Beholder (1999),Thriller,"0.0001719578285701,-0.0044249696657061,0.0037376137915998,-8.34909806144424e-05,0.0031580009963363,0.0070058624260127,-0.0076565509662032,-0.0019493871368467,-0.0013458288740366,0.0125505272299051,0.0031857711728662,-0.0004374945710878,-0.002710927510634,0.0034863341134041,0.0096831871196627,-0.0008159011485986,0.0047753066755831,0.0037400342989713,-0.0063923690468072,0.0083898287266492,-0.0044736736454069,-0.0037153428420424,0.0028069780673831,0.0112603520974517,0.0046307886950671,-0.0061827772296965,-0.0051529938355088,-0.0001116337953135,0.0023432238958776,-0.0087697710841894,-0.0014105411246419,0.0115764187648892,-0.0076287193223834,-0.0061723669059574,0.0005098726251162,0.001892314874567,0.0070104892365634,0.0018938672728836,0.0004729801730718,0.0039355778135359"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0103194713592529,0.0076901386491954,0.0068885902874171,0.0017967263702303,0.0043469537049531,-0.0105107137933373,-0.0013186379801482,-0.0050129895098507,0.0064443768933415,0.0059187277220189,-0.0068103773519396,0.0030894621741026,0.0027816488873213,0.007975029759109,-0.0049948166124522,-0.0075703519396483,0.0007497905171476,0.0064882040023803,0.0023082811385393,-0.0022661152761429,0.0038333353586494,-0.00527174025774,0.0047386502847075,0.0086472053080797,-0.0026580069679766,-0.0045641264878213,-0.0158825479447842,0.0017231947276741,-0.0042241909541189,0.0073187099769711,-0.0116322506219149,0.0017367801629006,0.0081771668046712,-0.0022283571306616,-0.0048439218662679,-0.0034272084012627,0.0094824219122529,0.0020062618423253,0.0072298790328204,0.0098859518766403"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0033432389609515,-0.0138011081144214,-0.0028168733697384,0.0019652815535664,0.0045550991781055,-0.0022502751089632,0.0003802942519541,0.0081439400091767,0.0068308310583233,0.0156088639050722,-0.0043431222438812,-0.00216317595914,0.0050623710267245,0.0016309521161019,0.0047657880932092,-0.0192522592842579,-0.0181079991161823,0.011588498018682,-0.0096828993409872,0.0110614458099008,0.0131266685202718,0.0058746258728206,-0.0100262276828289,0.0065435050055384,-0.0121709918603301,-0.0051108873449266,0.0064957453869283,-0.0132399462163448,-0.0134144173935056,-0.0127352699637413,-0.0019993998575955,-0.0041440171189606,0.0117558538913727,0.0070876986719667,0.002123252954334,-0.0011352440342307,-0.0128699848428369,-0.0002066789893433,0.0020413002930581,0.0041035548783838"
87413,Bernie (1996),Comedy|Drama,"0.0007571348687633,-0.0032024858519434,-0.0003412819933146,0.0035766472574323,-5.90546987950802e-05,0.0021296981722116,0.0041105193085968,-0.009770143777132,-0.0055188699625432,0.0050373594276607,-0.0055906106717884,0.0078068044967949,0.00047708384227,0.0053668175823986,-0.003183462889865,0.0036359638907015,0.008405708707869,-0.0052050994709134,-0.0023362077772617,0.002461889758706,0.0020048299338668,0.0021988106891512,0.0006817491375841,-0.0012234324822202,-0.0046199029311537,6.49733992759138e-05,0.0007310589426197,-0.0036829903256148,0.0083679426461458,0.00256591825746,-0.0076770214363932,0.0050726123154163,-0.0079261995851993,0.0032130919862538,-0.0101186782121658,-0.0005889901076443,0.0042217434383928,-0.0019956110045313,0.0039343810640275,0.0025906169321388"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.000467074161861,0.0044336062856018,-0.0030471917707473,0.01195471547544,-6.35239412076771e-05,-0.0157090928405523,-0.0063623678870499,0.0042950049974024,-0.0003524501516949,-0.0043906331993639,-0.0006045814952813,-0.0027531241066753,-0.000466660130769,-0.0084098745137453,-0.003731204662472,0.0028200764209032,0.0073189223185181,0.0075037400238215,-0.0029284288175404,0.00739720556885,0.0047561516985297,0.0097321905195713,0.0019321811851114,0.0082127684727311,0.0058542597107589,-0.0038886771071702,-0.0037259173113852,-0.0092884507030248,0.0070688598789274,0.002019852399826,0.000778654241003,-0.0058176009915769,-0.0087721478193998,0.0072181192226707,0.0002354536554776,-0.000274154706858,-0.0123169589787722,-0.0074709383770823,0.0051189144141972,-0.0014419187791645"
237,Forget Paris (1995),Comedy|Romance,"-0.0011648137588053,0.0094660352915525,-1.63780077855336e-05,0.0036120899021625,0.0073804087005555,0.0068980334326624,-0.0051499484106898,-0.0031514675356447,0.0089397532865405,0.0005370656726881,0.0103419637307525,0.0066794124431908,0.0073782275430858,-0.0003903196193277,-0.0051684887148439,0.0023932396434247,-0.0006715421332046,-0.0061953021213412,-0.0024380735121667,-0.0051621152088046,0.0144698433578014,-0.0010779077420011,-0.0002977942349389,0.0013203457929194,0.0038932468742132,-0.000363468483556,0.0018181026680395,-0.0156708024442196,-0.0076998355798423,0.0002918383397627,0.0005728902178816,0.0033864160068333,0.0035277137067169,-0.0002349644928472,-0.0018114084377884,-0.0068464945070445,0.0081794904544949,-0.001526475418359,-0.0039109806530177,-0.0093329446390271"
