itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0030510970391333,0.0205186903476715,0.0085769016295671,0.0016456476878374,-0.0029539917595684,0.0122345592826605,0.0031701566185802,0.0048969131894409,0.0053561404347419,0.0060390587896108,0.0024102181196212,0.005792795214802,0.014096001163125,0.004221114795655,-0.0211860183626413,-0.0004108269931748,0.0137876914814115,0.0041579897515475,-0.0147950146347284,3.16188707074616e-05,-0.0028820391744375,-0.0171571411192417,-0.0076934639364481,-0.013970572501421,-0.0021596460137516,-0.0020971067715436,0.0043898532167077,-0.0022314649540931,-0.0117376605048776,0.0091126365587115,-0.0091725019738078,0.0052378107793629,0.0113164661452174,0.0013437855523079,-0.0054783392697572,0.0064789238385856,0.0278845876455307,-0.0033164557535201,0.038263525813818,-0.0066257608123123,0.0111031113192439,-0.0040816473774611,0.0146965719759464,-0.0049963146448135,0.0114754047244787,-0.0102686993777752,0.0143645955249667,-0.0019261800916865,-0.0046221306547522,-0.0039749066345393,-0.012648924253881,0.0004006380331702,0.0096179852262139,0.0146452188491821,-0.036648765206337,-0.0012170303380116,-0.0044706999324262,-0.0146843167021871,0.0001076246262528,3.08058442897163e-05,0.0056265597231686,5.245981446933e-05,0.0161793604493141,0.0040583163499832,-0.0083071431145072,0.0109388716518879,0.0260329954326153,0.0092890979722142,0.0052688685245811,-0.0056596463546156,0.003806754713878,-0.0021030670031905,-0.0071973553858697,0.0084246983751654,0.0038980282843112,0.0087013151496648,-0.0002933786599896,-0.0034987193066626,-0.0002412797912256,-0.0195499733090401,0.0093868095427751,0.011356545612216,0.0072140479460358,-0.002275577513501,0.0026005734689533,0.0142199685797095,0.0065659135580062,-0.0116808861494064,-0.0013335620751604,-0.0141069209203124,-0.0128286359831691,-0.0132707115262747,0.0124517772346735,0.0020409994758665,-0.0219999197870493,0.0077267223969101,0.0045477012172341,-0.0048584626056253,0.0107258316129446,-0.0228369440883398"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0164526682347059,-0.0089914463460445,0.0199137404561043,-0.0079414770007133,-0.0018587540835142,-0.0085447495803237,-0.0089251045137643,0.0088361548259854,-0.0188663899898529,-0.0025911526754498,-0.0113008236512542,-0.0036966449115425,0.0163772888481617,0.0025283005088567,-0.0181946009397507,-0.0026656372938305,0.0067886891774833,-0.013328967615962,-0.0228534284979105,-0.0041283369064331,0.0204846598207951,0.0006228383863344,0.0047087334096431,-0.0030975656118243,0.0073501258157193,-0.012496454641223,-0.0110880108550191,-0.020286014303565,0.0183877907693386,0.044080063700676,0.0080345347523689,0.0116071049124002,-0.0101794982329011,-0.0096765458583831,0.020326217636466,-0.0213768314570189,-0.0210912656039,-0.0006181991193443,-0.0018590888939797,0.0056348075158894,0.0013501634821295,-0.014560317620635,-0.0124456491321325,0.0280257780104876,0.0066618812270462,-0.0019808544311672,-0.0030324691906571,0.0227871797978878,0.00915103033185,-0.0117277335375547,0.0120049733668566,-0.0050125508569181,-0.0077204965054988,0.0165408868342638,-0.0009966695215553,-0.0048956573009491,-0.0128613477572799,0.0019394201226532,-0.0094383787363767,-0.0092835621908307,-0.0106416800990701,0.0058897286653518,0.0036737981718033,0.002543835202232,0.0015659159980714,0.0101608028635383,-0.0059582707472145,0.0042711128480732,-0.0092553375288844,-0.0118759498000145,0.0115820495411754,0.0112374303862453,0.0101501066237688,-0.0042330138385295,-0.0016239888500422,-0.0193060468882322,-0.0043692965991795,-0.0100140860304236,-0.0076298462226986,-0.0133901862427592,-0.005164735019207,0.0003769776667468,-0.0053572952747345,0.0184256434440613,0.0056488714180886,-0.0061796349473297,-0.0036502531729638,-0.0146365603432059,-0.0126629685983062,-0.0036480475682765,-0.0092615392059087,0.0117949321866035,-0.0033153605181723,0.0022999756038188,-0.005506033077836,-0.0118401544168591,-0.0092954328283667,-0.0058490117080509,-0.0021161737386137,-0.0169230159372091"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0220342054963112,-0.0104788262397051,0.0207551997154951,0.0078241070732474,0.0020400008652359,0.0133905513212085,0.0082339188084006,0.0056960829533636,0.0188568513840437,0.003980690613389,0.003455534344539,-0.0007417786982841,-0.0065268874168396,-0.0037026614882051,-0.0109953647479415,-0.0285919569432735,0.0100511135533452,0.0059722638688981,-0.0157117638736963,0.0128422053530812,-0.0016727945767343,-0.0197265204042196,0.0014779801713302,-0.009367661550641,-0.0066400659270584,-0.042127538472414,0.0196804739534855,-0.0125557808205485,0.0047829858958721,0.0112258801236749,0.0036683245562017,-0.0050034588202834,0.0146324019879103,-0.0059638768434524,0.015491534024477,-0.0104952054098248,0.0085436860099434,-0.0094981892034411,0.0360554158687592,0.0125088281929493,-0.0200511254370213,-0.0183388087898493,-0.0025030632968992,-0.0229186583310366,0.0005626093479804,-0.0060464236885309,0.0065322741866111,-0.0304080918431282,-0.0060715205036103,-0.0010820335010066,-0.009172037243843,0.002529595978558,0.0066655282862484,0.020194448530674,-0.0222100708633661,-0.0032405343372374,0.0007862598868086,-0.0213609728962183,0.007212842348963,-0.002651942661032,0.0004170128668192,-0.0097444243729114,-0.0086852395907044,-0.0023260272573679,-0.005434307269752,0.0068560717627406,0.0081965662539005,-0.0221851635724306,0.0068267164751887,-0.0036310972645878,0.0236283205449581,0.0128058269619942,0.0011390082072466,0.0138869881629944,0.0044137365184724,-0.0062673827633261,-0.0064836512319743,-0.011696801520884,0.005132810678333,-0.0126139605417848,-0.0086413836106658,0.0197654590010643,-0.0133812176063657,-0.0057523371651768,-0.0014267244841903,-0.0088758273050189,0.005641623865813,-0.0234526749700308,0.0071869241073727,-0.0039681605994701,-0.0260211378335953,-0.0058453381061554,0.0041908440180122,-0.0001220093399751,0.0090751778334379,0.0258391294628382,0.0022801666054874,-0.0267400369048119,0.0071081891655921,-0.0081141758710146"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0038579860702157,-0.0151655292138457,0.0099231526255607,0.0113274184986949,-0.0055337324738502,0.0195110011845827,0.0012907593045383,0.0130064822733402,-0.0370207615196705,-0.014203866943717,0.0055816327221691,0.0162590853869915,-0.0110774347558618,0.0081324568018317,0.0148343853652477,0.0455778203904629,0.0218631103634834,0.0046729776076972,-0.0055748578161001,-0.0075060557574033,0.0061441594734787,0.0231912937015295,0.0089257825165987,0.0355752073228359,-0.0044854306615889,9.45448337006383e-05,0.0186652615666389,-0.0020460176747292,0.0174662508070469,0.0056145335547626,-0.0153508605435491,-0.0032624264713376,-0.0098698735237121,0.0029027988202869,0.0087309004738926,0.0046989764086902,-0.0261477641761303,-0.0090484283864498,0.0099662952125072,0.0129787735641003,0.0117867682129145,-0.0081993686035275,-6.85156774125062e-05,0.0033036821987479,0.0024915910325944,-0.010155089199543,0.0378264412283897,-0.007131562102586,-0.0255739949643612,0.0002507180033717,0.0128844706341624,0.0169804394245148,-0.0165003556758165,0.0020550084300339,-0.0111882258206606,0.0117048770189285,-0.0264231245964766,-0.0167895890772343,-0.0042000780813396,-0.0173979606479406,-0.0017368437256664,0.0107996044680476,0.0021659389603883,-0.0003320213872939,-0.01227100007236,0.0236223805695772,-0.0026850693393498,-0.0121371792629361,-0.0162054020911455,0.0119977053254843,0.0387291200459003,-0.0300965458154678,-0.0292370524257421,0.0168166849762201,-0.0094509925693273,-0.0151751050725579,-0.0126047497615218,0.020747309550643,-0.0232947058975697,0.0244755726307631,0.0153281753882766,0.0146107133477926,-0.0104109970852733,-0.0005922933341935,0.0186155010014772,-0.0066227400675416,-0.0053471531718969,-0.0088744508102536,0.0154203539714217,0.0369530059397221,0.0210114568471909,0.0063167661428451,0.005017708055675,-0.0066428175196051,0.0162341445684433,0.010569722391665,-0.0154054183512926,0.0123032629489899,0.0299823153764009,-0.0014192146481946"
3238,Eye of the Beholder (1999),Thriller,"0.0212302170693874,-0.0134189957752824,0.0212739370763302,-0.0161273032426834,0.0124586960300803,0.0207067728042603,0.0043941405601799,0.0011399789946153,-0.0173842217773199,-0.0001506061380496,0.001714683137834,0.0096451351419091,0.0356341935694218,0.0035229632630944,-0.0005934520740993,0.0043308450840413,0.0261203981935978,0.0149636650457978,0.0182802975177765,0.0246802773326635,-0.0079000676050782,-0.0107074789702892,0.0010369585361331,-0.0080563630908727,-0.0105270463973284,-0.003219046164304,-0.0032447676640003,-0.0185832921415567,0.0072818398475647,-0.0096871899440884,-0.0016497587785124,-0.0048854732885956,-0.003997303545475,-0.0052913906984031,-0.0072029815055429,-0.0007876779418438,0.001995155820623,-0.0007602898404002,0.0181199070066214,-0.002493153559044,0.0046827769838273,-0.0008373380405828,0.0016000402392819,0.0213748663663864,-0.0212685782462358,-0.0306595209985971,-0.0049603921361267,-0.0038616494275629,-0.0068152663297951,-0.0023861422669142,-0.0025592509191483,-0.0093019101768732,-0.0080589354038238,0.0025007869116962,-0.0058334525674581,-0.0029394261073321,-0.0056263273581862,0.0076964343897998,0.0039771907031536,-0.004808051045984,-0.0016788522480055,0.0185675881803036,0.0078782923519611,0.0052658901549875,-0.0105301020666957,-0.0104187503457069,-0.0155501235276461,0.0071084210649132,0.0005251039983704,0.0060522737912833,0.0207611452788115,-0.0001204204309033,0.0075855874456465,0.0222285520285368,-0.0249462183564901,0.0142552647739649,0.0019664792343974,-0.0221318602561951,-0.0233981125056744,-0.0018431628122925,0.0094730108976364,-0.0009712878381833,0.0024324259720742,-0.0051751919090747,0.0104941297322512,0.0151822902262211,0.0081191519275307,0.0012473777169361,0.0074712401255965,0.0083858584985137,-0.0170068051666021,-0.0233717821538448,0.0243879482150078,0.010687300004065,-0.0033397665247321,0.0013462110655382,0.0004045577370561,0.0166096892207861,0.004538963548839,-0.0140327969565988"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0068900668993592,-0.0190792921930552,0.0137581042945385,-0.0220674574375153,-0.0214322675019503,0.0133665567263961,0.0027704806998372,-0.0149122029542923,0.0009826838504523,-0.0100934254005551,0.0077822632156312,0.0053089209832251,-0.0011954923393204,0.0003860158030875,0.0128799621015787,-0.002659976715222,-0.0175533387809992,-0.0227672010660172,0.0255952551960945,-0.0083408569917082,0.0013248421018943,0.0040012369863688,-0.0065507697872817,-0.0030382443219423,-0.0026216174010187,-0.014752484858036,0.0056284042075276,-0.0395028963685036,0.0141758639365435,0.0311343651264906,-0.0184831861406565,-0.0030046091414988,-0.008922291919589,-0.008373181335628,0.0212585963308811,-0.016973864287138,-0.0093395644798874,0.0123658711090684,0.0099258087575435,0.0018104404443875,0.0292327832430601,-0.0092947790399193,0.0120210982859135,-0.0025441562756896,0.0053796605207026,0.0081877298653125,0.0045441761612892,0.0242746379226446,-0.0090954238548874,-0.0025363764725625,0.0025269561447203,0.0185701716691256,-0.0098815755918622,0.0019341621082276,0.0190246216952801,-0.0226706862449646,-0.0112602487206459,-0.0084906937554478,0.0011251432588324,-0.0147495893761516,0.0021671678405255,0.0106980763375759,0.0173746701329947,0.0060566635802388,-0.0018362487899139,0.0173344314098358,0.0053914044983685,0.0088850557804107,0.0047406270168721,-0.0126225892454386,0.0055807889439165,0.0214223153889179,0.0149421757087111,0.0024798857048153,0.0081841191276907,-0.0157003290951252,0.0033313911408186,0.0118713034316897,-0.0175938960164785,-0.0023932105395942,0.0192780680954456,-0.0140723707154393,-0.0025949452538043,-0.0142170889303088,0.0116822840645909,-0.0062713646329939,-0.0024095720145851,-0.0252043157815933,-0.0021927189081907,0.0029565489385277,0.0062894709408283,0.0023352419957518,0.0066284080967307,0.00744667975232,0.0015013766242191,0.0121915861964226,-0.013251475058496,-0.0062165916897356,0.0003241178055759,-0.0143798813223839"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0209105368703604,0.0290149953216314,0.0161611344665289,0.0341542139649391,-0.0109500847756863,0.0287194326519966,0.017217043787241,0.0116106756031513,-0.0444541573524475,-0.0050442703068256,-0.0084342993795871,0.0153294913470745,-0.0203661173582077,-0.009319101460278,0.0158672425895929,-0.0294365212321281,-0.0126131670549512,0.0255955196917057,0.0120620373636484,-0.0131929675117135,-0.024262361228466,-0.0186409652233124,0.0021003582514822,0.0029707958456128,-0.037118099629879,-0.0179474577307701,0.0414440259337425,-0.0122703379020095,0.0284478217363358,-0.009039987809956,0.00119297450874,-0.0258277151733637,0.0324512720108032,0.0203392095863819,-0.0108260372653604,0.0061312885954976,-0.0019480381160974,-0.0403128005564213,0.0179648101329803,-0.0019976629409939,-0.0135836321860552,0.0076687773689627,-0.0007855132571421,-0.0329428650438786,-0.0414284765720367,0.0010114852339029,0.0096509139984846,-0.0172933284193277,-0.0296199098229408,0.0061475243419408,0.0482399165630341,-0.0287276860326529,0.0318056754767895,0.034270852804184,0.0063591804355382,0.0100371446460485,0.0124276829883456,0.0046110637485981,-0.010983687825501,0.0023011874873191,-0.0058251325972378,-0.0038234535604715,0.0083260843530297,-0.0205023381859064,-0.0141305942088366,-0.0238973218947649,0.0016241846606135,-0.0063321692869067,0.0122630754485726,-0.009400313720107,0.0170453358441591,0.013113840483129,0.000263192836428,-0.0112355789169669,0.0020103778224438,0.0037836953997612,-0.0128344967961311,0.0077884052880108,0.001201908220537,0.0024674774613231,-0.0159567929804325,-0.0099668949842453,0.0202891360968351,0.0001998288935283,0.0170645136386156,-0.0184973422437906,-0.0189130306243896,0.0011979046976193,0.0109471790492535,0.0025338896084576,0.004112206865102,-0.0102178044617176,-0.0304536949843168,0.0206498112529516,0.0006258935318328,0.0164997708052397,-0.0131761785596609,0.028989152982831,0.0017977237002924,-0.0029442433733493"
87413,Bernie (1996),Comedy|Drama,"0.0044629550538957,-0.0024759015068411,-0.0111710419878364,-0.0058659929782152,-0.0134421279653907,-0.0040940283797681,0.0029591103084385,-0.0073532005771994,0.0083672171458602,-0.0103485276922584,-0.0081307785585522,-0.0265988353639841,0.0130264796316624,0.0185798741877079,-0.006367954891175,-0.0233419574797153,-0.000220296671614,-0.0157249178737402,-0.0030396785587072,0.0006551397964358,-0.0265212170779705,-0.0089377081021666,0.00413758167997,-0.0091744353994727,-0.0135898748412728,-0.0050712823867797,-0.00831338763237,-0.0017694351263344,0.0113553777337074,0.004449286032468,-0.0055829929187893,-0.0086888596415519,0.0025169132277369,0.0122814439237118,-0.0044321087189018,-0.0021821027621626,-0.0042266668751835,0.0166947599500418,0.029708243906498,-0.007404503878206,0.0115845818072557,0.0086006205528974,0.0009368427563458,0.0054473606869578,0.0173614826053381,-0.0161245930939913,0.0013150260783731,-0.0059055858291685,-0.0035172998905181,0.0115990824997425,-0.0046896059066057,0.0028802179731428,0.0002648964291438,0.0024599218741059,-0.0108531070873141,0.0092577869072556,-0.0099428314715623,-0.0152784874662757,-0.0018058519344776,0.0167884230613708,-0.0023157498799264,-0.0015996408183127,0.0130976606160402,-0.0023921839892864,-0.017055144533515,0.0058055445551872,-0.0102889556437731,0.0018625147640705,0.0026421130169183,-0.0151349259540439,-0.0035837544128298,0.0032342395279556,0.0103432210162282,-0.0120667554438114,0.0060614575631916,-0.0040752892382443,-0.0075845867395401,0.0100258970633149,-0.0095097739249467,-0.0137377046048641,0.0003267729189246,-0.0012282995739951,0.019912077113986,-0.003539162222296,0.0048601101152598,0.0120077878236771,0.0012859546113759,-0.0150800663977861,0.003884396282956,-0.0375518538057804,-0.004659806843847,0.0081393709406256,0.0053439983166754,-0.0011909507447853,-0.0035453219898045,2.83787430817029e-05,-0.0020728362724185,-0.0137843852862716,0.0014671611133962,-0.0035363521892577"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.0102228280156851,-0.0185651928186417,0.0076529397629201,-0.0202831979840994,0.0015397674869746,-0.0025105588138103,-0.0035751184914261,-0.0148988720029593,-0.0092612486332655,-0.0008730857516638,0.0111709162592888,0.0199084095656872,-0.0256497301161289,0.0117289405316114,-0.0032158102840185,0.0019618575461208,-0.0267024040222168,0.0101895602419972,0.0113365976139903,-0.0129596069455147,-1.94324893527664e-05,-0.0303426142781973,-0.0206726640462875,0.0202397480607033,6.31881557637826e-05,0.003579199546948,0.0053454674780368,0.0067110499367117,0.0048838704824447,0.0189267750829458,0.0068494230508804,-0.0106889428570867,-0.0032993671484291,-0.0020245872437953,0.0051289023831486,0.0072250668890774,-0.0205948110669851,0.0147547014057636,-0.0201493036001921,-0.0096609331667423,-0.030386945232749,-0.0020527013111859,-0.0131207602098584,-0.0113843446597457,0.0151028847321868,0.02501380443573,0.006875495892018,-0.0063492399640381,-0.0053686136379838,-0.006325886119157,-0.0203390065580606,-0.0301660280674696,0.0027072874363511,0.0049658566713333,-0.0278422050178051,-0.0013113373424857,-0.0163616873323917,-0.0094362907111644,-0.0028370709624141,0.0092404261231422,-0.0046392059884965,0.001059383386746,-0.0087823811918497,-0.0259681586176157,0.0255866888910532,-0.031978402286768,0.0163027700036764,0.0042759892530739,0.0092741921544075,-0.0211629923433065,-0.0020327302627265,0.0202816426753998,0.0011924458667635,-0.0182159952819347,-0.0095844687893986,0.0129090314731002,-0.0176733173429966,-0.0198420602828264,-0.0110987015068531,-0.0103744072839618,-0.0044576502405107,0.0064777634106576,0.0162959173321724,-0.0067690187133848,-0.0034197685308754,-0.001681370078586,-0.0080530596897006,-0.0030873189680278,0.001210773945786,0.0173235069960356,-0.021177314221859,0.0129795782268047,0.0064830086193978,0.0041501354426145,-0.0193453039973974,-0.0064277509227395,0.0275241043418646,-0.0134274614974856,-0.025052709504962,-0.0120477797463536"
237,Forget Paris (1995),Comedy|Romance,"0.0002143675956176,-0.0046022888273,0.0199995487928391,-0.0113638304173946,0.0057951831258833,-0.0013856551377102,0.0168390870094299,0.0287846196442842,0.0039646746590733,-0.0114633366465569,-0.0140025345608592,-0.0010014283470809,0.0144465491175652,-0.0008523341384716,0.0004880473425146,0.0027706024702638,0.0059275990352034,-0.0055046738125383,-0.0221620537340641,0.0369381457567215,-0.0018257185583934,0.0006056349957361,-0.0199264623224735,0.0057882727123796,0.003096351865679,0.0016620388487353,0.0008248568046838,-0.0231513027101755,-0.0110641662031412,0.010084692388773,0.0145435379818082,-0.0174918361008167,-0.0098074506968259,-0.0133770406246185,0.005049969535321,-0.0065301186405122,-0.0059000793844461,0.0117072807624936,-0.001103791873902,-0.0011681276373565,-0.0181913711130619,-0.019382918253541,-0.0110736461356282,-0.0027588414959609,0.0228211712092161,0.0082786902785301,0.0109120672568679,0.0084558436647057,0.0041515012271702,-0.0154494969174266,0.0130087016150355,0.0075434525497257,-0.014841889962554,0.0202247053384781,-0.0218988507986069,0.0300060231238604,-0.0024295907933265,-0.0075655463151633,-0.0158395562320948,0.010062899440527,0.0107328714802861,-0.0293741524219513,-0.0034325416199863,-0.0095526818186044,0.0110982181504369,-0.0027063111774623,-0.011289045214653,-0.017006604000926,-0.0012383157154545,0.0039858808740973,0.0097372783347964,-0.0077693592756986,-0.0022828979417681,-0.0050079696811735,0.0089380294084549,-0.0089306617155671,0.0009040007134899,0.0179499126970768,0.0118871266022325,-0.0209493562579155,0.0147484708577394,0.0096632307395339,-0.0243363566696644,0.0071429442614316,-0.0172969549894333,-0.0258742682635784,0.0194451864808798,0.0013471243437379,-0.0125599261373281,-0.0082504134625196,0.0038899125065654,-0.0056627122685313,0.0094680096954107,0.0079572135582566,0.0068420832976698,0.0062094610184431,-0.0192314591258764,0.014986602589488,0.018806392326951,-0.0040056239813566"
