itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0745449140667915,0.125557437539101,0.0159338731318712,0.103401698172092,-0.0321163423359394,0.0309300497174263,0.053508996963501,-0.0081264786422252,-0.0397682078182697,-0.0806392505764961,-0.0870868936181068,-0.118204891681671,-0.0895286127924919,0.138697445392609,0.0461968705058098,0.0594239272177219,0.0413734279572964,0.137875691056252,0.0145140159875154,-0.062449749559164"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.105596549808979,0.263702839612961,-0.0992257073521614,0.0314191617071629,0.0750907510519028,-0.22502489387989,0.143191605806351,-0.0933433100581169,-0.0130724217742682,0.0002897737431339,0.0884163454174995,-0.049135360866785,0.23822395503521,-0.0512733347713947,0.101231582462788,-0.0530648715794086,0.0668421387672424,0.0980070531368256,0.0866916552186012,-0.0190738532692194"
84152,Limitless (2011),Sci-Fi|Thriller,"0.105741262435913,0.0976066142320633,-0.11402802914381,0.163866117596626,0.0128267332911491,0.118651129305363,0.14873731136322,0.0202570706605911,0.239583104848862,-0.105790600180626,0.0770367234945297,-0.202486768364906,-0.201514840126038,0.256463438272476,0.0931707099080086,0.0680908709764481,0.159591346979141,0.04315035790205,-0.010405657812953,0.0112114064395428"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.183217346668243,0.091552808880806,-0.360344290733337,0.164677828550339,0.108442090451717,-0.155862718820572,-0.355038374662399,-0.44049483537674,0.0143606439232826,0.28656342625618,0.162931129336357,0.0149374669417739,0.335103303194046,-0.229195326566696,0.117620080709457,-0.0556468702852726,0.0286904461681843,0.263666778802872,-0.318105041980743,0.39067804813385"
3238,Eye of the Beholder (1999),Thriller,"0.0652422532439232,0.0628167390823364,-0.12494084239006,0.149310231208801,0.0868019014596939,0.0322631485760212,-0.0147550599649549,-0.01057587005198,0.0192232988774776,0.040105689316988,0.200939163565636,-0.0212521944195032,-0.0244447216391563,0.197381660342216,0.108067162334919,0.102386221289635,0.0807447955012321,0.0523668937385082,-0.0210465807467699,-0.115508019924164"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.191716626286507,0.0699613019824028,-0.147952437400818,0.24572628736496,-0.0630593374371529,-0.124241538345814,0.195937797427177,-0.0922449454665184,-0.168097361922264,-0.0504708364605904,0.0194072481244802,0.0328852012753487,0.293637305498123,0.0224745254963636,0.183428272604942,-0.181923389434814,-0.0582571662962437,0.234633922576904,-0.10982820391655,-0.129916056990623"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.0932961776852608,0.124227784574032,-0.378614842891693,-0.125310465693474,-0.149215787649155,-0.329116940498352,-0.25835970044136,-0.0421584881842136,0.355858534574509,-0.0101605132222176,0.425660401582718,-0.248390257358551,0.046889815479517,-0.013173084706068,-0.15676449239254,-0.20582988858223,-0.110707223415375,0.102904766798019,-0.105070330202579,-0.338114738464355"
87413,Bernie (1996),Comedy|Drama,"0.0217841044068336,0.107067301869392,0.068941056728363,0.0931540727615356,0.002884428249672,0.0830377861857414,0.13065992295742,0.15351727604866,-0.137163996696472,-0.141105890274048,0.0755625516176224,-0.146288841962814,-0.0928925797343254,0.182565554976463,0.0979665294289589,0.0142994457855821,0.108272172510624,0.007496538106352,0.083380363881588,-0.0702039375901222"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.100142449140549,0.0257979556918144,0.0776402503252029,-0.170348569750786,0.112815760076046,-0.1260966360569,0.0021662446670234,-0.0922423899173737,0.10501741617918,0.0579728148877621,-0.211009234189987,0.356718301773071,-0.0524488873779774,0.0221705753356218,-0.0582464188337326,-0.138805776834488,0.078771285712719,-0.0643870607018471,0.059649508446455,-0.147280782461166"
237,Forget Paris (1995),Comedy|Romance,"-0.0764264613389969,0.178762495517731,-0.211859345436096,0.173690766096115,0.142922833561897,-0.0410589724779129,-0.0781206861138344,0.0376666523516178,-0.0666118487715721,-0.0270961467176676,-0.139189749956131,-0.0257120486348867,0.050939679145813,0.0175677333027124,0.0331193134188652,0.0949476361274719,0.0300343241542578,-0.0769898816943169,0.109671212732792,-0.105838030576706"
