itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0053590857423842,0.0759437680244446,0.0934020504355431,0.0442425422370434,0.0349171161651611,-0.0934222787618637,0.003559858771041,0.0530149936676025,-0.0821020677685738,-0.0072898413054645,0.0009751520701684,0.0213619880378246,0.0237870570272207,-0.0021416996605694,0.0082962699234485,-0.0161856953054667,0.0563140548765659,-0.0729702636599541,0.103415504097939,-0.031032657250762,0.0773196667432785,-0.0546265244483948,-0.0306742563843727,0.0070619652979075,0.006908640731126,-0.0006693758186884,-0.101929776370525,-0.0246399994939566,-0.0543293245136738,0.0402257591485977,-0.0304521098732948,0.082918755710125,-0.0365344658493996,0.0433353260159492,0.055652990937233,-0.0348761565983295,-0.0305241923779249,-0.106667280197144,0.0019467360107228,0.027268348261714,0.007724096532911,0.0503184571862221,0.0726015344262123,-0.0019978841301053,-0.0018241567304357,-0.0334147326648235,0.0204134322702885,-0.0957553163170815,-0.0379047244787216,0.0013597226934507,0.0156056163832545,0.01883564889431,-0.0845941156148911,0.036339845508337,-0.0648306682705879,-0.0613078698515892,0.0051284865476191,-0.0337902419269085,0.0872304067015648,0.0601164884865284,-0.0243139732629061,-0.106094807386398,-0.0293237175792456,0.0475491136312485,0.0754673555493355,-0.0600549876689911,-0.0979074239730835,0.122844964265823,0.0715958699584007,0.0320959575474262,0.0696776956319809,0.107557289302349,-0.0357238575816154,-0.0601051598787308,-0.125629559159279,-0.005459492560476,0.0676803439855576,-0.0961959436535835,-0.0441287010908127,0.0209805611521006,-0.0501461178064346,0.0965826362371445,-0.0445672795176506,0.045900359749794,-0.0105856936424971,-0.0084756230935454,0.0649078413844109,0.107602708041668,0.0068500218912959,0.0188708286732435,-0.0441204085946083,-0.0368419252336025,0.123683147132397,-0.0245740320533514,-0.102683641016483,0.0596973299980164,0.0062819179147481,0.0306963995099068,0.0350510291755199,-0.0143418554216623"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.101198345422745,-0.0535765029489994,0.0221477840095758,0.0076057589612901,-0.0270787365734577,0.04630521312356,0.0872271656990051,-0.0679593682289124,-0.0328781604766846,-0.0698844268918037,0.0046384874731302,-0.010184608399868,0.0330574437975883,-0.0802904292941093,-0.0186556875705719,-0.0404895879328251,0.0218979809433222,0.0148765258491039,0.130231633782387,0.0747893303632736,-0.0665943399071693,-0.139720037579536,0.0216791313141584,-0.0180531069636345,-0.0190121978521347,-0.0116908587515354,0.119470648467541,0.0634715408086777,0.0925680324435234,-0.11677186191082,0.0136105734854937,0.0308507643640041,-0.0269279684871435,-0.0153636038303375,0.021869407966733,0.0160068236291409,-0.0033892216160893,-0.0080849779769778,0.0789082199335098,-0.0527984537184238,0.040277186781168,-0.0097459219396114,-0.0028577907942235,-0.030770530924201,0.0457375310361385,0.0255171209573746,-0.106832548975945,0.0249556377530098,0.022355392575264,-0.052617721259594,0.0015355495270341,-0.0587773770093918,0.0599938854575157,-0.0751670598983765,0.0093307951465249,-0.0894088819622993,-0.0579529590904713,-0.195943385362625,0.0084253931418061,0.121231190860271,0.0040647583082318,0.0110409064218402,0.0199478678405285,0.0399937741458416,0.0403557308018208,0.0867626294493675,0.0877619609236717,0.0991881266236305,-0.0215157717466354,0.0160622354596853,0.0207181423902512,0.0212003905326128,-0.043560903519392,-0.0988118201494217,-0.0031526423990726,0.0051655117422342,-0.0269023086875677,0.0186422020196915,0.030227854847908,-0.0409432239830494,-0.0125119453296065,-0.0326854921877384,0.100306369364262,0.0885994806885719,0.158403351902962,-0.0407612323760986,-0.0029393560253083,-0.0555167570710182,0.0912647470831871,-0.0643562078475952,0.0310657750815153,0.0778243169188499,-0.0375132523477077,0.0041627064347267,0.105071648955345,-0.169085636734962,-0.110592380166054,0.0274844635277987,-0.0667332261800766,-0.0145115405321121"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0065043549984693,0.0269593074917793,0.03648966178298,0.0644176229834557,0.0911147892475128,-0.0384625904262066,-0.0094795655459165,0.0363642573356628,-0.0317332446575165,-0.102587155997753,0.0540314540266991,-0.0837896168231964,-0.0135962283238769,0.0083806933835148,-0.0409195721149445,-5.97620746702887e-05,0.0516798049211502,-0.177264720201492,-0.0380452796816826,-0.226281031966209,0.046815849840641,-0.0294514056295156,0.0339534021914005,-0.0445859581232071,-0.085827112197876,-0.0572090782225132,0.0012293476611375,0.0586808994412422,0.0372987128794193,0.0170021895319223,-0.0968294963240623,0.0468310005962849,-0.10558495670557,-0.0527433566749096,0.0602033175528049,-0.0437157489359379,-0.067460410296917,-0.0296313483268023,0.0161008462309837,0.0004691665526479,0.0771712213754654,0.0653244480490685,-0.0097895786166191,0.130053594708443,-0.0591311454772949,-0.0628562197089195,0.0590711273252964,-0.0635101720690727,0.0837326720356941,0.0055432575754821,-0.0313519723713398,-0.0173803959041834,0.0727891027927399,-0.0486970022320747,-0.137412384152412,0.0128209162503481,-0.0159840192645788,-0.0464155972003937,0.0293032750487328,0.0730383396148682,-0.0531266555190086,0.0016477762255817,0.0051707797683775,-0.0083373272791504,0.056806892156601,-0.002143878955394,0.0286643970757723,0.0992080122232437,-0.17288613319397,-0.0930569842457771,-0.0642105638980865,-0.0338430739939213,-0.0335145518183708,0.0256131682544947,-0.050550788640976,0.153756722807884,-0.0657698437571526,0.0237456224858761,-0.0343905165791512,-0.0860728323459625,0.0015396644594147,0.0450113341212273,-0.0286596082150936,0.0553464852273464,0.118435092270374,-0.0632651746273041,0.0508991181850433,-0.0041162651032209,0.0469792857766151,-0.0766336098313332,0.0010126029374077,0.0579862855374813,0.0758740305900574,0.0091299498453736,-0.0256677232682705,0.0028875819407403,-0.055379830300808,0.0004808587254956,0.0259538907557726,0.0035007654223591"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0213462561368942,-0.0137821789830923,-0.135821744799614,-0.0667688623070717,-0.0779395624995232,0.0095420889556407,-0.139159306883812,-0.0356849320232868,0.0351885892450809,-0.101264178752899,-0.0452718436717987,0.134726405143738,0.0654755905270576,0.0592417828738689,0.0808105245232582,-0.0326383262872696,-0.0895685330033302,0.0066717471927404,-0.0233503859490156,0.0179188884794712,0.0051382640376687,0.0656159371137619,0.0383038558065891,0.0567541047930717,0.0313972122967243,0.0834018439054489,0.0020328168757259,0.10368113219738,0.0216083284467459,0.117178596556187,-0.0562416724860668,-0.0970330089330673,0.0146494377404451,0.0363919995725155,0.0526644363999367,0.0739012733101845,0.0167050343006849,-0.102273263037205,0.0689816921949387,-0.0126660475507379,-0.0236993096768856,-0.0094720758497715,0.0213143192231655,-0.0400740057229996,0.0882417112588882,0.0507067963480949,-0.123243726789951,-0.155986458063126,0.0711575001478195,-0.11095092445612,-0.0739773139357567,0.0996462777256966,0.0085538486018776,-0.118492648005486,-0.0257280766963959,-0.089718408882618,-0.0088757760822773,-0.179867371916771,-0.0139977876096964,0.0468223132193089,-0.0506871566176414,0.0076538831926882,-0.0389204770326614,0.0065454370342195,-0.0504643246531487,-0.0040698731318116,-0.0286133531481028,-0.0046216528862714,-0.127379402518272,-0.0356858149170876,-0.0762945339083672,0.0265317931771278,0.0359146930277348,-0.0064199897460639,-0.0888370797038078,-0.0210874807089567,-0.0014786631800234,-0.0834884643554688,0.257180839776993,0.113387659192085,0.0194015931338072,-0.0253440998494625,0.0096952375024557,0.0434559434652328,0.0801180526614189,0.0920453444123268,-0.0293883271515369,-0.166228711605072,-0.108158990740776,-0.0628851875662804,-0.0568932145833969,0.107311308383942,0.073255755007267,0.0574722550809383,0.0198899451643229,-0.0445907525718212,0.214874967932701,-0.0848486125469208,-0.0903470292687416,0.124207861721516"
3238,Eye of the Beholder (1999),Thriller,"-0.0676441118121147,0.0803690180182457,-0.0122354542836547,0.0980969294905663,-0.0508363395929337,-0.0641038939356804,-0.0468917489051819,0.0205676350742579,-0.0354992970824242,-0.0194304045289755,-0.0912125781178474,0.0491104535758495,0.057680681347847,0.0119180167093873,0.137670710682869,-0.0198226273059845,0.0129471309483051,-0.0568137131631374,0.0914424061775208,-0.0299375355243683,0.0128361405804753,0.0067606284283101,-0.048755407333374,0.0495400652289391,-0.0346997193992138,0.0548306256532669,0.005549983587116,0.0422623604536057,0.0596653893589973,0.0229762848466635,0.0449402667582035,0.0029621082358062,-0.0306994188576937,-0.056056797504425,-0.0518829002976418,0.0544530041515827,0.145509704947472,0.0166092272847891,-0.143897041678429,-0.045853141695261,0.0104020945727825,0.0360428914427757,0.0929468348622322,0.0091272322461009,-0.0160957835614681,0.003499538404867,-0.0266600828617811,-0.0328984893858433,0.11528716981411,0.116194911301136,0.079784944653511,0.0810224860906601,-0.0339157469570637,0.0665204003453255,0.0980679094791412,-0.127440318465233,0.036436416208744,-0.0193244200199842,0.0276756454259157,-0.0520657561719418,-0.113508187234402,-0.0856161117553711,0.01366660092026,-0.024330785498023,-0.0897189229726791,-0.0082912510260939,-0.0151510154828429,0.135313540697098,-0.0420439727604389,0.0015107911312952,0.0105310957878828,0.062006987631321,0.0056642107665538,-0.0246884897351265,-0.0908644422888756,0.0054196268320083,-0.0059583196416497,-0.0942368805408478,0.0165072530508041,0.0244358517229557,0.0715862512588501,0.0725673586130142,-0.118577763438225,-0.0290445871651173,0.159114092588425,-0.0049209068529307,0.0932210609316826,-0.0456170812249184,-0.0816128551959991,-0.0827788412570953,0.065314307808876,0.103516764938831,-0.104155413806438,-0.0088870264589786,0.0702525451779366,-0.0594268776476383,-0.0717117413878441,-0.0250719152390957,-0.0540918633341789,0.0536574237048626"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.0839309245347977,-0.0452580563724041,-0.107711516320705,-0.106013037264347,0.039998222142458,-0.0935699567198753,0.0503471493721008,0.0777289941906929,0.0382146127521992,-0.141385570168495,0.0425473712384701,0.102546960115433,-0.0004364687192719,0.0482745841145515,-0.0076362821273505,-0.0247093867510557,-0.041977271437645,0.034610528498888,0.0581702366471291,-0.0971978753805161,0.0620096512138844,-0.0337787717580795,0.0916880965232849,0.0081193819642067,-0.0564059540629387,-0.0178523249924183,0.073271706700325,0.0432056672871113,0.04299296438694,0.0851642936468124,-0.0959855690598488,-0.0938278213143349,-0.0185680631548166,0.0617648474872112,0.111799769103527,-0.0027043300215154,-0.0365824550390244,-0.0941087678074837,0.0435058698058128,0.004457323346287,0.0307429637759924,0.009100460447371,-0.0142171215265989,0.0162721164524555,0.0253625568002462,0.0554499067366123,-0.107389628887177,-0.0429066605865955,0.0308460593223572,-0.0921280980110168,-0.126533791422844,0.0254439357668161,-0.030189661309123,-0.051321417093277,0.0541743114590645,-0.0632301494479179,-0.0222448762506247,-0.142171621322632,0.120746478438377,0.0355631075799465,-0.0925386920571327,0.185003414750099,0.0887565091252327,-0.0077875419519841,0.0520099997520447,-0.0698785930871964,-0.0485595539212227,0.0071838414296507,0.0385214164853096,0.0581268146634102,0.0093430373817682,0.0029643063899129,-0.0540377050638199,-0.0467632971704006,-0.0327424742281437,-0.0935472995042801,-0.0455993749201298,0.0332978069782257,0.0156332459300756,-0.0415174402296543,-0.058579109609127,-0.0262854136526585,-0.0266195721924305,0.0656174719333649,0.0639589354395866,-0.073381781578064,0.0147781576961279,0.071052685379982,0.0427832156419754,0.128649771213531,-0.0076935859397053,0.0575886145234108,0.0172595661133528,0.0519067496061325,0.122778512537479,-0.0849345773458481,0.0209973100572824,-0.0351945981383324,0.0294206775724888,-0.0542049407958984"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.0476554408669472,0.0373347140848637,0.0884611681103706,-0.0104156136512756,0.129738166928291,-0.0323462150990963,0.13121110200882,0.0906663984060287,-0.0399579703807831,0.183029189705849,-0.0295026917010546,0.143283322453499,0.0930923521518707,0.0447778627276421,0.0412962660193443,-0.068037286400795,0.0237653329968452,0.0778770074248314,0.0025668672751635,-0.0049048396758735,0.124282166361809,0.0442158877849579,0.0383793525397778,-0.0604417435824871,-0.0818929448723793,-0.086876168847084,0.0045132152736187,0.0119639672338963,0.0414980724453926,0.116882868111134,-0.0336561463773251,-0.116899825632572,0.0688368156552315,0.0040287845768034,0.121836759150028,0.0002527594333514,-0.0812676399946213,-0.0823513194918633,0.0525922067463398,0.0965898185968399,-0.151942580938339,-0.0815071687102318,-0.0368752181529999,0.0054935640655458,-0.0045578093267977,0.154707238078117,0.249933004379272,-0.0793688371777534,0.149287581443787,-0.260178864002228,-0.278142988681793,0.152725130319595,-0.210617646574974,0.194032236933708,-0.0319497659802437,-0.0034950510598719,-0.0181599222123623,0.0757955387234688,-0.063374936580658,0.124565958976746,-0.082937054336071,-0.057150237262249,-0.0620957314968109,0.140022441744804,-0.12362676858902,-0.0955325290560722,-0.0711710005998611,0.166022554039955,0.0132136670872569,-0.0247698053717613,-0.0505534186959267,-8.31010329420678e-05,-0.0792682468891144,-0.060120977461338,0.0335507541894913,-0.0417196042835712,0.0579265989363194,0.178352907299995,0.0410787612199783,-0.0554738119244576,0.041412241756916,0.0861587002873421,-0.131382435560226,-0.065434567630291,0.226011827588081,0.328022420406342,-0.110064096748829,-0.145941719412804,-0.114705681800842,-0.0187747310847044,0.13075840473175,-0.0018030577339232,0.238460689783096,0.0249017290771008,0.129501223564148,0.0496479906141758,0.046959288418293,-0.0935278311371803,-0.120190471410751,0.08822101354599"
87413,Bernie (1996),Comedy|Drama,"0.0265036374330521,-0.0094368318095803,0.0100329676643014,-0.0212739948183298,0.0675085335969925,-0.145307630300522,-0.0457019470632076,0.0410091727972031,-0.0641899332404137,0.0101332394406199,0.0393158681690693,0.1037253215909,0.0273595228791237,-0.075811356306076,-0.039653692394495,0.0581751093268394,0.0051149269565939,-0.0207775048911572,-0.0214079357683659,-0.0572923608124256,0.012831162661314,-0.0680071711540222,0.0430215261876583,-0.0551125518977642,-0.11503891646862,-0.0446313172578812,0.0952479243278503,0.0877291560173035,-0.013965830206871,0.0224092863500118,0.0361918359994888,-0.0110186999663711,-0.0433960184454918,-0.0471598282456398,0.0436687804758549,0.0551191084086895,0.0414586327970028,0.0524606592953205,-0.0726809352636337,0.0082953963428735,0.065542608499527,-0.0060481070540845,0.0269627273082733,-0.0448661521077156,-0.0649422183632851,-0.0163532737642527,0.0645915418863297,0.0100852567702532,-0.0054584029130637,-0.0039105154573917,0.0711466893553734,-0.116421401500702,-0.0387690700590611,-0.0015343191334977,-0.042374387383461,-0.0428346879780293,-0.0994091257452965,-0.0824588611721992,0.047449991106987,0.0020600222051143,-0.0739646330475807,0.0202132537961006,-0.109025239944458,0.0577239245176315,-0.058423176407814,0.0443505272269249,0.0529486984014511,0.0476892292499542,0.0139413941651583,0.0202698204666376,0.0484555996954441,-0.0788530558347702,0.0884081646800041,0.122383780777454,-0.0734467953443527,0.14927764236927,0.0560529120266438,-0.0115399304777384,-0.129793226718903,-0.0302423350512981,-0.0374410524964333,0.0347785204648972,0.0294665433466434,0.0209861509501934,-0.0091038439422845,-0.029930617660284,0.0470778606832027,0.0313154757022858,0.0612002499401569,-0.0111541962251067,0.0979106575250626,0.0407561063766479,0.056965097784996,0.0005859558586962,-0.0565533153712749,-0.0858233794569969,-0.0913420841097832,0.0280392430722713,-0.0667406022548676,0.0326490662992001"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.183719739317894,-0.009100092574954,-0.0251349676400423,-0.0827209651470184,-0.0857113003730774,0.0916628912091255,-0.0066079851239919,0.128778919577599,-0.0446362271904945,0.021966140717268,-0.0740109980106354,0.00880176294595,-0.0468912087380886,-0.0210516415536404,0.0823238715529442,-0.0149474302306771,0.124562971293926,0.133356973528862,0.0750194787979126,-0.1907978951931,-0.0244672652333975,-0.0422966331243515,-0.107071608304977,0.0270129851996899,0.0008968765614554,-0.0392121002078056,-0.147051677107811,0.108856454491615,-0.121999368071556,-0.0728399828076363,0.0558008924126625,-0.0674971044063568,0.0203039422631264,0.106019854545593,-0.0678603425621986,-0.0417186208069324,-0.0742042362689972,0.0153005868196487,-0.0600211173295975,-0.0491086170077324,-0.0253648404031992,0.0789238661527634,-0.0339135825634003,0.141226753592491,0.0288234259933233,-0.0805701240897179,0.126883193850517,-0.0496164001524448,0.0526005364954472,0.0069261160679161,-0.0475827679038048,0.0868233814835548,-0.0405503585934639,0.14213339984417,-0.0322580263018608,-0.039094615727663,0.177131414413452,-0.151057913899422,-0.0706304386258125,0.0956921502947807,0.0174386668950319,-0.127470016479492,0.0298650525510311,-0.121663212776184,-0.054116003215313,-0.0215664617717266,0.0075765396468341,-0.0121973427012563,0.0761315822601318,0.0654106140136719,-0.0629815384745598,-0.0137997632846236,-0.0316405817866325,0.150145292282104,0.052433080971241,-0.0548136308789253,-0.01442776247859,0.0365826077759266,-0.062876932322979,0.0649157837033272,-0.0036369974259287,-0.0366306342184544,0.0091221807524561,0.134275808930397,0.0851946696639061,0.0381364710628986,0.134178057312965,-0.104687385261059,-0.006776597816497,0.034759484231472,-0.121328167617321,0.0121778678148985,0.0151550238952041,0.0041593303903937,-0.0468233004212379,0.0328168608248234,0.003517193486914,-0.0054067005403339,-0.0942792743444443,-0.0507105700671673"
237,Forget Paris (1995),Comedy|Romance,"-0.0166798364371061,0.0598160848021507,-0.0533236116170883,0.0966613069176674,0.0710365772247314,-0.127050429582596,0.0195474959909916,0.0281682293862104,-0.0311682298779488,-0.0016429556999355,0.0594536811113358,-0.111018933355808,0.132950857281685,0.0281642694026232,-0.0901955738663673,0.0308810994029045,-0.054634515196085,0.0163358896970749,-0.0817347541451454,-0.0603765994310379,0.0316720753908157,0.0909218937158585,0.016173267737031,-0.0778196454048157,-0.0313130728900433,0.0826283916831017,-0.088687352836132,0.0265811085700989,0.0439136512577534,-0.159726098179817,-0.100106216967106,-0.0213767271488905,0.082508385181427,0.04384371265769,0.0475050508975983,0.0239184200763702,-0.136064395308495,0.0706080049276352,0.115530997514725,-0.127018660306931,0.0099748708307743,-0.0499954298138618,-0.126553922891617,0.0062955562025308,-0.068679504096508,-0.0055814795196056,-0.0532925613224506,-0.0174163263291121,0.0271788500249386,-0.0542299672961235,-0.0274026654660702,-0.000859614170622,0.106821283698082,-0.0515566132962704,-0.0960436165332794,-0.0280336048454046,-0.0174634698778391,0.0102661978453398,0.0111328149214387,0.0159437581896782,-0.0415101051330566,0.0434978641569614,-0.0364811606705189,-0.0732846334576607,-0.101613260805607,0.0611562132835388,0.0274933781474829,0.0482247807085514,0.0156937595456839,-0.0912738814949989,0.0202037841081619,-0.0212260913103819,0.028518145903945,-0.088712602853775,0.0271564591675997,-0.0768763646483421,-0.0057971654459834,-0.0573047809302807,-0.12199878692627,-0.0078895445913076,0.035597451031208,-0.0918911844491959,0.069809690117836,0.0177713260054588,-0.0034739861730486,-0.0693976432085037,-0.101272784173489,0.0902840420603752,0.013140270486474,0.0560015514492989,-0.0132343461737037,0.0608276501297951,0.0673709288239479,-0.0431151017546654,0.043919064104557,0.0562427192926407,0.0385383367538452,0.0990277454257011,0.0387694463133812,0.0723615139722824"
