itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0229388028383255,-0.0135221118107438,-0.0050863320939242,-0.0070353806950151,-0.012869393453002,-0.0137011837214231,0.0215248577296734,-0.0333085507154465,-0.0274840351194143,0.0307707916945219"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0336041375994682,-0.0089199999347329,0.0171557031571865,0.0052997837774455,0.0005749003612436,0.0437579080462456,-0.0213362723588943,-0.0419689156115055,-0.020915923640132,0.0378314964473248"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0020187229383736,0.0387486666440964,-0.0403130799531937,-0.0069985785521566,-0.0137235093861818,-0.022559555247426,0.0350672118365765,-0.0436792783439159,-0.0571849755942822,-0.0082928724586963"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.104341313242912,0.009814204648137,0.0185239017009735,-0.0911193042993546,0.108743019402027,0.0069114724174141,-0.0538043640553951,-0.0596169643104076,-0.0326061211526394,0.027898445725441"
3238,Eye of the Beholder (1999),Thriller,"0.0010460758348926,0.0359443724155426,-0.0328612737357616,-0.0136627079918981,0.0049187899567186,0.0239320788532495,0.0160498265177011,-0.0102482466027141,-0.0215128175914288,0.0341093987226486"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0518648587167263,-0.0465331524610519,0.0112379239872098,-0.0480534583330154,-0.0403371751308441,0.0506829954683781,0.010008143261075,-0.0340597927570343,-0.0402858816087246,0.0708905756473541"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.0772017985582352,0.0456151999533176,0.0906580463051796,-0.0149584747850895,-0.0327841341495514,-0.0032868103589862,0.0391027480363846,0.0325453281402588,-0.0442628636956215,-0.0806341916322708"
87413,Bernie (1996),Comedy|Drama,"-0.0275875367224216,0.0065180431120097,-0.0281001552939415,0.0024389256723225,-0.0493498183786869,0.0156699847429991,0.0081480098888278,-0.0309366267174482,0.0052936426363885,0.0258151236921549"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.067864365875721,0.0196281168609858,0.0423326343297958,0.0734705328941345,0.0376367345452309,0.0177147649228573,0.0068195974454283,0.0320523232221603,-0.0084776887670159,0.0018226992106065"
237,Forget Paris (1995),Comedy|Romance,"0.0199910886585712,0.0222212057560682,0.0174631718546152,0.0013213861966505,0.0218729320913553,0.0453969016671181,0.0249371621757746,-0.001173754222691,0.0134570989757776,0.0358134843409061"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"0.0413247980177402,-0.0474976189434528,0.0343446917831898,-0.0101627670228481,-0.0294510945677757,0.0015663461526855,-0.0208878796547651,-0.0557752177119255,-0.0120456395670772,0.0100632896646857"
786,Eraser (1996),Action|Drama|Thriller,"0.0577331781387329,0.0297910403460264,0.0354531034827232,-0.0312441978603601,-0.0133317904546857,0.0112913781777024,0.0332126617431641,0.0097446795552969,-0.0159552358090878,-0.0204070061445236"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"0.0157167539000511,-0.0120460353791714,-0.0487864129245281,-0.0316690355539322,0.0275135021656752,-0.0160800870507956,0.012910233810544,0.0519944354891777,-0.0231499578803778,-0.0049988254904747"
