itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0732929185032845,0.11884143948555,0.0371999032795429,0.0963857918977737,-0.031948383897543,0.0008189883665181,0.0400807447731495,-0.005342714022845,-0.0291124042123556,-0.0456476621329784,-0.0571647360920906,-0.0988509953022003,-0.0815488994121552,0.132175609469414,0.0599442459642887,0.0395538955926895,0.0320888720452785,0.170535385608673,0.0226918458938599,-0.0531295835971832"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.103061653673649,0.246868625283241,-0.101516164839268,0.052473671734333,0.0995538979768753,-0.220080181956291,0.137491121888161,-0.0901934057474136,-0.0321533717215061,-0.0060738185420632,0.0846835672855377,-0.0561810620129108,0.21544075012207,-0.0629193261265755,0.104379281401634,-0.069897398352623,0.0975135862827301,0.0818243026733398,0.0865397229790688,-0.0191738773137331"
84152,Limitless (2011),Sci-Fi|Thriller,"0.103478342294693,0.0824025347828865,-0.119524851441383,0.201090827584267,-0.0027994469273835,0.076689176261425,0.161650165915489,0.0206295233219862,0.229747220873833,-0.104397185146809,0.115504577755928,-0.178445100784302,-0.220931962132454,0.224282532930374,0.107196256518364,0.0935596376657486,0.190210282802582,0.0462534986436367,0.004755528178066,-0.0004633415082935"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.14196103811264,0.0779754146933556,-0.385161072015762,0.113881900906563,0.135852962732315,-0.145325914025307,-0.3884097635746,-0.442652374505997,0.0092748152092099,0.259193271398544,0.118430398404598,0.0310036856681108,0.365392029285431,-0.180770203471184,0.0711459442973137,-0.115090973675251,-0.0209447871893644,0.262668132781982,-0.318140059709549,0.36742228269577"
3238,Eye of the Beholder (1999),Thriller,"0.0582256354391575,0.0545522719621658,-0.112035512924194,0.166152760386467,0.0957005321979523,0.0277017280459404,0.0068439901806414,-0.0084633249789476,0.0115659395232797,0.0288418680429459,0.195041283965111,-0.0207357313483953,-0.0313590988516808,0.175690039992332,0.0885955542325974,0.114290669560432,0.0901455208659172,0.0519061833620071,0.0043227425776422,-0.115862049162388"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.165344327688217,0.0700724273920059,-0.149592682719231,0.24064613878727,-0.0626096278429031,-0.140875324606895,0.174212262034416,-0.0803742408752441,-0.167134836316109,-0.0194326527416706,0.018169105052948,0.0220483597368002,0.290618389844894,0.0609059222042561,0.181230396032333,-0.20150488615036,-0.110260613262653,0.24373534321785,-0.115391463041306,-0.140768498182297"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.114072747528553,0.123370185494423,-0.383996039628983,-0.111258216202259,-0.113014116883278,-0.294856309890747,-0.257597476243973,-0.048195842653513,0.336521506309509,-0.0333993695676327,0.37349745631218,-0.236030831933022,0.0588744767010212,-0.0270563159137964,-0.185235619544983,-0.188174530863762,-0.123464740812778,0.0834170430898666,-0.0508667901158333,-0.331371784210205"
87413,Bernie (1996),Comedy|Drama,"0.0140261491760612,0.0919739305973053,0.0833598151803017,0.112401388585567,0.0039866873994469,0.0467757545411587,0.121607817709446,0.161834999918938,-0.138603553175926,-0.121067777276039,0.0875619798898697,-0.148407146334648,-0.0974624752998352,0.162670806050301,0.111265569925308,0.0101965507492423,0.126952290534973,0.0245820172131062,0.071702852845192,-0.0767336413264275"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.0956820845603943,0.0447545237839222,0.0773077383637428,-0.150217697024345,0.114055126905441,-0.0732958391308784,0.0371898673474789,-0.0813223570585251,0.0518662221729755,0.027235234156251,-0.196772709488869,0.342931121587753,-0.0882292538881302,0.0067699085921049,-0.0638262256979942,-0.107532158493996,0.0756323635578156,-0.099771112203598,0.0939054936170578,-0.145747885107994"
237,Forget Paris (1995),Comedy|Romance,"-0.0881569162011147,0.169258460402489,-0.192821800708771,0.154995441436768,0.137788861989975,-0.072242945432663,-0.110384844243526,0.053331483155489,-0.0544397830963135,0.0284423716366291,-0.132387444376945,-0.0292594116181135,0.0487422309815884,0.0157106798142195,0.0476551204919815,0.0998795852065086,0.0303539708256721,-0.0361654721200466,0.111305393278599,-0.0969721674919128"
