itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0158543158322573,0.0054390314035117,-0.089490070939064,-0.0771128907799721,-0.0395991206169128,0.118703991174698,-0.0815892592072487,-0.138935998082161,0.189446613192558,-0.24137669801712,0.0360360778868198,0.154016584157944,0.153767243027687,-0.0375171191990376,0.0642123371362686,-0.0632393732666969,-0.0381060466170311,-0.065497525036335,-0.0550243072211742,-0.0802293047308922,-0.083679087460041,0.0370112210512161,0.0670195817947388,0.108368426561356,-0.0272069778293371,0.0263545997440815,0.0606486834585667,-0.0451643690466881,-0.0504220575094223,-0.0395343750715256,-0.0032928418368101,0.0472978800535202,-0.162925526499748,-0.0186620280146599,0.054971918463707,-0.0487538538873196,-0.0940723791718483,-0.0792266726493835,0.0548051595687866,-0.056378148496151"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.0103549035266042,-0.132274895906448,0.0085199400782585,0.0328375287353992,0.0360053852200508,0.0832792073488235,-0.0380297750234604,-0.0427832417190075,0.0804267078638077,-0.0087144188582897,-0.249541312456131,-0.004644792061299,0.0273086242377758,0.131372690200806,-0.0058494471013546,0.0217696316540241,-0.0272153783589602,-0.0807274207472801,0.140956625342369,0.147816866636276,0.0782792195677757,-0.0821240916848183,0.19393453001976,0.0473796278238297,-0.182430475950241,-0.0933222845196724,-0.168269246816635,-0.0669563412666321,-0.128002285957336,0.121385000646114,-0.087908960878849,-0.0297113228589296,0.114230200648308,0.138602748513222,-0.119252808392048,0.12404553592205,-0.0716139599680901,0.0975733697414398,-0.0532474853098392,-0.148066073656082"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0245135612785816,0.0455770939588547,-0.0586946345865726,0.121279001235962,-0.140285760164261,0.0359990037977695,-0.225426569581032,-0.187273040413857,0.132089108228683,-0.279245018959045,0.0760063827037811,-0.0640585944056511,-0.136557310819626,-0.0042649651877582,0.167200908064842,-0.0746529996395111,-0.0199017897248268,-0.0109468316659331,-0.0151070766150951,-0.0257767662405968,0.0620669573545456,0.119745172560215,-0.133570626378059,0.151255011558533,-0.0984293073415756,0.128296688199043,-0.0149898966774344,-0.218488320708275,0.0586581937968731,-0.0511861369013786,-0.0225520525127649,0.0178826283663511,0.0056984699331224,0.102063335478306,-0.0012087202630937,0.0988032892346382,-0.0479904599487782,0.0487867780029774,-0.0277257487177849,-0.095254547894001"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.196484133601189,0.0352388545870781,-0.25235441327095,0.0783826410770416,-0.0413979180157185,0.076685719192028,0.178979516029358,0.312524646520615,-0.0190965216606855,-0.0804241448640823,-0.214358568191528,0.111788176000118,0.0412212312221527,0.0167864970862865,0.318284898996353,0.402083367109299,-0.0951469168066978,-0.180766671895981,0.0977416336536407,-0.0054414570331573,-0.0131129305809736,-0.153910502791405,0.0567735210061073,0.145499065518379,-0.254645079374313,-0.100414581596851,-0.0987879261374474,0.308662980794907,-0.171264126896858,0.197386413812637,-0.264266490936279,0.476315885782242,0.19671905040741,-0.0593731813132763,-0.177621006965637,0.0244308188557625,0.124994970858097,0.253860712051392,-0.173208236694336,-0.0686236470937729"
3238,Eye of the Beholder (1999),Thriller,"0.027573486790061,-0.0762298181653023,0.0632810741662979,0.0872141197323799,-0.241127982735634,0.0130843631923199,0.0402191877365112,0.0024401496630162,-0.108879454433918,-0.120829500257969,-0.0992002636194229,-0.0023073146585375,-0.0369008332490921,0.125581666827202,0.0553298071026802,-0.110060378909111,0.0971011593937874,0.0894799679517746,0.0271985400468111,0.015900207683444,-0.0931812524795532,0.0769587382674217,0.0651386454701424,-0.0446523614227772,-0.0504989176988602,0.0848560482263565,0.0319215357303619,-0.0349748134613037,-0.176262393593788,0.10258537530899,-0.120687864720821,0.209305852651596,-0.0703812465071678,0.0555952563881874,-0.18859338760376,0.161685705184937,0.0194010213017464,0.0631126090884209,0.0717538371682167,0.0276380144059658"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.17015278339386,-0.146116346120834,-0.263346761465073,0.141005501151085,-0.0573456175625324,0.0410069897770882,-0.0286074783653021,0.0606767013669014,0.032892432063818,-0.0115800304338336,-0.275934368371964,0.311422377824783,0.191553860902786,0.0477765761315823,0.182263642549515,0.057736910879612,0.112769193947315,-0.0801951214671135,0.313437700271606,-0.190611138939857,-0.0215545035898685,0.0396479591727257,0.215782344341278,0.0046734409406781,-0.0442411787807941,-0.123154640197754,-0.0001881417119875,-0.155807062983513,-0.128739550709724,-0.0189457461237907,0.0088941007852554,0.12048464268446,-0.0048670214600861,-0.120865494012833,-0.170101851224899,0.0615449175238609,-0.0341806858778,0.181602522730827,0.0547041073441505,-0.126562237739563"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.222675785422325,-0.0637843832373619,0.0350707471370697,-0.0363900363445282,-0.0323262549936771,0.266130685806274,0.0516685582697392,0.0560000948607922,-0.1272843927145,0.229632690548897,-0.213438361883163,0.0256782229989767,-0.152405977249146,-0.495433807373047,0.240233182907104,0.117879197001457,-0.0426605492830276,0.231853172183037,-0.0727853551506996,-0.165605619549751,0.316103398799896,0.322462469339371,-0.0988206341862679,0.265732318162918,0.169355362653732,-0.0957659482955933,-0.240318387746811,0.0945432558655739,-0.221639841794968,0.0917080640792847,-0.217656582593918,-0.0228876806795597,0.148762747645378,0.166001990437508,-0.133233264088631,0.209402367472649,0.173169866204262,0.137029767036438,-0.0432550869882107,-0.222031757235527"
87413,Bernie (1996),Comedy|Drama,"0.0689152926206589,-0.114099130034447,0.0849946364760399,0.0842845514416695,-0.0462328270077705,0.0243190601468086,-0.0366433374583721,-0.0639568120241165,0.101183846592903,-0.224711686372757,0.0567471832036972,0.242347463965416,0.0279293153434992,0.0647452771663666,0.0371260084211826,-0.16743278503418,-0.054130457341671,-0.0437581650912762,0.0671237483620644,0.131167784333229,0.0162090137600899,0.0099479891359806,-0.0248455666005611,0.105431161820889,0.0158210899680853,-0.0008252923144027,0.0297888405621052,-0.145754247903824,-0.051544938236475,0.132552325725555,0.0973979905247688,-0.161617562174797,-0.13723435997963,0.0229882970452309,0.0609308034181595,0.0809836015105247,-0.0683381333947182,-0.121441133320332,0.126497372984886,-0.0969351306557655"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.026779118925333,-0.0874462500214577,0.18985515832901,-0.0917255654931068,-0.0873510912060738,-0.0388307273387909,-0.146763771772385,-0.412521988153458,-0.131235957145691,0.185118496417999,0.37686488032341,-0.07232666015625,0.0732347890734673,0.0402859784662724,-0.134633079171181,-0.0182847417891026,0.13056717813015,0.0446613691747189,0.118113376200199,-0.145650237798691,-0.0154080428183079,0.0847830027341843,0.12252563983202,0.0898207649588585,-0.237855330109596,-0.0012178623583167,-0.251114547252655,-0.105039186775684,0.0782149285078049,0.0408181957900524,0.0776495561003685,0.183908984065056,0.233426123857498,0.0241850391030312,0.0693416818976402,-0.404259711503983,-0.153714299201965,-0.0811382308602333,0.154532372951508,0.0708827972412109"
237,Forget Paris (1995),Comedy|Romance,"0.116984598338604,0.0092977853491902,-0.196132719516754,-0.104127302765846,0.0951289311051369,-0.0511327348649502,0.0213674232363701,0.056575819849968,0.0341416746377945,-0.150829464197159,-0.0791992843151093,-0.146611154079437,0.0726634711027145,-0.148634150624275,-0.179159343242645,-0.11174838244915,0.163102626800537,0.262878477573395,-0.0176390800625086,0.194940492510796,0.0903764143586159,-0.0145652955397964,0.179902151226997,0.0811510980129242,-0.188898950815201,0.0862799435853958,-0.194636598229408,-0.0885821580886841,0.0244612526148558,-0.154944092035294,-0.0278299525380135,0.0010878727771341,-0.168419852852821,-0.170323669910431,0.168939277529716,0.123067617416382,0.297797441482544,-0.0684803277254105,0.0121412817388773,-0.0235731564462185"
