itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.228850394487381,0.292279362678528,0.0567482337355614,-0.0849648416042328,0.281710743904114,0.207501634955406,-0.105915233492851,0.0032594131771475,0.062454629689455,0.298210382461548,-0.214721634984016,0.0184606220573187,0.25248908996582,0.260298162698746,0.0192181561142206,0.0325183942914009,0.0902144685387611,0.188879996538162,-0.175300762057304,0.198066860437393"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.112715199589729,0.0130989449098706,-0.0336073413491249,-0.239260256290436,0.215542122721672,0.142120808362961,0.0146368090063334,-0.0408275835216045,0.408525347709656,-0.0529796071350574,-0.102591142058372,-0.187673941254616,0.242987960577011,0.0422265641391277,0.145502224564552,-0.253231257200241,-0.265231877565384,-0.1112275198102,-0.246021434664726,-0.374370932579041"
84152,Limitless (2011),Sci-Fi|Thriller,"0.405029863119125,-0.10059779882431,-0.0847553387284279,0.118511475622654,0.455630093812943,0.0123350517824292,-0.396637827157974,0.0444881618022919,-0.213481485843658,0.252907931804657,-0.208576023578644,-0.0449960678815842,0.265914648771286,0.102579653263092,-0.111070297658443,-0.166951820254326,-0.199133917689323,0.37288373708725,0.11765942722559,-0.052543830126524"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.0159062296152115,0.350381642580032,-0.453916221857071,-0.117507539689541,-0.452225804328918,0.354746788740158,-0.238478675484657,0.232797041535378,0.535701036453247,0.197028964757919,0.082123376429081,-0.527000844478607,-0.107136785984039,0.0628965198993683,-0.150139898061752,-0.910700857639313,0.158248856663704,-0.742860198020935,-0.114673130214214,-0.678703546524048"
3238,Eye of the Beholder (1999),Thriller,"0.181079462170601,-0.19533172249794,-0.0790071338415146,0.0615088157355785,0.260939955711365,0.19781956076622,-0.284724533557892,-0.0422126092016697,-0.111156463623047,0.225745931267738,-0.0308459792286158,-0.0668618977069855,0.117231339216232,-0.237171918153763,-0.0438774935901165,-0.0572516284883022,0.0175920557230711,0.0440092124044895,-0.119257248938084,-0.197818577289581"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.297213822603226,0.378750264644623,-0.181388437747955,-0.244593277573586,0.538833439350128,0.484328210353851,0.120577476918697,-0.0526616722345352,0.72602105140686,0.294904828071594,-0.04520108923316,-0.244037270545959,0.311745643615723,0.174545139074326,0.192353963851929,-0.35222864151001,0.324597090482712,0.030946034938097,-0.18614687025547,0.244991898536682"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0968295708298683,0.156509384512901,-0.456013351678848,-0.173353582620621,-0.144622713327408,-0.155989423394203,0.200984612107277,0.0465208292007446,-0.517452776432037,-0.529189229011536,-0.420833915472031,-0.575027108192444,0.36906424164772,-0.658802449703217,-0.205939218401909,-0.514938652515411,-0.148276209831238,0.18229304254055,-0.0481691621243954,-0.013026905246079"
87413,Bernie (1996),Comedy|Drama,"0.0847687721252441,-0.0683935433626175,0.022901488468051,0.0322264656424522,0.426443606615067,0.248759850859642,-0.333998829126358,0.0782310143113136,0.13950514793396,0.215059071779251,-0.157755672931671,0.0714501589536667,0.252542436122894,0.0409418195486069,0.0778079703450203,0.283480614423752,-0.162520989775658,0.228754490613937,-0.122552663087845,0.163718402385712"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0663718283176422,-0.169071331620216,0.398293972015381,0.314796686172485,0.0273136030882597,-0.427218109369278,0.358882546424866,-0.255595713853836,-0.363457411527634,-0.17659430205822,0.188277378678322,-0.142481803894043,-0.0124524431303144,0.102386243641376,0.107791945338249,0.219125270843506,0.228534758090973,0.15691564977169,-0.199215054512024,-0.208973079919815"
237,Forget Paris (1995),Comedy|Romance,"-0.0055263931863009,0.124126337468624,-0.0374169759452343,-0.0989529192447662,-0.0265036076307297,-0.155571237206459,-0.108145534992218,-0.49542760848999,0.349959492683411,0.0920880362391472,-0.125683173537254,-0.140098258852959,0.340544551610947,0.0515199974179268,-0.0923793315887451,-0.0531731881201267,0.133260160684586,-0.0243392195552588,-0.295947521924973,0.0290484968572855"
