itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0415718331933022,0.0125717185437679,-0.0175971612334251,0.0347639247775078,0.0326317436993122,0.026518777012825,0.0254038777202368,-0.009923649020493,-0.0644557103514671,-0.0436051078140736,-0.0119615271687508,0.0144965462386608,0.0058296686038374,-0.0598673969507217,-0.0331095792353153,0.0041403169743716,-0.0411496497690678,0.0500298738479614,-0.0681242942810059,0.0096358815208077,-0.0307676531374454,-0.0317577309906483,0.0014421733794733,0.0443155989050865,-0.0410976074635983,-0.0286098308861256,-0.0160022992640734,-0.0455620922148228,-0.108421869575977,-0.0728779435157776,-0.0669274181127548,0.0514413453638554,0.041225865483284,0.0071761677972972,0.00664420472458,-0.0369545966386795,-0.128692150115967,0.0060205357149243,-0.0790118724107742,0.0388855338096619"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.0094755413010716,-0.045161634683609,0.0988183915615082,0.0251740906387568,-0.0814254805445671,-0.0308375768363476,0.0977329686284065,-0.0429696664214134,-0.0010998410871252,0.0494317263364792,-0.0087581742554903,-0.0013522561639547,0.0375307574868202,-0.0189796071499586,0.0832876265048981,0.0426479317247868,0.0423010252416134,0.0537521839141846,0.012563400901854,-0.0301484316587448,-0.0434138812124729,-0.081597276031971,-0.0554359517991543,0.144508555531502,-0.0336451530456543,-0.10433205217123,0.0111238127574325,-0.0121615324169397,-0.0021736267954111,-0.0300737842917442,-0.0184210650622845,0.0375017449259758,-0.0227786656469107,-0.0182366613298655,-0.0368346832692623,-0.0123467976227403,0.0260891225188971,0.0592709183692932,-0.0235484223812819,0.0647554248571396"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0056851231493055,-0.0067959739826619,-0.0557454079389572,0.0101549485698342,0.0422432906925678,0.0307474173605442,0.025009524077177,-0.0089524015784263,-0.0052892421372234,-0.0949989780783653,0.0251593515276909,0.0305618271231651,0.0931134074926376,-0.150789260864258,-0.0285366829484701,-0.0285971276462078,-0.101770743727684,-0.0401159971952438,-0.0019102854421362,0.0017452163156122,5.73732104385272e-05,-0.0922785177826881,0.0097181275486946,0.0620292574167252,-0.0139373736456037,-0.10628379881382,-0.0109094399958849,-0.0084274979308247,-0.0567090585827827,0.0527639389038086,-0.127568587660789,0.0683741793036461,0.0490693412721157,0.0282728690654039,-0.0252515207976103,0.0311068128794432,-0.0704120174050331,0.0205339565873146,-0.080503523349762,-0.0368623472750187"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.0348412282764912,0.106772102415562,-0.0394666790962219,0.117162466049194,-0.0801596492528915,0.244175031781197,0.111885331571102,0.0070049688220024,-0.0713650435209274,0.103334151208401,-0.0168160162866116,0.0579500570893288,0.0602056793868542,0.109057150781155,0.0388766005635262,-0.0006433285307139,0.14441005885601,0.111526750028133,0.148880362510681,-0.0011109090410172,-0.0281893387436867,-0.0175362639129162,-0.100158549845219,0.0821737796068192,0.0127439945936203,0.0037795663811266,-0.0578888095915318,-0.11577408015728,0.0594295300543308,0.110896520316601,0.0353308878839016,0.0993818566203117,0.0405932925641537,0.101987577974796,-0.0895904675126076,0.0290684476494789,0.072168193757534,0.163477927446365,-0.10332378745079,0.0244144126772881"
3238,Eye of the Beholder (1999),Thriller,"-0.0060123070143163,0.118817210197449,-0.0490020550787449,-0.0182674955576658,0.0401801653206348,0.0402798168361187,-0.031657624989748,0.0130760539323092,0.0879083573818207,0.0470389872789383,-0.0344240441918373,0.0087445983663201,0.0171269532293081,-0.0186955109238625,-0.0457316040992737,-0.0370360277593136,-0.0614626072347164,0.020481763407588,-0.0096023082733154,-0.0303462110459805,-0.0060266712680459,-0.0899790078401566,-0.0206280089914799,0.0291798189282417,-0.0099463565275073,0.0121815893799067,0.0136616015806794,-0.0471397899091244,0.0115974936634302,0.0224085319787264,-0.0713200643658638,0.111520856618881,-0.0537843182682991,-0.166396975517273,-0.0046801380813121,0.068724699318409,-0.0427188724279404,-0.0151158599182963,-0.0935824438929558,-0.0207807067781687"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.0374276600778103,0.0485261864960194,0.0107709420844913,0.0463735871016979,-0.0636362358927727,-0.0066564381122589,0.0411372445523739,-0.071996308863163,-0.10548809170723,0.0413515940308571,0.0140893161296844,0.0299138128757477,0.0529546514153481,0.008966501802206,-0.0711775347590446,0.135566592216492,0.0631526038050652,0.0827901586890221,-0.027288781479001,0.0057219895534217,-0.107309117913246,0.0044369390234351,0.0331995077431202,0.0860089957714081,-0.178449779748917,-0.00529639236629,0.0329145528376102,-0.0417512431740761,-0.145904809236526,0.0023381870705634,-0.117612577974796,-0.0310198832303286,-0.0209728740155697,0.122844249010086,-0.0991662219166756,-0.0356672517955303,-0.0047400998882949,0.0297851637005806,-0.0479158237576485,-0.0005162305315025"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.0503496155142784,-0.0346125662326813,-0.0260714441537857,0.0702604800462723,-0.0320795737206936,0.0622827932238579,0.0263058617711067,-0.0748082250356674,0.0570149496197701,-0.172455683350563,-0.0907129943370819,0.04490602388978,0.066586546599865,0.0862622708082199,-0.040910392999649,-0.052130613476038,0.165547132492065,0.0814159959554672,0.0589181706309319,-0.13328629732132,0.0665602907538414,0.0800957977771759,-0.0248158853501081,-0.0600286759436131,-0.0896119996905327,-0.0376807525753975,-0.0060570193454623,-0.049859743565321,-0.113293685019016,0.0473072230815887,-0.180495426058769,0.148298934102058,-0.0412490405142307,0.103389203548431,-0.0450835041701794,-0.0753904432058334,0.106514759361744,-0.148077368736267,-0.137124702334404,-0.200149863958359"
87413,Bernie (1996),Comedy|Drama,"-0.0353730916976929,-0.0686442032456398,-0.0132376896217465,0.0407658517360687,0.0300874132663012,-0.0240670032799244,0.0595320276916027,-0.023231714963913,-0.0471865050494671,-0.0157497301697731,-0.0111029194667935,0.0383391045033932,-0.0005070486222393,-0.0191444605588913,-0.0700571611523628,0.049801342189312,-0.0735838636755943,-0.0404263064265251,-0.0445161685347557,0.0960681885480881,-0.0395458079874516,-0.0708327442407608,0.0191254522651434,0.0287768729031086,-0.0293957777321339,-0.0605320185422897,-0.0046706683933734,0.0190154276788235,-0.0481719747185707,-0.003647775389254,-0.0928180292248726,0.0493140146136284,-0.0330507047474384,-0.0324270352721214,0.0525147281587124,-0.0019897941965609,-0.0998578667640686,-0.060348492115736,0.017965255305171,0.0053953537717461"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.0395560711622238,-0.051870122551918,-0.0473611131310463,0.0256708785891533,0.0888088271021843,0.0377215966582298,-0.0208251923322678,-0.0647830814123154,0.143510982394218,-0.0008403153042308,0.0233559776097536,0.0210418254137039,0.0602091029286385,0.0182309374213219,0.0543595030903816,0.0577470399439335,-0.0434678271412849,-0.0276044700294733,-0.0678972825407982,-0.0464957505464554,0.0619746521115303,0.0030933765228837,-0.178601786494255,0.0206050854176283,-0.108741298317909,0.0689791440963745,0.112591415643692,0.135260105133057,0.087472602725029,-0.0328470543026924,0.0121497726067901,0.075587272644043,0.0668307393789291,0.110062003135681,-0.0779458805918694,-0.0441258810460567,0.0037007273640483,0.0012028096243739,0.0911222100257874,0.0870238021016121"
237,Forget Paris (1995),Comedy|Romance,"-0.109825797379017,-0.0937534272670746,-0.0448804311454296,-0.0183512680232525,-0.038943599909544,0.0079548126086592,-0.0126094855368137,-0.0254292897880077,-0.0108755836263299,-0.0395859032869339,-0.0342416949570179,-0.0171600002795458,0.0226724818348885,0.057983610779047,0.0701330006122589,0.0394077599048615,-0.0682202726602554,0.0493479706346989,-0.0298163872212172,-0.0153513699769974,0.0210973657667637,-0.0474669598042965,0.0600804463028908,0.0060575962997973,0.0228133071213961,0.0082726096734404,-0.0157245863229036,-0.118171237409115,-0.102354660630226,-0.0457858107984066,-0.035310585051775,0.0070304553955793,0.044340156018734,-0.0878040492534637,-0.0118906060233712,0.0345118716359138,0.0783606469631195,-0.0049821217544376,-0.011404731310904,0.0931655317544937"
