itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.25834646821022,0.0214302968233824,-0.213401228189468,0.254782646894455,0.314462125301361,-0.0223939064890146,-0.124546684324741,0.218070045113564,0.414507329463959,0.44920089840889,-0.461503922939301,0.0461989492177963,0.0136399175971746,0.476788640022278,0.0607095696032047,0.0165051762014627,-0.49552994966507,0.0579330958425999,-0.66707718372345,-0.392788618803024,0.0620769783854485,0.486504554748535,-0.356635928153992,0.585052132606506,0.27218234539032,0.188514098525047,0.274296671152115,0.16375207901001,0.117000289261341,-0.120000012218952,0.326613873243332,-0.206274226307869,-0.0657524764537811,-0.486597865819931,-0.329183846712112,-0.0419706925749779,-0.0294268988072872,0.148837953805923,0.182418331503868,-0.0932878106832504,0.303129225969315,0.0231803618371487,-0.0618779622018337,0.0484385006129742,0.164035603404045,-0.254760235548019,-0.08245500177145,0.101080402731895,0.139041945338249,-0.208321556448936,-0.0626914128661156,0.0716654658317566,0.316221714019775,-0.356563121080399,-0.087886817753315,-0.0175868049263954,-0.417998820543289,0.0460499674081802,0.106522813439369,-0.319999635219574,0.0635360851883888,-0.0366303399205208,-0.036084983497858,-0.385950088500977,0.381353139877319,0.136082008481026,-0.230445101857185,-0.148649722337723,0.436976999044418,-0.280522108078003,-0.0654193088412285,-0.284484505653381,-0.329085737466812,-0.0528863035142422,-0.0705414414405823,0.314966559410095,0.373098582029343,-0.112493142485619,-0.0975899994373322,0.428087919950485,-0.183557242155075,-0.192610904574394,-0.0306244995445013,0.369581520557404,0.0987267270684242,0.382082283496857,-0.0358365774154663,0.611350119113922,0.112378284335136,-0.224404767155647,0.208566904067993,0.21618664264679,-0.0878588110208511,-0.101302281022072,0.0852016881108284,-0.104669839143753,0.0170754212886095,-0.350491344928741,0.526376843452454,0.136072024703026"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0351880341768265,0.139307349920273,0.0745973289012909,0.27891880273819,0.442060738801956,0.510520040988922,-0.269965082406998,0.451387256383896,0.258307248353958,0.559441924095154,-0.339525789022446,0.271085351705551,0.0515031851828098,0.0652711987495422,0.228281810879707,-0.486488252878189,-0.112469635903835,0.357035934925079,-0.0871442779898643,-0.175583004951477,0.218861147761345,0.0891749560832977,0.0371539928019047,-0.237028911709785,0.699749827384949,-0.184466004371643,-0.15724515914917,0.115378119051456,-0.0632426217198372,-0.126799345016479,-0.314435839653015,0.552879929542542,-0.168760254979134,0.0761672779917717,-0.226162627339363,0.0292568206787109,0.446759432554245,-0.394031971693039,-0.0896285474300385,0.0397660136222839,-0.246614262461662,-0.0060651553794741,0.167302876710892,-0.0144952181726694,-0.0865618214011192,-0.353105366230011,-0.134172588586807,0.113906480371952,0.397655099630356,-0.14225822687149,0.44345897436142,-0.226976633071899,0.348161548376083,-0.175598487257957,0.150557011365891,-0.103104740381241,0.203843802213669,0.211518034338951,-0.2176733314991,0.355764001607895,0.406717449426651,0.0194621104747057,-0.202071577310562,0.444352269172668,0.227974653244019,-0.0659953281283379,-0.137141108512878,0.113240249454975,0.0900040417909622,-0.268642097711563,0.301089316606522,0.450327605009079,0.227257668972015,-0.148776859045029,0.201415464282036,0.052701935172081,0.302617609500885,0.525334239006042,0.219651475548744,0.184282302856445,0.251021057367325,-0.172607958316803,-0.0265957526862621,-0.375755459070206,0.260526537895203,0.139263033866882,-0.0996945276856422,0.141161635518074,-0.0707351192831993,-0.0704735815525055,0.158965572714806,-0.0923062339425087,-0.22950841486454,0.0752096474170685,0.295853197574615,-0.0461522676050663,-0.147797852754593,-0.420516222715378,-0.253530740737915,0.0106646018102765"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0829997435212135,-0.335495382547379,-0.30485001206398,-0.206063494086266,0.167403891682625,-0.121212340891361,0.126314952969551,0.285049080848694,0.649517953395844,0.293166130781174,-0.252071738243103,0.230839610099792,0.0147097306326032,0.0484988801181316,0.21365225315094,-0.135473430156708,0.618970036506653,0.155912294983864,-0.332215130329132,-0.275882512331009,0.19634373486042,0.0765718296170235,-0.154435902833939,0.0961970537900925,0.343108952045441,-0.0584194585680962,0.150909632444382,0.0016978561179712,-0.107430204749107,-0.324765205383301,-0.096983902156353,-0.379541128873825,-0.308839201927185,-0.0828035399317741,0.26060676574707,-0.052758876234293,-0.0089863147586584,-0.332494050264359,0.241751357913017,0.312694877386093,0.264691144227982,0.136064350605011,0.261997908353806,-0.0094727855175733,0.0402659699320793,-0.337339580059052,0.127225056290627,0.209322273731232,0.456536531448364,0.297162026166916,0.0886263400316238,-0.270785540342331,0.19000843167305,-0.0223205797374249,0.280568569898605,-0.158266916871071,0.0903659909963608,0.27901753783226,-0.342015564441681,-0.165330022573471,-0.417670726776123,-0.339376419782639,-0.140383318066597,-0.383187294006348,-0.485335797071457,-0.359012454748154,-0.448975116014481,-0.411552637815475,-0.0177577696740627,-0.136898070573807,0.0011167529737576,-0.30250883102417,-0.146331176161766,-0.0054742679931223,0.430969268083572,0.301357924938202,0.418285310268402,-0.0847337618470192,-0.0588270239531994,0.21475687623024,0.163895279169083,-0.456270188093185,-0.108173131942749,0.516434133052826,0.0599666275084019,0.478716403245926,-0.345477044582367,0.221601232886314,-0.2168148458004,-0.459636896848679,0.273573607206345,-0.550593078136444,-0.233699917793274,-0.0157416760921478,0.541872501373291,0.229202345013618,-0.0196852870285511,-0.101603530347347,0.275055080652237,0.240163028240204"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.347679793834686,0.487808614969254,0.210253983736038,0.198600962758064,0.0386753305792809,0.23857869207859,0.15636919438839,0.830246865749359,0.33902496099472,0.341562241315842,0.16379252076149,-0.28511855006218,-0.337410569190979,0.162191569805145,0.402349501848221,-0.672697901725769,-0.0490641109645367,-0.409582793712616,0.0913889855146408,-0.308027505874634,-0.145809918642044,-0.161673858761787,0.182503998279572,-0.666138231754303,0.420677870512009,0.0949305444955826,0.360164642333984,0.229200974106789,0.0605948492884636,0.137047365307808,-0.0819378867745399,-0.0841391086578369,-0.503147661685944,0.212873309850693,-0.350567728281021,0.222710222005844,-0.062679223716259,0.229768306016922,-0.192912563681602,-0.0188778676092625,-0.472760945558548,0.161099955439568,0.164287284016609,-0.256837695837021,0.664544880390167,-0.139653474092484,0.121556401252747,-0.35065084695816,0.397089511156082,-0.406698942184448,-0.445286452770233,0.439343959093094,-0.231830641627312,0.158052295446396,0.474267214536667,0.46112197637558,0.304054707288742,0.780039668083191,-0.743927419185638,-0.13362742960453,-0.0244724601507187,-0.245171666145325,0.34156858921051,0.540604889392853,-0.021013967692852,0.392445772886276,-0.389332711696625,-0.113936670124531,-0.530529499053955,0.586556255817413,-0.134757816791534,0.938847959041595,0.482466191053391,0.015399981290102,-0.0882915183901787,-0.381603062152863,-0.551160752773285,-0.380078554153442,0.313330054283142,-0.387857556343079,-0.193621903657913,0.380679458379745,-0.71232008934021,0.336082965135574,0.487056642770767,-0.488115012645721,0.270097821950912,-0.645987927913666,-0.31217896938324,0.383872747421265,-0.285943955183029,-0.940223097801208,-0.0897366032004356,-0.0742578580975533,0.0215170178562403,-0.111543446779251,0.149900585412979,0.303333818912506,0.210181578993797,0.181514769792557"
3238,Eye of the Beholder (1999),Thriller,"-0.0700224861502647,-0.341606944799423,0.959821879863739,-0.0822739452123642,0.228043437004089,-0.609719395637512,-0.267599761486053,0.0561992265284061,0.407754838466644,0.273744434118271,0.0820362940430641,-0.356445878744125,0.240642175078392,-0.0605528727173805,-0.150862246751785,0.0888213589787483,-0.130892127752304,0.0625190436840057,-0.0020702343899756,0.217546761035919,-0.263973772525787,0.111348867416382,-0.192548185586929,0.138018652796745,-0.24953818321228,-0.509604394435883,0.232979580760002,0.121574126183987,0.156171560287476,-0.162982612848282,0.370544463396072,-0.0915935188531876,-0.413627624511719,-0.19304995238781,0.255705386400223,0.249053195118904,-0.391369700431824,0.178548455238342,0.0452414937317371,-0.396521061658859,-0.110687889158726,0.361390441656113,-0.300364166498184,0.20605605840683,0.224329054355621,-0.309285342693329,0.162544518709183,0.598606586456299,-0.558826625347137,-0.127531379461288,0.254779577255249,0.108528017997742,0.434993743896484,0.385666131973267,0.268216162919998,0.226031810045242,0.509666562080383,-0.0242082644253969,-0.129798576235771,-0.151790603995323,-0.093213714659214,-0.0018485236214473,-0.0889678969979286,-0.39570552110672,-0.893986403942108,0.363669872283936,-0.302591562271118,0.0745838657021523,0.053263183683157,0.267699629068375,-0.592815816402435,-0.206896528601646,-0.339601039886475,-0.125163301825523,0.141724094748497,-0.093986377120018,0.160017922520638,-0.695585668087006,0.200266137719154,0.379283457994461,-0.0614462196826935,-0.0071862526237964,-0.125182405114174,0.0783135369420052,0.563090682029724,0.231227219104767,0.0057038711383938,0.0822499096393585,0.517411112785339,-0.467963844537735,-0.450372695922852,0.109310895204544,-0.328865140676498,-0.419909983873367,0.401127129793167,-0.012480896897614,-0.191689148545265,0.197603389620781,0.243049696087837,0.0063023255206644"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0670524686574936,0.0177399981766939,-0.23880310356617,0.403587102890015,0.991629362106323,0.553460836410522,-0.190005496144295,0.477118581533432,0.508858561515808,0.794338703155518,-0.328770726919174,-0.205813273787498,-0.322513580322266,-0.637979507446289,0.568326115608215,-0.392296433448792,-0.248069763183594,0.169943898916245,-0.0584601536393166,-0.243670463562012,0.128231093287468,0.48480436205864,-0.354266166687012,0.243131965398788,0.418176025152206,0.122875690460205,0.277424246072769,-0.308267086744308,0.0601833127439022,-0.0176247246563435,0.14494514465332,0.0857261121273041,-0.0398225374519825,-0.0955576002597809,-0.115239940583706,0.42423877120018,0.117241717875004,0.670211255550385,0.822259306907654,0.619013607501984,0.489236027002335,-0.137244090437889,0.823391497135162,-0.216648086905479,0.0644263327121735,-0.149463087320328,0.450323104858398,-0.259516566991806,0.100389406085014,0.0312722250819206,0.0095947002992034,0.310922145843506,0.378785133361816,-0.313275635242462,0.0760386884212494,-0.489281684160233,-0.277957081794739,0.0902575775980949,-0.360954493284225,-0.29254150390625,-0.396109133958817,0.347626239061356,-0.285698145627975,0.706673800945282,0.475782930850983,-0.0325739979743958,-0.454355955123901,0.0391345657408237,-0.0802845805883408,-0.492468982934952,-0.21185339987278,0.275187313556671,0.263258725404739,-0.0123320482671261,-0.0041005010716617,-0.426617234945297,-0.280104577541351,0.296299487352371,0.69467157125473,-0.146172314882278,0.52293860912323,0.0929296687245369,-0.313370943069458,-0.0263058263808489,0.0734574869275093,-0.0992328971624374,0.662918388843536,0.293922305107117,0.574547469615936,0.300526291131973,0.0378905087709427,0.340081423521042,0.295784592628479,-0.272949278354645,0.100344680249691,0.0914227887988091,-0.170629397034645,0.121636241674423,-0.165514096617699,0.346231281757355"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.776648938655853,0.238501667976379,-0.190050020813942,0.622266232967377,-0.27137279510498,0.791148066520691,0.155168011784554,0.337597906589508,-0.0422771759331226,0.268772929906845,-0.145403832197189,-0.11564613878727,-0.623149752616882,-0.496461749076843,0.321476995944977,0.0235605724155903,0.3364377617836,-0.187087371945381,0.237311318516731,0.668983817100525,0.367309033870697,-0.114951848983765,-0.127514079213142,-0.227465137839317,0.328932881355286,0.573060870170593,-0.405339658260345,0.405180633068085,0.431541055440903,0.242799937725067,0.531095623970032,-0.634550750255585,-0.10146526992321,0.059449415653944,0.253844857215881,0.144159913063049,0.30544051527977,0.221245095133781,0.614846289157867,-0.109508246183395,-0.303305983543396,-0.927302181720734,-0.0932124257087708,-0.322949290275574,0.0104986354708672,0.928503394126892,1.01777243614197,0.158536091446877,-0.286850094795227,0.0732763037085533,0.412080705165863,-0.845846891403198,-0.318574517965317,0.589102327823639,0.793143570423126,-0.803286075592041,0.59565281867981,0.525737941265106,-0.803865611553192,-0.320631980895996,-0.533742249011993,0.121266134083271,0.0866092294454575,0.0904982537031174,-0.853519260883331,0.414460390806198,-0.0458412915468216,0.358798235654831,-0.984492599964142,0.0629741549491882,0.0348553992807865,-0.23325477540493,-0.246850401163101,0.998212277889252,-0.398951798677444,-0.526221513748169,-0.404076635837555,-1.18709087371826,0.595210552215576,-0.0791045799851418,-0.0026038682553917,-0.0569452159106731,0.670949637889862,0.613227367401123,-0.121446713805199,-0.745426654815674,0.101538047194481,-0.130593627691269,-0.267549395561218,-0.617154359817505,-0.123817153275013,-0.852200746536255,0.755231440067291,-0.128353446722031,1.48873794078827,-0.415413051843643,-0.142796233296394,-0.364826560020447,0.776763916015625,-0.439023315906525"
87413,Bernie (1996),Comedy|Drama,"-0.277939230203629,-0.187114253640175,0.268085479736328,0.231959730386734,0.0486227981746197,0.0239851865917444,-0.103195860981941,0.221845760941505,0.662953078746796,0.0859934315085411,-0.558174669742584,-0.0826742574572563,-0.133721426129341,-0.0258251558989286,-0.193073511123657,-0.314055979251862,0.149074047803879,0.300430774688721,-0.613414347171783,-0.357574760913849,0.186292544007301,0.523665249347687,0.0376063622534275,0.0115164639428258,0.409120261669159,-0.332997769117355,-0.0049068392254412,-0.160451769828796,0.507458806037903,-0.444786339998245,0.160840332508087,0.0912122130393982,-0.0920372828841209,0.219940155744553,0.158467471599579,-0.163319498300552,0.169561579823494,-0.0695421546697617,0.232178062200546,-0.0887190625071526,0.34304267168045,0.0844953879714012,0.404189497232437,0.261908829212189,0.312450617551804,-0.310799986124039,-0.0689525902271271,0.0523745082318783,0.375432431697845,0.0869105905294418,0.427306711673737,-0.214298412203789,0.549593865871429,0.0972250327467918,-0.153135240077972,-0.195073530077934,-0.0218211095780134,0.0618664138019085,0.31138888001442,-0.043630562722683,-0.448778748512268,-0.0310866795480251,0.0389545187354088,-0.345434576272964,-0.472401857376099,-0.0855903699994087,-0.608843863010406,-0.464117765426636,-0.189846605062485,-0.293902158737183,0.120513297617435,-0.305410027503967,0.33066514134407,-0.0150137888267636,0.044327899813652,0.119340546429157,0.477100938558578,0.340545445680618,-0.280102670192719,-0.12768629193306,0.297639816999435,-0.238367304205894,0.0358136855065823,0.282963156700134,0.139001935720444,0.48289892077446,0.312774062156677,0.569831788539886,0.120063073933125,0.0739138498902321,0.462856829166412,0.664650082588196,0.0404032766819,-0.248795449733734,-0.0089707924053072,-0.0777494311332703,0.288498878479004,-0.173861265182495,0.245063498616219,0.117954038083553"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.475751847028732,-0.0146236568689346,-0.19793176651001,-0.682614326477051,0.140407577157021,-0.0535069294273853,-0.0998215600848198,-0.145216509699821,0.240751072764397,-0.276104182004929,0.0393417105078697,0.176899343729019,0.245589450001717,-0.257044702768326,-0.257260382175446,0.291600614786148,-0.913818001747131,-0.199694812297821,0.178078353404999,0.450258165597916,0.448892295360565,-0.358544141054153,-0.0241328496485949,-0.51334011554718,-0.212836623191833,-0.495961666107178,0.388843715190887,0.113488376140594,0.719785809516907,-0.10344211012125,0.694652855396271,0.102512009441853,-0.458557844161987,1.1566709280014,0.303129613399506,-0.307304114103317,-0.0621784031391144,0.247331008315086,0.107278242707253,0.328122437000275,0.639660716056824,0.50120347738266,0.477337241172791,-0.256954997777939,-0.753526389598846,-0.268292009830475,-0.0978225395083427,-0.412811547517776,-0.19108547270298,-0.528485596179962,-0.438537120819092,-0.374913662672043,-0.0565361678600311,-0.0308770108968019,-0.722744643688202,-0.248000025749207,-0.185938686132431,0.988174319267273,0.247468546032906,0.269791066646576,-0.647635936737061,-0.502808809280396,-0.22840341925621,0.705431580543518,0.623365104198456,0.749874413013458,-0.0799403041601181,0.270803362131119,0.165169984102249,0.796949684619904,-0.274024784564972,0.0133038740605116,-0.0613293796777725,0.555528342723846,0.0954873785376549,-0.140232399106026,0.625238597393036,-0.01667720079422,0.296871930360794,0.227019816637039,-0.0182379297912121,-0.123925343155861,0.350055664777756,-0.276865780353546,-0.160059243440628,-0.58765709400177,-0.0297617092728615,0.0165546853095293,-0.213496953248978,-0.474064946174622,-0.724814534187317,0.0934248119592667,-0.0758923664689064,0.187114074826241,0.575806319713593,-0.0274246074259281,-0.222239002585411,-0.243330612778664,0.26027974486351,0.466407805681229"
237,Forget Paris (1995),Comedy|Romance,"0.142576292157173,-0.18584868311882,-0.18651194870472,0.0126335676759481,-0.395594030618668,0.133187413215637,0.138349577784538,0.299257218837738,-0.102594308555126,-0.257386475801468,0.006974815391004,0.418545424938202,-0.394083112478256,0.497724533081055,0.390013337135315,-0.387433260679245,0.0574390478432178,0.443104475736618,0.375694215297699,0.204885259270668,-0.0367155335843563,0.0448185764253139,-0.0600139871239662,-0.325368523597717,0.0002260712062707,0.013220033608377,0.155920058488846,-0.0186639819294214,-0.488733053207397,0.292333394289017,-0.324918121099472,0.0276369079947472,0.382689446210861,-0.187294363975525,-0.1663998067379,0.662675023078918,0.0329741910099983,-0.386138617992401,-0.708156824111938,0.187239557504654,-0.244369342923164,-0.275503873825073,-0.220738396048546,0.229492783546448,-0.330898255109787,-0.0906804576516151,0.507141947746277,-0.500590682029724,0.232245236635208,0.309344500303268,-0.302908509969711,0.305263668298721,-0.0487808547914028,-0.284027516841888,0.898029804229736,-0.0390995107591152,-0.217474430799484,0.217850014567375,-0.452213495969772,-0.169878885149956,0.0611266084015369,0.117347605526447,0.399891227483749,0.404946804046631,0.381603598594666,0.400002986192703,0.0422391332685947,-0.312389612197876,0.128915131092072,-0.0122040137648582,0.492895871400833,-0.230858907103539,0.206387862563133,0.466972172260284,-0.261577576398849,0.0214500110596418,0.0721209049224854,0.0296122636646032,0.0501686744391918,0.090030699968338,-0.285532802343369,0.13945834338665,-0.0046919519081711,0.268912822008133,0.0314941592514515,-0.216861501336098,-0.304493457078934,-0.0229987446218729,-0.547473430633545,-0.475494354963303,-0.0294666662812233,-0.236981183290482,-0.256021469831467,-0.365211129188538,-0.025621185079217,-0.543654382228851,0.394705384969711,-0.355022609233856,0.081129401922226,-0.631208002567291"
