itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.1705714,0.6456972,0.05618922,-0.3014214,-0.02420603,0.04342668,0.1078718,-0.3972141,-0.008308848,0.2351701,0.24997,0.09548292,-0.3154682,0.1419222,0.09364873,-0.1202548,-0.007096916,-0.1300615,-0.168278,0.3655735,-0.02704873,0.2224106,-0.1864633,-0.1077441,0.00555008,0.1347163,0.1179947,-0.2000088,-0.2458908,0.03670717,-0.07852294,0.05524754,-0.01616637,-0.04300524,-0.004424017,0.2129118,-0.498526,0.09728206,-0.05780727,0.004376201,0.1915237,0.4450622,0.03992908,-0.3760014,0.07474814,-0.07421893,0.0743026,-0.04515694,0.1508303,0.09853616,-0.1639035,-0.5365425,-0.07328185,0.002915272,0.2310538,-0.2415895,0.1613958,0.2495517,-0.1840387,0.03765378,0.09508023,0.08955969,-0.2210438,-0.08847298,0.3339079,-0.21825,0.5205767,-0.131059,0.1172209,0.2719214,0.3779138,0.111369,-0.007618148,0.1639389,-0.1805729,-0.1358819,-0.3052794,-0.19443,-0.1116388,-0.1428187,-0.002927365,0.05814132,0.1488612,0.1531985,0.4011705,0.2096851,-0.2080771,-0.009040579,0.2492999,-0.251821,-0.05944181,-0.4698991,-0.01787081,0.1864063,-0.255959,0.05368775,0.07288007,-0.1441712,0.1782185,-0.1038139,0.003038391,0.09802556,0.3245936,0.2120722,0.5775623,-0.07592368,-0.436037,-0.07144015,0.121438,-0.0919622,-0.253288,-0.2304058,-0.02897543,-0.8177137,0.5715678,-0.0808382,-0.1553345,0.1799059,-0.1782802,0.01727563,0.0649512,-0.2752818,0.1152457,-0.5711961,0.1395741,0.04490745,-0.1353038,0.4302501,-0.03038536,0.5044186,-0.07600386,-0.1808681,0.1942154,-0.259267,-0.04388316,-0.1198964,0.2025918,-0.3577748,0.4478344,0.04665832,0.1222768,-0.05313491,0.1651028,0.260043,-0.1825657,0.1585912,0.1854596,-0.0053729,-0.1851799,-0.05813548,-0.1234239,0.4028861,0.1185123,-0.3562475,-0.02878638,-0.289222,0.2927783,0.1892873,0.1484634,0.09880972,0.06364223,-0.4455005,0.1513049,0.2417982,-0.07864171,0.4281608,-0.1610703,-0.01321099,0.2169569,-0.0811539,-0.661804,0.1483748,0.2614925,-0.2486175,-0.1265916,-0.08162298,0.03829119,-0.5212645,-0.007696942,-0.02380654,0.3944469,-0.0971625,0.08272406,0.1390369,0.120331,-0.2011384,-0.1184262,0.1429343,0.09934838,-0.2232667,-0.05090907,0.2433692,-0.3496772,-0.05340344,-0.261338,0.0951717,0.1183357,0.1819296,-0.08801333,-0.116807"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.3943968,-0.0613438,-0.01215736,-0.07815894,-0.4539493,0.04123658,0.1309395,0.2197033,0.00223359,0.02368985,0.3254183,-0.006361595,0.4424383,0.1055679,0.04069673,-0.1117637,-0.2015568,0.3065943,-0.1219017,0.05517922,-0.1067832,0.03041287,0.09104613,0.3271221,-0.2481424,-0.2734749,-0.3546322,0.3755719,0.08234007,-0.05152214,0.01612977,0.348823,-0.004845198,-0.1299592,-0.07889962,0.1855181,0.03618271,-0.2038291,0.4138058,0.01212661,-0.1344189,0.1172372,0.3753218,0.2631031,-0.1058507,-0.2024837,-0.3126755,0.02526048,-0.8606114,0.1404556,0.3336332,0.3291378,0.129677,0.4904643,0.06985963,-0.2979224,0.01525818,0.2441894,0.08160137,0.1930905,-0.0371103,0.0118978,-0.3024913,0.06951982,-0.08298682,-0.2600429,0.2878086,-0.2588489,0.05712679,-0.2978164,0.118534,0.1561973,0.358172,0.04785533,0.2090537,-0.1464874,0.3182546,0.3628145,-0.2969448,-0.2893192,0.2135655,-0.4185996,-0.3187352,0.0164576,-0.2085502,-0.3937747,0.1908084,0.09555871,0.04929013,-0.1650681,-0.1472288,-0.2396926,0.2593828,0.005504599,-0.1172522,0.1616331,0.3794309,0.0309159,0.03395827,0.2997096,0.02930539,-0.02223041,0.4374796,0.4678172,0.2231082,-0.1744151,-0.08282442,0.1199793,-0.2261313,-0.1944236,0.2878957,-0.1634653,-0.2472933,-0.1243187,0.07010986,-0.1848159,-0.342941,-0.05860236,-0.4920111,-0.1771008,-0.3199227,0.1005422,-0.1824778,0.007443929,0.1113015,0.5176077,-0.1489279,-0.114047,-0.1597901,0.3396442,-0.3321747,0.3103858,-0.09358362,-0.2797113,0.1654921,0.2757177,0.5388773,-0.2312825,-0.1169479,0.3102479,0.1675059,0.08530858,0.5380248,-0.08549947,-0.09757755,0.2290927,-0.002559912,0.2023269,0.3980451,-0.19594,0.2628071,-0.2302228,0.2051575,0.05867884,-0.2215186,-0.03261319,-0.03140233,0.238044,0.1043581,0.03143077,0.07166497,-0.07971998,0.01435601,0.1045476,-0.3434945,0.07602242,-0.284314,-0.09448721,-0.3080161,-0.1868135,-0.2047048,-0.02118908,0.04510626,-0.2743428,-0.1089738,0.2591584,-0.2161381,-0.09880132,-0.1565584,0.091684,-0.1960188,0.2189511,0.02736182,-0.4849802,0.4544319,-0.1077306,-0.02708391,-0.2244041,0.2809306,-0.1624121,-0.1351413,-0.2625166,0.02998791,-0.02383714,0.04599157,-0.2746273,0.002223765,0.1604411,-0.1462412,0.3794993"
84152,Limitless (2011),Sci-Fi|Thriller,"0.1481527,-0.1467866,-0.1260776,-0.2329887,0.1478913,0.1956385,0.02222439,-0.07214916,-0.1504162,0.2225188,-0.3274715,0.3340871,0.2219767,-0.06184755,0.2494389,-0.1283728,-0.2421552,-0.06374734,-0.08931577,0.008184073,0.01151416,-0.4027072,-0.07249276,-0.05409313,0.7848496,-0.3497306,-0.1202009,0.2388129,0.1556723,-0.2123124,-0.3352269,-0.4178312,0.3394126,0.0969533,0.233468,-0.02409973,-0.1710754,-0.02516581,0.186279,0.0409946,0.3615396,0.02208627,-0.303285,0.2445054,-0.2127212,-0.09273259,0.1403809,0.3951049,0.1302391,-0.2959099,-0.3801044,-0.1085023,-0.07436135,-0.2949625,0.02632087,0.1120065,0.2120077,0.01978556,0.1165636,0.1352324,-0.153423,-0.1767372,-0.1144301,-0.02531296,-0.1045645,-0.196501,0.5768321,-0.1885285,-0.3416457,0.1548111,0.1260433,0.3142008,0.3813784,0.09899792,-0.1936809,0.04865558,-0.2662939,0.2333054,-0.1157414,0.02027586,0.03744062,-0.1509766,-0.08259887,0.1815627,-0.08013453,-0.1392992,0.08933465,0.1708216,0.1422196,-0.1983442,-0.06200352,0.4976994,0.08531673,-0.1927498,-0.136134,-0.3455051,-0.2028936,0.2231848,0.3608202,-0.1701309,0.1751683,-0.2069604,-0.04666556,0.3022713,0.004414788,0.1088834,-0.08463124,-0.09444766,-0.1576746,-0.1923401,-0.3084322,-0.04335527,0.3742214,0.01772617,-0.4030291,0.1190666,-0.1133376,0.1092766,-0.02272631,-0.01072146,0.1419515,-0.02202344,-0.1463081,-0.4469015,0.2652461,0.315926,-0.1420743,-0.2345504,-0.1993213,-0.1593774,0.3899671,0.06137807,0.2254831,-0.2114229,0.2862694,0.2408662,0.3945874,-0.04288014,-0.049231,-0.2422829,-0.1505783,0.4297352,0.004404161,0.08938434,0.4199628,-0.006238344,-0.06903167,-0.06103278,0.04444738,-0.2650785,0.4578896,0.05440244,0.09260544,-0.1829354,0.1319441,0.07438644,0.1260946,0.2824687,0.3115927,-0.006757142,0.127766,-0.1637284,0.05325549,-0.06454962,-0.02916617,-0.05847612,-0.1422424,0.05883606,0.03932869,-0.2112046,0.4831587,0.09603841,-0.05937741,0.4218233,0.1336102,0.1152128,0.5476915,0.2085867,0.166773,-0.3203244,0.2668198,0.2208215,-0.04606345,-0.09172006,0.1210236,-0.04904905,0.178266,-0.05529932,-0.1977456,0.07361237,0.03325452,-0.2101312,-0.07358451,-0.3807226,0.09204615,0.04043861,-0.4699971,-0.03831479,0.06035734,0.1045314"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.1715246,0.1779445,0.128,-0.0885998,-0.3919022,0.1934263,-0.3716979,-0.02268414,-0.4943956,0.2280145,-0.5705377,0.003539837,-0.1704659,-0.3280421,-0.2415294,0.2741683,0.1165585,0.1172432,-0.2331111,0.3426373,-0.4840029,-0.4846598,0.2401839,-0.6487936,-0.03003051,0.04022674,-0.3347262,0.07267489,-0.2157989,0.1389902,-0.01405344,-0.1048202,-0.100495,0.1581049,-0.3123097,0.2813759,0.1017227,0.04023102,0.3319924,0.1001617,0.0325814,0.05609886,-0.09632152,0.1150659,-0.03875409,0.03100512,-0.1942792,-0.34853,-0.03741423,-0.05203615,0.1225813,-0.3023846,0.2319212,0.008597982,-0.1053864,-0.1818472,0.1504372,0.05560416,-0.1609934,-0.1460463,-0.0152006,-0.01878849,0.09823821,-0.06817834,0.04651481,-0.1763564,-0.2232082,-0.2030196,-0.06814698,0.02675328,-0.2514587,0.3351633,-0.1148008,-0.5839362,0.164131,0.06270269,-0.2763294,-0.378038,-0.1820282,0.09808389,-0.1026577,0.4854495,-0.282006,-0.2033761,-0.1334567,0.2730295,-0.0674597,-0.05857911,0.08026429,-0.1970941,-0.4520287,0.1196499,-0.2253297,-0.4049863,0.04903938,-0.1568785,-0.1064461,-0.07556644,0.1079902,-0.09206041,-0.01178874,0.1383997,-0.2696163,-0.5047347,-0.5846071,0.509241,0.1991503,-0.06634995,0.2530601,0.08993913,-0.1057308,0.1053215,-0.2476284,0.4483959,-0.2755664,0.1716768,0.3629497,0.5095742,-0.1522624,0.3469487,-0.1204704,-0.01921952,0.2715336,-0.1537697,-0.04662471,-0.0723262,-0.09265796,-0.6632655,0.1678889,0.1978588,-0.1326901,-0.337706,-0.05919112,-0.3674633,-0.1244498,0.09572341,0.3447937,-0.3480203,-0.4069085,0.1649527,-0.6167594,0.1591997,0.3614822,0.1086189,0.08561145,-0.2637454,-0.1173815,-0.1300559,0.1604155,-0.01490539,-0.5214093,0.2095304,0.4377521,-0.3490851,-0.3081268,0.1887462,0.1068408,0.6602724,0.5651001,0.08970723,-0.4009543,-0.1140801,-0.3565106,-0.1676621,-0.6189783,-0.1885802,-0.3658004,-0.0334176,-0.3999613,-0.03621908,-0.3135705,-0.2444591,0.2204766,0.08777949,-0.003176383,-0.1769897,0.2751603,-0.01126809,-0.0151555,0.4162766,0.436253,-0.09423508,-0.2676164,-0.2975293,0.0584449,-0.2748077,-0.2598443,-0.2583498,0.08305594,-0.05328579,-0.2633433,-0.2200907,0.2280487,0.1750259,-0.1471201,-0.2015544,-0.3021635,-0.2645757,-0.4112805,-0.0819113"
3238,Eye of the Beholder (1999),Thriller,"0.04417526,0.5701127,0.2914767,0.2130243,-0.2013046,0.176163,0.1926337,-0.1605546,-0.05567506,-0.9086879,-0.05726092,-0.2908547,0.3272465,0.2890701,-0.2630787,0.1425951,0.1390357,0.08128303,0.2242967,-0.07578616,0.2960477,0.2913643,0.579507,-0.0627528,-0.5266578,0.233927,-0.1977276,-0.007526566,0.4255686,-0.2305907,0.2528637,0.2808145,-0.1424375,-0.3813423,0.2151685,-0.189585,-0.2518407,-0.3662916,-0.01931037,0.07494632,0.1294876,0.1117324,-0.04273965,-0.4219124,0.06084266,0.02766412,0.1159397,-0.06429984,-0.2492507,-0.3050218,-0.08743827,-0.4195216,-0.3388257,-0.5725382,-0.2021942,-0.4234389,-0.3054866,0.06076954,0.1414318,-0.001095026,0.06815373,-0.2061479,-0.002978211,-0.3874725,0.1001853,0.0619784,-0.1097367,-0.1410031,-0.02670101,-0.2688509,0.005998162,0.4446901,-0.03587718,0.396013,0.04424126,-0.1480502,-0.1864239,0.1415015,-0.08625378,0.1250816,0.2388715,0.00303151,-0.03125006,0.3410519,-0.140848,-0.127515,0.03188786,-0.07729565,0.5736715,0.2615924,0.2656614,-0.3602697,0.1069558,-0.2308073,-0.02528809,-0.1752862,0.4267793,0.2121276,-0.1022355,0.1906359,-0.3656181,0.01256954,-0.1124454,-0.06523966,-0.0219444,-0.2554192,0.1481665,-0.2267103,-0.1503766,-0.4027921,0.3201036,-0.2223523,-0.2609804,-0.2127603,-0.1692471,0.2690062,0.04257923,-0.4151543,-0.07832437,-0.2111259,0.2093442,-0.2434293,0.4165924,-0.109934,0.1095321,0.5355482,0.1557395,0.07498533,0.4769071,0.01827872,0.06281264,-0.1697898,-0.07420411,-0.3498793,-0.01207473,-0.6360888,-0.4359844,-0.1149032,0.2544727,0.3686834,-0.3466443,0.1999941,-0.1260053,0.3893458,0.1977782,0.1478551,0.007879991,-0.09032186,-0.1600117,-0.02578397,0.2564022,0.05685173,-0.5104445,0.2171473,0.2975033,0.05548295,-0.270934,-0.003968734,-0.001833905,-0.2885219,0.2730268,0.1768978,-0.09041865,-0.3617003,-0.3550752,0.1059667,-0.2682284,0.06796785,0.1923693,0.02343619,-0.01512875,-0.3185523,0.1616008,-0.2542532,0.0561014,0.6213375,-0.3436585,0.2696782,-0.3300026,0.03154705,-0.1215736,0.1683511,-0.3539567,-0.04666134,0.5046734,-0.2188166,0.2806053,-0.06641711,0.2993465,0.4143497,0.3543089,0.1236934,0.03467622,-0.1271721,0.1041102,0.2558504,-0.5619485,0.0567072,-0.2416977,-0.2219427"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.00199356,0.08356135,-0.254793,0.1489214,0.02322251,-0.03772099,0.07643908,0.1480618,-0.1237369,-0.1318487,-0.3678764,-0.0994836,0.2946634,-0.3569835,-0.3279137,-0.1048242,0.2727763,0.1609892,-0.4381903,-0.1508853,0.1456183,-0.2330083,0.05939011,-0.07910581,-0.1300205,-0.1713035,0.1647389,0.01391367,0.05373099,0.3360003,0.2971551,-0.01172813,0.3446063,0.03584066,0.4566876,-0.2600008,-0.3962765,-0.3054618,0.2405818,-0.2441074,-0.1389414,-0.3112176,-0.2938166,-0.09501886,0.1336485,-0.07601623,0.04028154,0.3345512,-0.1662079,0.1492416,0.2902088,0.306101,-0.266257,0.09013925,0.4689975,0.3710961,-0.1289752,-0.07143073,-0.01802017,0.5241465,-0.3738298,-0.1901832,0.1628044,0.3786481,0.217988,0.1923929,0.1836019,0.1070968,-0.487827,-0.03730632,-0.1411155,-0.1127163,0.153581,-0.07467389,0.06779043,-0.3047867,-0.1398518,-0.005394537,-0.04703456,-0.04495188,-0.2613522,0.03862596,-0.1372937,-0.2073233,0.08870709,0.003183739,0.2814684,0.209025,-0.132419,0.3179248,0.08749411,0.2121794,0.02802431,0.05488675,-0.3847339,-0.8276985,0.1278027,0.1650599,-0.1789326,0.1169607,-0.3176278,-0.3488877,-0.08057806,0.9076813,0.3459851,-0.1874065,0.001688994,0.1156059,0.5522541,-0.09799626,0.004267945,-0.0210579,-0.2301553,-0.006634614,-0.02033154,0.08171553,-0.1287081,0.0267667,-0.2510633,0.1269813,-0.172945,-0.07483979,0.1929923,-0.06924267,-0.1096186,-0.2593774,0.05850943,0.05682253,0.03025201,0.2791358,0.07279849,0.2550811,0.03423292,0.1186348,-0.1417903,-0.02578202,0.4698172,-0.2333678,0.009186625,-0.06169407,-0.10306,0.1664269,0.1849753,0.004739997,-0.04423907,-0.2565829,0.2004357,0.08039681,0.1978168,-0.1363288,-0.07990129,-0.1358366,-0.1037485,-0.04686552,-0.04822573,0.1002625,0.3178027,0.1243366,0.256619,-0.4278052,-0.02850739,0.2729746,-0.06096943,-0.01281195,-0.2073362,-0.1225859,0.2429574,-0.0328389,0.1402643,0.1954152,0.4324346,-0.5077063,-0.319613,0.05111728,-0.3410118,-0.2895123,0.2071638,-0.1488519,0.08818405,0.3008919,0.03264342,0.2556243,0.2214342,-0.2285406,-0.147177,-0.5080011,0.023986,-0.4289079,0.2082301,-0.02434849,-0.3769732,0.5623266,0.1769292,-0.2304171,-0.4982888,0.3028056,0.2141646,-0.5086637,-0.1045503,0.01398924"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.4161077,-0.4794935,-0.229578,0.3697599,0.8044896,-0.008938675,-0.2711252,0.05652247,0.1114485,-0.1217668,-0.2470024,0.1088807,0.07423853,0.04475257,-0.5635914,0.1202621,-0.123713,-0.09696604,0.1076589,0.05706834,-0.2399714,0.1400878,-0.3929473,-0.4228788,0.2156907,0.04110437,0.07920603,-0.1691314,0.3097608,0.6382837,-0.5748415,-0.3624236,-0.1084024,0.08335997,0.0413361,0.02784744,0.2904612,-0.4489757,-0.2981265,0.1075569,0.1941801,-0.1188293,-0.5562303,-0.3790486,-0.04623194,-0.03726708,-0.2864945,-0.2771024,0.3788337,-0.2801631,-0.1614083,-0.3988893,0.7664415,0.6774998,0.6543606,0.3731418,0.362333,-0.1212519,0.4803658,0.1162398,0.4000179,0.2818562,0.3148447,-0.3290493,-0.2836526,0.7604206,0.1936635,-0.3677668,0.05680818,0.4466362,-0.3560229,-0.2035147,0.13203,0.3129063,0.6555695,0.811196,-0.4406258,-0.5812612,-0.144632,0.09949128,-0.8427057,0.3742635,-0.6333925,0.2097197,-0.3004263,0.09894428,-0.2840058,0.3707805,-0.8246518,0.07622924,-0.09049022,-0.3744799,0.09632133,-0.04110583,-0.7496005,-0.1713303,-0.4790637,-0.05076829,-0.4556782,0.2880944,-0.4081629,-0.8503318,-0.4291126,-0.2366065,-0.01632948,0.2728832,-0.02679011,0.8189753,-0.03852821,0.3328028,-0.6213722,-0.1811294,-0.2413034,-0.3000375,0.0927828,0.2934755,-0.09979121,-0.1422715,0.7225534,0.01138011,0.3861467,-0.651789,-0.1267936,-0.1872583,0.6851506,0.4384625,-0.461433,-0.7237058,0.3428581,-0.06391453,0.6104478,-0.1650608,-0.276685,-0.4121414,-0.06395386,-0.2633964,-0.03823086,-0.3999761,-0.1184243,0.2985088,-0.8019325,0.2810306,0.2182441,0.06566615,-0.0192957,-0.7235334,0.4086803,-0.1804876,-0.2840816,0.5808573,0.2824526,0.6764129,-0.537883,0.1644299,0.2960993,-0.3201307,-0.07005817,-0.8140402,-0.6473925,-0.1708257,-0.1368115,-0.3260352,-0.1722105,-0.06515596,0.1024598,-0.08245301,0.1255829,0.04063143,0.1418924,0.2871658,0.02378497,0.2240953,-0.4823659,0.7310706,-0.3675611,0.02376593,-0.01085072,0.4757026,0.1072493,-0.07082366,0.4036365,-0.07876831,-0.5683075,0.07287572,-0.04270498,0.08142938,0.2302383,0.04423028,0.3090063,-0.1371077,0.153886,-0.06605291,-0.1823912,-0.2967728,-0.5969849,-0.3810858,0.05872286,-0.547282,-0.005864839,-0.1333766"
87413,Bernie (1996),Comedy|Drama,"-0.05937187,0.04054068,-0.1878824,-0.2039016,0.2349848,0.08770175,-0.3889645,0.3515655,0.3147964,-0.1992851,0.01866098,-0.09374034,0.004249152,-0.3734383,0.04849863,0.0421914,-0.2533331,-0.3241104,-0.0613568,-0.01923761,0.05794493,-0.1763148,0.2290149,-0.03926906,0.433006,0.3647967,0.03910657,-0.1160516,-0.005610648,0.03752732,0.1581237,0.005716442,0.324836,0.4200432,0.4286227,0.165533,-0.2315124,-0.04808832,-0.5862335,-0.2105433,-0.320183,0.3257118,-0.213565,0.09546198,0.09922884,-0.1258974,-0.03649396,-0.1566993,-0.1027398,0.1064689,-0.1900719,-0.07030523,-0.1323339,0.1508896,-0.03409384,0.7886419,-0.08575147,0.1641684,0.1908153,0.2682563,-0.04336442,0.05745154,-0.4370757,-0.7213079,0.09689587,0.6901372,0.4942372,-0.002570778,-0.0793286,0.3180912,0.1479841,0.1398496,0.04099359,0.2288327,0.2282553,-0.2105741,0.06721313,0.1503474,-0.08452211,0.08280603,0.1493525,-0.04708477,0.344071,-0.2664758,-0.0879392,0.2487467,0.1824672,-0.00492971,-0.02123957,0.001966125,0.2927992,-0.2049727,-0.1984093,0.1983579,-0.119924,-0.1688954,-0.1014508,-0.2169105,-0.2361388,0.1467146,0.321149,-0.2589196,0.346232,0.4635149,0.4536107,-0.3096773,-0.3592316,-0.08554522,0.04566269,-0.3367796,0.2082394,0.09803358,0.002965208,-0.4095834,-0.1097686,-0.2094428,-0.3881114,0.1638188,-0.0006637562,-0.09130576,0.1501782,-0.1361068,-0.1087192,-0.02148803,-0.3058765,-0.1936032,-0.04881084,0.04312526,-0.4532241,-0.3373906,0.1930773,-0.1735062,-0.2297233,-0.05382998,-0.2110692,-0.3743794,0.4693115,-0.2579087,0.0641283,-0.2786944,-0.01090293,-0.2585417,0.1744562,-0.186304,-0.05774828,-0.02267002,0.1442476,-0.2938412,0.06640366,0.2723165,0.3899278,0.02854948,-0.1459042,-0.2115728,-0.1413983,-0.05107636,-0.06196918,0.05965317,-0.2009133,-0.09143626,0.1974749,0.103679,0.2523703,0.01097097,-0.05732542,0.1029733,0.2740118,0.1338288,0.1012135,0.367046,0.2447698,0.2429875,-0.3536676,0.111435,0.1163628,0.08261669,-0.03252235,-0.09820078,0.02505918,-0.4975577,0.2669663,0.2311873,0.03315794,-0.04766481,-0.000866798,0.2517538,0.1969943,-0.006878469,0.0713368,-0.2823529,-0.03733905,0.1912413,-0.1987957,-0.6632027,-0.1631901,0.00400269,-0.06583081,0.03929633,0.1870471,-0.01743844"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.2431237,-0.2471482,-0.5737147,0.05770012,0.1131329,-0.08026779,0.08836574,0.1439408,-0.2793264,-0.4683866,-0.1524215,0.201375,0.4461906,0.2398614,0.1031274,-0.4155742,0.3226515,0.2788004,-0.0360606,0.4477204,0.6349716,-0.07601342,-0.9973198,0.1118488,0.04508325,0.08143684,0.2264407,-0.1391511,-0.1405186,-0.0128129,0.2169401,-0.5631295,-0.3855813,0.2050835,0.234862,0.2474025,-0.3682672,0.1838017,0.1858939,-0.3875178,-0.03260358,0.0896662,0.03108341,-0.06473689,-0.08521359,0.1657319,0.07301532,-0.2626444,-0.01421359,-0.003049497,0.3304135,0.2506056,0.0879025,-0.308566,0.03886326,0.257685,-0.3150808,0.1285175,0.2360567,0.06106669,-0.09110591,-0.1266805,0.2533349,-0.144398,0.07691579,0.6113667,0.1298698,0.2786443,0.02602641,-0.521529,-0.0754284,-0.1621113,-0.4392478,0.0856797,0.1075549,-0.03936353,-0.1680253,0.06462769,0.1119031,0.2749361,-0.04328809,0.1208519,-0.1844791,-0.06063301,0.447293,0.127752,0.2253223,-0.3831771,-0.06745601,0.5117135,0.3817066,-0.1218897,0.2896289,0.2754706,0.2350284,0.2743314,-0.1821583,-0.3070046,0.05882142,0.1297392,0.3627375,0.4056456,-0.02828213,0.5535539,-0.05690533,0.05682788,-0.1408416,0.1709827,-0.4591382,-0.2074044,0.1946596,0.02341599,-0.04892989,-0.7146505,0.2660789,0.2874966,-0.4633372,-0.2230937,0.4572856,0.4188608,-0.1994327,-0.6515362,0.242056,-0.1457566,-0.1178149,0.1438718,0.0270676,0.658664,-0.155348,0.2810621,0.2708638,0.1151169,0.1624209,0.2220564,-0.2370921,-0.1211154,0.2638895,0.4770489,0.1786552,0.122705,-0.02743668,-0.1664633,0.4238669,-0.2139766,0.1905469,0.06498391,-0.01016206,0.04308213,-0.03882972,0.1329156,-0.3174146,0.1381622,0.416885,0.3433339,-0.2774194,0.0222546,-0.2079355,0.1154946,-0.136623,0.04719824,-0.3881837,0.08427276,0.006391559,0.4570221,0.5202913,0.01998373,-0.2507583,0.1655283,0.1864719,-0.3583176,0.043461,0.01812207,-0.1660777,0.1068653,-0.417695,0.1729672,-0.1918931,0.1593051,-0.2195691,-0.5163626,0.05791949,-0.2790156,0.1991058,-0.2897556,-0.1850036,0.02381964,0.04643744,-0.2739624,0.2544571,-0.1496961,-0.2253662,-0.1010208,0.1639197,0.1292837,-0.05644519,0.210708,0.2219542,0.3454488,0.5180992,0.1125685"
237,Forget Paris (1995),Comedy|Romance,"-0.1538226,0.3741235,-0.05860556,-0.2959272,-0.0127811,-0.1526996,0.2717016,-0.2927536,0.4927993,0.04983984,-0.05230097,0.1454895,0.5296784,-0.4052526,0.2162727,-0.2147061,0.1647713,-0.1993434,-0.1611184,-0.0740658,-0.0523901,0.09293337,-0.2299434,-0.0112703,-0.1204046,-0.2389117,-0.06038162,0.07912827,0.0005743806,-0.2176389,-0.000199182,0.3391148,0.07802628,-0.3117532,-0.07876594,0.01890245,0.1377678,-0.06535696,-0.01188934,-0.05697485,0.08865321,-0.09494132,0.1283348,0.04057762,0.1635136,-0.1136748,0.4033705,-0.05061272,0.009251741,0.06822023,-0.1218922,-0.03698031,-0.2094169,-0.1437861,0.2183331,0.1063454,0.1090058,0.2838671,-0.1002025,0.3055184,-0.06326519,0.009959448,-0.2649083,-0.1972035,0.3268222,-0.1397342,-0.3796245,0.04932666,-0.2014483,-0.09413473,-0.1081336,-0.1189552,-0.07535543,0.05475602,0.1022674,-0.07938198,-0.1178188,0.2602553,-0.3532208,0.1368485,0.2713612,-0.03326589,-0.1933797,0.2074452,-0.3123551,-0.2292711,-0.2428217,0.03692606,0.3050572,0.2518991,-0.1987672,0.4531069,-0.1978025,-0.1216246,0.2176785,-0.02061924,-0.4606228,-0.1039342,-0.1937054,0.2587861,-0.1583724,0.3680235,0.440176,0.1606319,0.1503127,0.0007854417,0.05315901,0.1779798,-0.3879547,-0.8346711,0.0109785,-0.1065456,-0.002444918,-0.2155874,0.1768994,-0.0919359,0.1942766,0.0797784,-0.1613152,0.05834742,-0.1913467,0.1312811,0.04531416,-0.1886709,0.06313273,0.1730617,-0.1414668,0.02877294,0.1146248,-0.1110782,-0.1807968,0.2370955,0.08482122,-0.2116343,0.1115102,0.1542934,0.1904226,0.2532566,0.005791288,-0.1342522,-0.2153787,0.6281512,-0.2181278,-0.1374384,-0.1809587,0.1556942,-0.1385469,-0.05672542,-0.001276458,-0.08038143,0.616572,-0.1024785,-0.1659127,0.01122779,-0.1615804,-0.1246369,0.05481737,0.5518415,0.4466328,-0.3364923,0.4196046,-0.1554617,0.1613477,0.0169731,0.1052343,-0.1198248,-0.05958676,-0.1079241,0.1013752,-0.212791,-0.03693802,0.4112603,-0.2458369,-0.1094721,0.03113934,-0.04677537,0.1511271,0.005397364,0.3068469,0.3814882,0.3217596,-0.05677322,-0.08731367,-0.2292209,-0.2447838,-0.1381746,0.1376024,-0.1127397,0.1955139,-0.0962491,-0.3939404,0.1537599,-0.09438046,-0.1968492,-0.132967,0.07219762,0.1493462,-0.2196746,0.1247422,0.01446302"
