itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0031086492817848,0.0017274457495659,0.0028396577108651,0.004249439574778,0.000112669848022,-0.002194243716076,-0.0023078841622918,-0.0063887401483953,-0.0032283526379615,0.0044432180002331,0.0014196363044902,0.0037286002188921,0.0044801090843975,-0.0005512334173545,0.0064618093892931,0.002038188278675,-0.0013033486902713,-0.0121120633557439,0.0028461255133152,-0.0014205328188836,0.0002690303372219,0.0006230588187463,-0.0020664925687015,0.0041889217682182,-0.0002914207871071,0.0034649283625185,0.0016104965470731,0.002727037994191,0.0084042446687817,-0.0024367736186832,-0.007107091601938,0.0039496654644608,-0.0013430457329377,-0.0012143584899604,-0.0017920946702361,-0.001435745274648,0.0110021932050586,0.004702276084572,0.0059860539622604,0.0047760857269167"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0028492510318756,0.0004990683519281,0.001742853783071,0.0050414060242474,0.0096341660246253,-0.0080246850848197,-0.00271349074319,-0.003860353725031,0.0019131035078316,0.0024440926499664,-0.0031259662937372,0.0087138963863253,-0.0014616854023188,0.0020262761972844,-0.0008117229444906,-0.0060786963440477,-0.0002014483325183,0.0060406774282455,0.0011117634130641,0.0055308579467237,-0.0004509098362177,-0.0003594417357817,0.01356500107795,-0.0054867761209607,-0.0015380872646346,0.0055085853673517,-0.0056686461903154,-0.006117723416537,-0.0083998311311006,0.005014534574002,-0.0076568177901208,0.0043602674268186,-0.0046049784868955,0.0037054398562759,0.0026028933934867,0.0026844649109989,0.0001688467746134,0.0019122429657727,0.0015240425709635,0.0034528151154518"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0004993576440028,-0.0022382037714123,-0.0023574270308017,0.0065283151343464,0.000995245645754,0.002103439765051,-0.0059894523583352,-0.0012492014793679,-0.0057750050909817,0.0060641625896096,0.0027780153322964,0.0021124482154846,-0.0049260598607361,0.0017180297290906,-0.0005889747408218,0.0061534149572253,-0.0076167206279933,-0.0104634948074818,-0.0022553873714059,-0.0007729244534857,0.0034085703082382,0.0002584455942269,0.002896875841543,-0.0019055355805903,-0.0119007881730795,-0.007946508936584,0.001095658284612,-0.0040270644240081,0.0047292415983974,-0.0050034956075251,-0.008494391106069,0.0038881646469235,-0.0131607605144382,0.0043878573924303,-0.0103840697556734,0.0043460265733301,0.0034701705444604,0.0062414766289293,0.0043454770930111,0.0101499790325761"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.0026729863602668,0.0056481338106095,0.0093003595247864,-0.0238655246794224,0.0176425985991955,-0.0010904613882303,-0.0086793005466461,0.0043004625476896,-0.0018833222566172,0.0174856074154377,0.0042163957841694,0.0054273679852485,-0.0039580627344548,0.0037726012524217,-7.38197850296274e-05,0.0061494265682995,-0.0169146340340376,0.0168778970837593,0.0088853370398283,-0.0016340714646503,0.0033398906234651,-0.0028176875784993,0.0011417217319831,-0.0100142424926162,0.0024654765147715,0.0050054378807544,-0.017657121643424,0.015327038243413,-0.012459154240787,-0.0109133534133434,0.0073909582570195,0.0054891975596547,0.0062227472662925,0.0040517477318644,-0.0025333729572594,0.0072169490158557,-0.0017543088179081,-0.0001462646469008,-5.44287177035585e-05,0.0081797186285257"
3238,Eye of the Beholder (1999),Thriller,"-0.0003838062984868,-0.0053799129091203,0.0031230424065142,-0.0008709241519682,0.0055056065320968,0.0005639982409775,-0.0061100823804736,0.0011622548336163,-0.0018911642255261,0.0107085751369596,0.0033381741959601,-0.000574495177716,-0.0046543716453015,0.006814026273787,0.0048802555538713,-0.0012495955452323,0.009405680000782,-0.0002955656964331,-0.0031106662936508,0.0047471444122493,-0.0073683555237948,-0.0041588419117033,0.0010825075441971,0.0044386223889887,0.0007159349624998,-0.0031172255985438,-0.0076223760843277,0.0055438610725104,0.0038550556637346,-0.0079737659543752,-0.0088807065039873,0.0117805376648903,-0.0049662869423627,-0.0044424827210605,-0.0017005668487399,-0.0009576951852068,0.0046117240563035,-0.0012247478589415,0.0010779154254123,0.0062512471340596"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.015368876978755,0.0082104643806815,0.0042953938245773,0.0008748808759264,0.0031603416427969,-0.0106054125353694,-0.0025343992747366,-0.0095291519537568,0.0077963881194591,-0.0001794927375158,-0.0067232265137136,0.0033198848832398,0.0083226710557937,0.0054396134801209,0.0016496736789122,-0.0051801824010908,-0.0041861333884298,0.0050397436134517,0.003241108963266,-0.0028363901656121,0.0055698538199067,0.0063105653971433,0.0082681104540824,0.0067924908362329,-0.0015819330001249,-0.0039546866901218,-0.0144707150757313,-0.0006398399709723,-0.0018971044337377,0.0076577742584049,-0.0092029124498367,0.0040247426368296,0.007035510148853,0.004328784532845,-0.0045275962911546,-0.004752583336085,0.0041382922790944,0.0045112511143088,0.0029493120964616,0.0109650883823633"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0029996691737324,-0.0111513696610928,-0.0081059793010354,-0.0014631072990596,0.0003483522741589,-0.0014990435447543,0.0037043606862425,0.0087512759491801,0.0022188504226505,0.0124761061742902,-0.003790495917201,0.0074655604548752,-0.0037080028560012,-0.0032077147625386,-0.0031682995613664,-0.0107169523835182,-0.0053145885467529,0.0088687585666775,-0.0075640846043825,0.0049452167004346,0.0115586323663592,0.014243078418076,-0.0111582288518548,-0.0093623986467719,-0.0165127124637365,0.0028587481938302,0.0025216438807547,-0.0101693198084831,-0.0150315221399069,-0.012906463816762,-0.0073471744544804,-0.005506441462785,0.0140536166727543,0.0092011848464608,0.0011918727541342,-0.0072135613299906,-0.0090060401707887,0.0063715595752,0.0092576490715146,0.0077794264070689"
87413,Bernie (1996),Comedy|Drama,"0.0018227143445983,-0.002164147561416,-0.0019473111024126,0.006077725905925,0.0007314477115869,-0.000191677652765,0.0047376286238431,-0.0065355570986867,-0.0017881605308502,0.0047475835308432,-0.0015682682860642,0.0009054419351741,1.27295816128026e-05,0.0042869923636317,0.0018598175374791,0.0013199035311117,0.0057599823921918,-0.0060326242819428,0.004213832784444,0.001998814754188,0.0011017309734597,0.0001385380601277,0.0017739994218573,-0.0010112252784892,-0.0095684081315994,-0.005487447604537,0.0027836358640343,-0.0046917768195271,0.0109550198540092,0.0036575053818523,-0.0048914239741861,0.0082894777879118,-0.0030036498792469,0.0062849326059222,-0.0051291077397763,0.0003185849927831,0.0064606480300426,-0.0024795327335596,0.0009207566617988,-0.004020697902888"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0108642969280481,0.0049202134832739,-0.0099179204553365,0.0063175433315336,0.0031606778502464,-0.0132981659844518,-0.0049747293815016,-0.0015082722529768,-0.0006753782508894,-0.0087177632376551,0.002026920672506,-0.0072827693074941,-0.0044143237173557,-0.0072105661965906,0.0014591033104807,-0.0003116699517704,0.0062319408170878,0.001181123428978,-0.004117258824408,0.0033616977743804,-0.0009014005772769,0.0114591559395194,0.0029281452298164,0.0020598794799298,0.005605352576822,0.0034463873598724,-0.0139079261571169,-0.0064565730281174,0.0083251111209392,-0.0005126547766849,-0.0017603052547201,-0.0094047747552394,-0.0067004701122641,0.0001032142317853,0.0045667104423046,0.001395744155161,-0.0082789156585931,0.0004732620727736,0.0085003804415464,0.0022696687374264"
237,Forget Paris (1995),Comedy|Romance,"0.0037302966229617,0.0065328138880431,-0.002687196014449,0.0038938648067414,0.0042618759907782,-0.0021927431225776,-0.0042668734677135,-0.007955758832395,0.0050899204798042,0.0053747603669762,0.0014149785274639,0.008279793895781,0.0001261946599697,-0.0024215511512011,-0.0096709700301289,0.003272253787145,-0.0009476046543568,-0.0044287610799074,-0.0028569309506565,-0.0052420222200453,0.012488542124629,-0.0014671289827674,0.0013630005996674,0.0014105135342106,0.0031750875059515,-0.000260869419435,-0.0022856772411614,-0.006377259735018,-0.0094807287678122,-0.0097673274576664,0.0066434475593268,0.0065224911086261,0.0004945698310621,-0.0016845419304445,0.0015680638607591,-0.0045541329309344,0.0073629631660878,-0.0023410581052303,-0.0055752336047589,-0.0035712022799998"
