itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0009529908420518,0.0070768212899565,0.0057965824380517,-0.0036948220804333,-0.0009609715198166,-0.0065519227646291,-0.0022018502932041,-0.0015719385119155,-2.4090202714433e-05,-0.0006184251396916,0.00175668427255,0.004533527418971,-0.0061914762482047,0.0003325441211927,-0.0001205484877573,-0.0032502356916666,-0.0088812699541449,0.0013805233174935,0.0050229988992214,-0.005773898679763"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.006074225064367,-0.0032034001778811,0.0099912108853459,0.0017609723145142,0.0079494044184684,-0.00750662246719,0.0066951601766049,-0.0028082865756005,0.0053726760670542,-0.0011883387342095,0.0023638058919459,-0.0007790579111315,-0.005236673168838,0.0006154250004328,-0.0031724211294204,-0.0101414974778891,0.0020499757956713,0.0113768354058266,0.0005140507710166,0.0104916580021381"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0030760071240365,0.0029243549797684,0.0048091821372509,0.0030819678213447,-0.0065609612502157,-0.005334791727364,-0.0111170690506697,-0.0003772745549213,-0.0003428104100748,0.0046511571854353,0.0005769496201537,-0.0021198524627834,-0.0068805823102593,0.0125113660469651,0.0044218394905328,0.001147408154793,-0.0116595169529319,0.0041993902996182,-0.0033334954641759,0.0010315333493053"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0188560392707586,-0.0161244086921215,0.0106416326016188,-0.0104749277234077,-0.0055445088073611,0.0006128533859737,0.0067520677112042,0.0123556153848767,-0.0043572271242737,0.0113825406879187,0.0149474982172251,0.0123779019340873,-0.0173343624919653,-0.0067867781035602,-0.0020261064637452,-0.0070939026772975,0.0078994771465659,0.0107632437720895,-0.0148169249296188,0.0092798108235001"
3238,Eye of the Beholder (1999),Thriller,"0.0021036032121628,0.0050669847987592,0.0081018526107072,0.0070837205275893,-0.0038297723513096,-0.0068629803135991,0.0052214385941624,0.0058307037688791,-0.0043189623393118,0.0035071074962616,0.0044985115528106,-0.0010114660253748,0.0028765443712472,0.010008430108428,0.0002761733194347,-0.0038166814483702,-0.0037236646749079,0.0066080819815397,-0.0066044474951922,2.34997205552645e-05"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0128097012639046,0.0064174281433224,0.013693424873054,0.0039969175122678,0.0052725500427186,-0.01357751339674,0.0059558474458754,-0.0007629280444234,0.0040395623072981,-0.0041572926566004,0.0033505954779684,0.0168080180883408,-0.0035414693411439,1.69589893630473e-05,-0.0078470585867762,4.1705985495355e-05,-0.0078834816813468,0.0055483570322394,0.0015862294239923,0.006651063915342"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0033852951601147,-0.018263416364789,-0.0143771041184664,0.0078182015568018,-0.0083367796614766,0.0025791923981159,0.0004793093539774,0.0122588407248259,0.0157744288444519,0.0112815070897341,0.0092449784278869,-0.0015014677774161,-0.0029021175578236,0.0033828688319772,-0.0119043244048953,0.0054384209215641,-0.0199216064065695,0.0050323912873864,0.0079905809834599,0.0145153440535069"
87413,Bernie (1996),Comedy|Drama,"-0.0017799218185246,0.0102869030088186,0.0049067339859902,0.0066802650690078,0.0007381312316283,-0.0080651734024286,0.0023238672874867,-0.0045595285482704,-0.0003803324943874,-0.0074248937889933,-0.0048542562872171,0.0002941876009572,-0.0044844057410955,0.0031757890246808,0.0044206911697983,-0.0028726735617965,-0.0058451634831726,-0.0016205430729314,-0.000642932485789,-0.0018448402406647"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0104255983605981,-0.0003623975499067,0.0023730599787086,0.0123334061354399,0.001805686741136,0.0038128118030726,-0.0033626069780439,-0.0080573270097374,0.0041064494289457,0.0084916688501834,-0.0058536240831017,-0.0078851263970136,0.0160212684422731,-0.0015276873018592,-0.0008429778390564,-0.0090763308107852,0.0098855039104819,0.0091988500207662,0.0055708712898194,-0.004300333559513"
237,Forget Paris (1995),Comedy|Romance,"0.0105852605774999,-0.0021639405749738,-0.0043177860789001,-0.0010833685519173,0.0054756188765168,-0.0051995636895299,0.0052783954888582,0.003030200023204,-0.0077773304656148,0.0032470356673002,-0.0049161510542035,0.0013031620765104,-0.0036239740438759,0.0030203971546143,-0.0041717034764587,-0.0106230387464166,-0.0011992609361186,0.0023574032820761,0.0062006409280002,-0.0032528403680771"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"0.0010427265660837,-0.0038523951079696,0.0135674476623535,0.0011086585000157,0.0020053638145327,-0.0063972207717597,0.0048918812535703,-0.0093357702717185,0.0041951686143875,0.0033668270334601,0.0030451379716396,0.001288074767217,-0.0066080349497497,-0.0120786791667342,-0.0089538404718041,0.0055477782152593,0.0028224871493876,0.0003088990342803,0.0022478806786239,0.0114245386794209"
786,Eraser (1996),Action|Drama|Thriller,"0.0040415097028017,-0.0049211955629289,-0.0043699080124497,-0.0034611916635185,-0.0006958440644666,-0.0098779676482081,-0.0005167021881788,0.0117521965876222,0.0154416374862194,0.0170300081372261,-0.0008652386022731,-0.0011135917156934,-0.002965802559629,0.0032716365531086,-0.0043280646204948,-0.0003253155446145,-0.0070880828425288,-0.0012043331516906,-0.0027453613001853,0.0085490951314568"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"-0.0056216614320874,0.0039289132691919,0.0099553009495139,-0.0005519643309526,-0.0023318801540881,0.0029351396951824,-0.0095636788755655,0.0130920214578509,-0.0045292489230632,0.0128963412716985,0.0016783381579443,-0.0040124333463609,0.0080649256706237,-0.0062268585897982,-0.0135641181841493,-0.0016362103633582,-0.0064180302433669,-0.0016623580595478,-0.016402792185545,0.0042019165121018"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"-0.0023827080149203,0.0044656619429588,-0.0069324770011007,0.0099263051524758,-0.0046945386566221,0.0015612510032951,0.0003880002186633,0.0035988350864499,-0.0090843308717012,0.0067984298802912,-0.0002794721804093,0.0030073695816099,-0.0077247587032616,-0.0019122347002849,0.0075638904236257,-0.0050026378594338,-0.00847979914397,0.0073997946456074,-0.0026005350518971,0.0039631873369216"
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,"0.0065133068710565,0.0072026629932224,-0.0028644865378737,0.0086734862998127,-0.000324988621287,-0.0107880504801869,-0.0042014918290078,-0.0062690190970897,0.0134259471669793,0.0007586543797515,0.0003466169873718,-0.0006245875265449,-0.0017109885811805,0.0089223515242338,-0.0027759340591728,0.0040128957480192,-0.0062895105220377,0.0067120334133505,0.016846165060997,-0.0034492327831685"
3675,White Christmas (1954),Comedy|Musical|Romance,"-0.0228555798530579,-0.0194887146353722,-0.0232744216918945,0.0051630879752337,0.0120983375236392,0.0223863553255796,0.0029674065299332,-0.0051328702829778,-0.0012568125966936,0.0138794481754303,0.0080079548060894,-0.0038674473762512,0.0015873603988438,0.0037026437930762,0.0079336669296026,-0.0156174339354038,0.0287239830940962,0.0055663036182522,-0.0028969713021069,-0.0143877901136875"
