itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0465389080345631,0.0341974869370461,-0.0617132447659969,0.0215032417327166,-0.0123129663988948,-0.0751691162586212,0.0538465417921543,0.0109882866963744,-0.0281097274273634,0.0005722712958231,0.0138578563928604,-0.0264870431274176,0.0220000054687262,-0.0151547584682703,-0.0496654212474823,0.107158809900284,-0.057194072753191,0.0620793737471104,0.0321887992322445,0.020189443603158"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.00154148589354,-0.0735339969396591,0.0170614272356033,0.0114586818963289,0.0140160256996751,-0.0345634929835796,0.154010415077209,0.0508495233952999,0.004758262541145,-0.0865945219993591,0.0776094049215317,-0.0076741590164601,-0.0461357682943344,0.0646205469965935,-0.0166304260492325,-0.0426394380629063,0.0047014658339321,0.0637252703309059,0.0602587386965752,-0.0775308236479759"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0161466617137194,0.0483851917088032,0.011550753377378,0.0594815537333488,-0.0684095099568367,-0.143073469400406,0.0139402551576495,0.0997429937124252,0.0126650687307119,-0.0514060445129871,0.0253782719373703,-0.125130325555801,0.008901466615498,-0.0265950448811054,0.0253835786134005,0.0406459271907806,-0.0550692155957222,0.0475644208490849,-0.0395484678447247,0.0216156225651503"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.0165639892220497,0.0221516694873571,0.0593604221940041,-0.0856264382600784,0.0535518191754818,0.129406064748764,0.221040427684784,0.15021488070488,-0.0056754113174974,0.0110766477882862,0.0502499043941498,0.0280658155679703,-0.21561187505722,-0.127184674143791,0.034598208963871,-0.0095741841942071,0.148053467273712,0.0429852046072483,-0.0129899922758341,-0.208249464631081"
3238,Eye of the Beholder (1999),Thriller,"0.040307093411684,0.0268986001610756,0.0743667185306549,0.0430077910423279,-0.0069625545293092,-0.0457966364920139,0.0993662923574448,0.0569990240037441,0.0381678491830826,-0.0512365326285362,0.0535195469856262,-0.0840052515268326,-0.0042470078915357,-0.0271174516528845,-0.0398973226547241,0.0159599035978317,-0.029632480815053,-0.064123123884201,-0.0185463726520538,-0.008233593776822"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.0977611318230629,0.0103696808218956,-0.0626129060983658,-0.0111114699393511,-0.0232885349541903,-0.0358176939189434,0.198370665311813,-0.0285266544669867,0.0661026239395142,0.0079178027808666,-0.0146535858511925,0.0600697360932827,0.0486526340246201,-0.0249017961323261,-0.024717191234231,-0.0280838161706924,-0.0808044895529747,0.0836149379611015,0.0491736456751823,-0.154459163546562"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.170097544789314,0.0106507958844304,0.111840732395649,0.171214014291763,0.187601387500763,0.0674453154206276,-0.0291161052882671,0.0533778257668018,0.193331524729729,0.0339124947786331,0.025261415168643,-0.0270625334233046,-0.0618038401007652,0.0308432709425688,0.032057661563158,-0.105837628245354,-0.0710175111889839,0.162525326013565,-0.0471970252692699,-0.0426518693566322"
87413,Bernie (1996),Comedy|Drama,"0.0742378532886505,0.0333200171589851,-0.0516401119530201,0.039351798593998,-0.072159931063652,-0.0872679725289345,0.0455225631594658,0.0171884410083294,0.0120971845462918,-0.013306375592947,0.0453438088297844,-0.0488956458866596,0.0136592295020819,0.0179938599467278,-0.0223172660917044,0.01521978341043,-0.0873432978987694,-0.0001859527110354,0.0663006454706192,0.0650170370936394"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0872088894248009,-0.042993787676096,0.122329898178577,-0.0179650131613016,-0.075015127658844,0.0831902399659157,-0.0825081020593643,-0.0491304397583008,-0.0724321007728577,-0.0558550432324409,0.0291598364710808,-0.0036311822477728,0.132541626691818,0.120262540876865,-0.0147409364581108,0.0156792420893908,-0.006045080255717,-0.0326896607875824,-0.034905344247818,-0.0468466132879257"
237,Forget Paris (1995),Comedy|Romance,"0.0192567482590675,0.0978167653083801,-0.0365992374718189,0.009340975433588,-0.0024746793787926,-0.0714761689305305,0.0712852254509926,-0.0941087976098061,0.030379269272089,-0.0268043950200081,0.114361248910427,-0.0382446981966496,-0.0515051782131195,-0.0003376353124622,-0.0634613931179047,0.038960799574852,0.0583598837256432,0.0441587641835213,0.0365026630461216,-0.0757605656981468"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"-0.0672853365540504,-0.0664583146572113,-0.0739865228533745,-0.0144523484632373,0.0346667468547821,0.0618879646062851,0.0578978806734085,0.140417978167534,0.0111628687009215,-0.0010925506940111,-0.0097615532577037,0.110767915844917,0.0286074634641409,0.0092952782288193,-0.0181081667542458,-0.050967775285244,-0.0462339036166668,0.08461594581604,-0.0078320037573576,-0.046904843300581"
786,Eraser (1996),Action|Drama|Thriller,"-0.0288508627563715,0.0735939890146255,0.0409195087850094,-0.0104243438690901,0.113588266074657,-0.0169794801622629,-0.0672558322548866,0.0820952579379082,0.1461051851511,-0.0490868762135506,0.0384000651538372,0.0155495088547468,-0.0219407826662064,-0.0034448620863258,0.0304692201316357,-0.0243190508335829,0.0482410043478012,0.0757503733038902,0.0499775409698486,-0.0794845297932625"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"-0.0101621942594647,0.0679128617048264,0.0960988849401474,0.0514685101807117,0.126485452055931,0.0011060999240726,0.017698748037219,0.0717546865344048,-0.0652309134602547,-0.0815567523241043,-0.0476980619132519,-0.0152870798483491,-0.0188293941318989,-0.0435944460332394,0.0595474764704704,-0.0465936698019505,-0.0373650901019573,-0.0998790711164474,-0.0190429240465164,-0.0802616626024246"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"0.0548156462609768,0.0753809213638306,-0.0180527325719595,0.0883940681815147,-0.0620910748839378,0.0194579195231199,-0.0373287089169025,0.0319320745766163,0.0394584946334362,-0.0109680378809571,0.147336065769196,-0.0389118008315563,-0.0711156204342842,-0.0396423526108265,0.0520418435335159,-0.0293286889791489,-0.0490477941930294,-0.0401211567223072,-0.0623957216739655,-0.0385658368468285"
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,"0.0487467795610428,0.0404009148478508,0.0317081212997437,-0.0016644357237964,-0.0211244281381369,-0.0641723200678825,-0.0481085665524006,0.0169381462037563,0.166221663355827,-0.0808475613594055,0.0138320801779628,-0.0007269504712894,0.136461898684502,0.0894963592290878,-0.0361837036907673,0.139475643634796,-0.0673526003956795,0.116472028195858,0.0307444836944342,0.0035158160608261"
3675,White Christmas (1954),Comedy|Musical|Romance,"-0.0448579676449299,0.0184013862162828,0.193726658821106,0.0661546662449837,-0.102795317769051,0.172780379652977,-0.211259216070175,-0.0067132590338587,-0.117204673588276,0.0160252563655376,0.105706997215748,0.0366552546620369,-0.177637338638306,0.188026890158653,-0.102951541543007,-0.0128327002748847,0.291212439537048,-0.0952490717172623,-0.0680073499679565,0.0984816625714302"
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,"-0.076592355966568,-0.0751386806368828,-0.0118118543177843,-0.0088298479095101,-0.0222499631345272,0.0259836744517088,0.103113040328026,-0.0373902432620525,0.0807349905371666,0.025356138125062,0.0285377856343985,0.0750009417533875,-0.0591575466096401,0.0402266979217529,-0.0231132674962282,-0.0148127004504204,0.0201682057231665,-0.0487897433340549,-0.0064010703936219,-0.100864991545677"
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,"-0.0045953788794577,-0.0106495441868901,-0.134254589676857,-0.0672236084938049,0.026348352432251,0.0405803807079792,0.0629681795835495,0.0440080910921097,-0.0829667374491692,-0.0079147340729832,0.143357291817665,0.0490500032901764,0.0768472030758858,0.0380284152925014,0.0093149309977889,-0.0172432344406843,0.136881813406944,0.0677034556865692,0.020368080586195,-0.161742776632309"
