itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.003857604,0.002056583,-0.0003747999,0.00114749,-0.006451196,-0.0001024828,0.0009863364,0.0008306576,-0.006256776,-0.0004981736,0.004835669,-0.002104589,-0.004809813,0.01071639,-0.002275871,0.00562583,-0.004365606,0.003252255,0.001816185,0.002527989"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0003214703,-0.004354971,0.001708704,0.01004102,0.004131566,-0.01346108,0.01141894,-0.006453103,-0.002777384,0.00268502,0.005956366,0.001484697,-0.003119403,0.00327356,0.001231882,0.0009783764,-0.00193208,0.01069804,-0.005410878,0.002162367"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0009209999,0.003414421,0.005690792,-0.001167241,-0.01119741,-0.003993685,-0.003777141,0.006347138,0.005288302,0.009833728,0.0002939084,-0.01112084,-0.006018323,0.01415695,-0.01106471,0.003605463,-0.003525455,-0.0009286349,-0.002363107,0.005405399"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.007648185,-0.005097759,0.01294145,0.005968309,0.001521156,-0.004183849,0.02067254,0.0002033854,0.004337396,0.009897623,0.01449741,0.00753398,-0.02211156,-0.025501,-0.001826619,-0.01086781,0.0111415,0.01508741,-0.01324104,-0.004651007"
3238,Eye of the Beholder (1999),Thriller,"5.343507e-05,0.006442049,0.0004673524,0.004005198,-0.002813525,-0.004618478,0.004646388,0.008030012,0.003053238,0.004527607,0.00592258,-0.01017609,0.002905331,0.007496893,-0.004369909,-0.006592012,-0.0005727948,0.003570153,-0.007830246,-0.003242653"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.009926161,0.005828114,0.005374406,0.01389662,0.007278525,-0.01369425,0.009830683,0.005316963,-0.00439281,-0.008270228,0.01252325,-0.003221407,-0.006018327,-0.003345549,-0.0004235074,-0.001067873,-0.002507269,0.003689991,-0.002960212,0.01202836"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.001061379,0.001246473,-0.008451344,-0.004647643,-0.002448915,-0.01241197,0.004137784,0.008756589,0.01062234,0.01776507,-0.002691632,0.0133264,-0.005686424,-0.01117311,-0.01859849,-0.004296389,-0.02499924,-0.00629698,0.002750164,0.005001529"
87413,Bernie (1996),Comedy|Drama,"-0.00225916,0.003824605,0.0004024662,0.006819334,-0.003780275,-0.0007360907,0.003587006,0.002526616,0.0006378564,-0.001770468,0.0005086831,-0.01026679,0.003089317,0.01255861,0.001841096,0.008076122,-0.005581033,0.002066134,-0.003033872,0.005662885"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.001636706,-0.00635754,-0.01185815,0.005252921,0.004957538,0.0009374093,-0.01151894,-0.009032705,0.003267867,0.001324753,0.003268206,0.0002600507,0.003272906,0.009104098,0.004548527,-0.007997645,-0.002334766,-0.001984202,0.008267181,-0.01260315"
237,Forget Paris (1995),Comedy|Romance,"0.006480366,0.0006462365,-0.007445013,-0.000721119,0.01021552,-0.002145232,0.005903528,0.0005427362,-0.002864654,0.008424777,-0.002554626,-0.003194007,-0.005982531,0.007194922,0.0001768306,0.0008188353,0.0006596874,0.0117314,-0.002668833,0.0007141631"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"-0.002479266,-0.004483756,0.002624821,0.007222633,0.001537493,-0.01290515,0.008006512,-0.008958812,-0.0004079158,-0.008747798,0.009021111,0.003738114,-0.009732294,-0.01577517,-0.0009450432,-0.004110882,-0.003655792,-0.001365499,0.00239925,0.007860824"
786,Eraser (1996),Action|Drama|Thriller,"0.0001077386,0.005225551,-0.00350584,-0.009384059,0.00285328,-0.01186038,0.00671907,0.000861534,0.01124302,0.0133926,0.002316208,-0.005437588,-0.007612099,-0.0121431,-0.01301919,0.004781321,-0.00695563,-0.000994647,-0.003233503,0.003491564"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"-0.006062603,0.0001045584,-0.008949292,-0.002415159,-0.002786165,0.002661911,-0.01165313,0.01279173,-0.0002634946,-0.003471993,0.01047753,-0.001443532,-0.00218713,-0.01408486,-0.0112462,-0.006685979,0.00308347,0.0007919023,-0.01092672,-0.008494705"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"-0.002764153,0.001288439,-0.008488523,0.005204857,-0.005446763,0.001770931,-0.002561294,0.01132445,0.009265261,0.01165279,-0.001369987,-0.003719212,-0.005674678,0.006951001,0.004955631,-0.002648877,-0.002044389,0.008188151,-0.002678474,0.0078695"
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,"0.01070366,0.01030221,0.004034344,0.001969602,-0.001342681,-0.0188889,-0.003937113,-0.001792999,-0.001733182,0.00111481,-0.004843983,-0.00303248,-0.001276883,0.01398823,0.0006030248,0.001343277,-0.009634324,-0.006850667,0.01240937,0.003169712"
3675,White Christmas (1954),Comedy|Musical|Romance,"-0.02259045,-0.007871356,-0.004561204,0.006807332,0.0218593,0.01630871,-0.00326814,-0.0131514,0.01801717,0.01683928,-0.01216471,0.02055056,-0.00600095,0.005458351,0.0126978,-0.004923608,0.007543602,0.00238216,0.006455802,-0.02858894"
