itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0327756367623806,0.0852322652935982,-0.054343406111002,0.0404088832437992,0.0084060430526733,0.0420474745333195,0.149071589112282,0.189941495656967,0.0808511823415756,0.246727555990219"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.422735393047333,-0.0255934204906225,0.319604367017746,0.0907423943281174,0.247866451740265,0.239604115486145,0.151042073965073,0.311340928077698,-0.30522882938385,0.369591623544693"
84152,Limitless (2011),Sci-Fi|Thriller,"0.103288397192955,-0.227238744497299,-0.267995446920395,-0.102074429392815,-0.114338107407093,-0.37022864818573,0.108128137886524,0.527602314949036,-0.0431378707289696,0.318053185939789"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.968462944030762,-0.21691258251667,-0.221862629055977,0.175061970949173,1.07278323173523,-0.260384410619736,0.0778817161917686,-0.201997175812721,-0.370038986206055,0.0077075604349374"
3238,Eye of the Beholder (1999),Thriller,"-0.0601194612681866,-0.300556629896164,-0.0549977496266365,-0.0466440543532372,0.139844655990601,-0.0152848828583956,0.004985652398318,0.222062662243843,-0.0319869890809059,0.28982749581337"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.355914920568466,0.327307313680649,0.291741877794266,-0.106700867414474,0.611425936222076,0.311617076396942,0.382033079862595,0.0574611090123653,-0.0537292324006557,0.732529699802399"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.213010609149933,0.141717195510864,0.319518983364105,-0.0460030324757099,0.201936632394791,-0.361717015504837,0.0947201177477837,0.0840267762541771,0.574481248855591,0.0406974703073502"
87413,Bernie (1996),Comedy|Drama,"0.159656420350075,0.0990878120064735,0.108034402132034,-0.140731275081635,-0.120841570198536,0.0997156575322151,0.104596614837646,0.414087265729904,-0.089386373758316,0.164403364062309"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.173301532864571,-0.19819463789463,0.135933443903923,0.253857314586639,-0.544837057590485,0.263904839754105,-0.39729306101799,-0.123992398381233,0.0951751172542572,0.144230678677559"
237,Forget Paris (1995),Comedy|Romance,"-0.280637562274933,-0.363481640815735,0.345932513475418,-0.107022620737553,0.138453722000122,0.252581119537354,0.0234604571014643,0.0800007209181786,-0.0126268193125725,0.213983401656151"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"-0.433219999074936,0.684960305690765,0.0088606150820851,0.0693972110748291,0.182094842195511,0.132087886333466,0.32236111164093,0.177065521478653,-0.131929963827133,0.100327774882317"
786,Eraser (1996),Action|Drama|Thriller,"-0.258226901292801,-0.0905406922101974,0.220389902591705,-0.125221610069275,0.243919670581818,-0.200968399643898,0.229637488722801,0.103772938251495,0.295965552330017,0.12081141769886"
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"0.387946993112564,-0.2146115899086,-0.159499198198318,-0.248040571808815,-0.022774513810873,-0.3533775806427,0.0017202434828504,-0.584186255931854,-0.156929522752762,0.165703788399696"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"-0.31042018532753,-0.266849935054779,-0.122439324855804,-0.303577154874802,-0.0802759155631065,-0.122935764491558,0.0480771027505398,0.119379371404648,-0.0136818950995803,0.0162070300430059"
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,"-0.166816294193268,-0.0819992199540138,0.194357648491859,0.0630542114377022,-0.0715619251132011,0.22882504761219,0.189873591065407,0.473692953586578,0.473551094532013,0.589628577232361"
3675,White Christmas (1954),Comedy|Musical|Romance,"-0.440434843301773,-0.766507863998413,-0.0904426127672195,0.456384658813477,-0.617250084877014,0.0642917826771736,-1.38411271572113,-0.0080624110996723,-0.255638211965561,-0.845166385173798"
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,"-0.295961290597916,0.0025675687938928,0.332940310239792,0.372458577156067,0.248620882630348,0.391924172639847,0.0393372476100922,-0.0308959688991308,-0.316950082778931,0.163997009396553"
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,"-0.631115317344666,0.0184697769582272,0.345976740121841,-0.224937707185745,0.0024768719449639,0.113967373967171,0.223717704415321,0.131202161312103,-0.343366414308548,0.0510227419435978"
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,"-0.569051384925842,-0.378937959671021,-0.363641649484634,-0.180332288146019,0.483487159013748,-0.47444948554039,-0.141982525587082,0.218790084123611,-0.384303569793701,0.0293248165398836"
81845,"King's Speech, The (2010)",Drama,"-0.259469300508499,-0.124762676656246,-0.152715906500816,-0.196554005146027,0.0230182558298111,0.300921976566315,-0.389124423265457,-0.0502409748733044,0.0004325602785684,-0.0824703723192215"
3801,Anatomy of a Murder (1959),Drama|Mystery,"-0.124932117760181,-0.279265016317368,0.227836981415749,0.311232596635818,-0.367434829473495,0.35540559887886,-0.41808620095253,-0.0956280082464218,-0.319419085979462,-0.0784128233790398"
4239,Blow (2001),Crime|Drama,"-0.358036041259766,-0.235205367207527,0.089855395257473,0.16666279733181,0.302015334367752,0.0119624547660351,0.0311862379312515,0.19550521671772,-0.189945802092552,0.251196026802063"
107406,Snowpiercer (2013),Action|Drama|Sci-Fi,"0.167396798729897,0.293293952941895,0.148673638701439,-0.423852264881134,-0.163898035883904,-0.454669415950775,0.0808215737342834,-0.0812496617436409,0.397762656211853,-0.146646425127983"
