itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.306264251470566,0.0200684536248446,0.089190773665905,-0.0124698076397181,-0.0188660584390163,-0.148098632693291,-0.130220234394073,-0.108722187578678,-0.0311224684119225,-0.0645650029182434,-0.074393205344677,0.194867074489594,-0.0821459293365479,-0.103208735585213,-0.218510255217552,-0.239003792405128,-0.147472247481346,-0.023892056196928,0.118909522891045,0.203077808022499,-0.196081072092056,0.0083471117541194,-0.115879520773888,-0.0820878222584724,0.0604817159473896,0.129041999578476,-0.14369785785675,-0.102525748312473,-0.0875259041786194,0.134857892990112,0.192974895238876,-0.0835125148296356,0.0793319493532181,-0.22779743373394,-0.122253596782684,-0.085405170917511,0.226862549781799,-0.224725797772408,-0.139375329017639,0.148044556379318,0.0153677277266979,0.0389142222702503,0.0399731695652008,-0.0059312023222446,0.0039378278888762,-0.13532181084156,0.0571102872490883,0.0073325764387846,0.207562461495399,0.0420731492340565,0.113268278539181,0.127857640385628,0.0280193537473679,0.138776943087578,-0.143682271242142,-0.20715768635273,0.018375838175416,-0.107120826840401,0.0669009163975716,-0.278535604476929,-0.0396166183054447,0.0572020709514618,-0.0445441007614136,-0.133920341730118,-0.0682541877031326,-0.138498038053513,0.142152562737465,0.09781813621521,-0.156183689832687,0.0596682615578175,-0.0593927912414074,-0.166236281394958,-0.015882384032011,0.0779325738549232,-0.0042431806214153,-0.0681901797652245,-0.007799475453794,-0.0327943377196789,0.0778434425592422,-0.0943173095583916,0.241700544953346,-0.0069745779037475,0.0935508608818054,-0.0206060260534286,0.103495940566063,-0.199658572673798,-0.0915402099490166,-0.184936434030533,0.0083913300186395,-0.189125955104828,0.0080381724983453,-0.154027834534645,0.0099248411133885,-0.0393008999526501,-0.0886959210038185,0.0856183841824532,0.0118681024760008,0.0877009853720665,-0.0699874386191368,0.303058594465256"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.158476740121841,-0.0707625299692154,0.0297748763114214,-0.13532954454422,0.192333564162254,-0.150830909609795,0.0342585891485214,-0.396826863288879,0.0693456381559372,-0.134337425231934,0.138228893280029,-0.240559235215187,0.276674747467041,0.043222077190876,-0.0436442978680134,0.183051094412804,-0.0340746231377125,-0.355381280183792,-0.028367917984724,-0.117013640701771,0.192114934325218,0.344463884830475,-0.0438701026141644,-0.265289604663849,-0.200648039579391,0.0872919335961342,0.157890796661377,-0.098995678126812,0.0862938687205315,0.0986337885260582,0.147028386592865,-0.0943440347909927,-0.0303754881024361,-0.0667876452207565,-0.155338823795319,-0.0820230469107628,0.024449186399579,0.133452638983727,-0.0112799368798733,-0.0459631495177746,-0.029556704685092,-0.154528349637985,-0.220257326960564,-0.0748561024665833,-0.283498287200928,0.298117935657501,0.255186855792999,0.0761224627494812,0.235021144151688,-0.203346192836761,-0.0845084115862846,-0.22619566321373,-0.163913562893867,-0.121246866881847,0.110369086265564,-0.0491448491811752,0.219213485717773,0.165828689932823,0.283708781003952,-0.254735738039017,0.21553261578083,0.0117513546720147,0.0409682132303715,-0.0302667822688818,0.126935064792633,-0.171774059534073,0.223967760801315,0.179367646574974,-0.171095430850983,-0.0678134188055992,-0.0081989504396915,0.0906023308634758,-0.0610746555030346,-0.0348818302154541,0.0150083862245083,0.0276404414325953,-0.054172970354557,-0.0044840853661298,-0.0902423411607742,-0.107586145401001,-0.128574639558792,0.178533494472504,0.271764904260635,0.326413184404373,-0.126236155629158,-0.239762991666794,0.0709299370646477,0.122080646455288,0.108192689716816,-0.127091750502586,-0.0083476742729544,0.134675040841103,-0.206862986087799,-0.0487659871578217,-0.0577472187578678,-0.354574650526047,0.16343067586422,0.0929718241095543,0.155736014246941,-0.193535521626472"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0296640582382679,0.0802610367536545,0.0475786551833153,0.0100506795570254,-0.0268753599375486,-0.253096848726273,-0.159271091222763,-0.0169537756592035,-0.140176385641098,-0.0666359961032867,0.051742997020483,0.0012906243791803,-0.172856464982033,0.0554635897278786,0.0969190150499344,0.355204612016678,-0.275582998991013,-0.0269459262490273,0.0895841121673584,0.231401920318604,-0.212696254253387,0.357474207878113,0.018256414681673,0.123289957642555,-0.0190178640186787,-0.139113873243332,-0.100401848554611,-0.232640638947487,-0.216956004500389,-0.061593946069479,-0.174427270889282,-0.155517637729645,-0.0840099081397057,0.110231071710587,-0.0267118141055107,-0.0138799184933305,0.173405542969704,0.0095578078180551,-0.193632081151009,0.185801774263382,-0.184902280569077,-0.041808795183897,0.0907126665115356,-0.0764720067381859,-0.190260350704193,0.132954940199852,0.222637549042702,-0.141836240887642,0.0016909345285967,0.244196549057961,0.305453330278397,0.132474824786186,-0.165460363030434,0.0759494453668594,-0.0614239685237408,0.211639031767845,0.0032412828877568,-0.163082122802734,-0.121943049132824,0.0863223522901535,0.020542586222291,0.189232900738716,0.139807552099228,-0.165417373180389,-0.0611190646886826,-0.243574470281601,-0.0993342325091362,0.167371109127998,-0.172373205423355,0.0773280188441277,0.167445033788681,-0.16288860142231,0.17831763625145,0.10375115275383,-0.0375010296702385,-0.301083326339722,0.107391625642776,-0.130612477660179,-0.0531923025846481,-0.255048930644989,0.0707355439662933,-0.0325451456010342,-0.0808070674538612,-0.0964112654328346,-0.0575095452368259,0.0817161872982979,0.21470881998539,-0.248472660779953,-0.250810921192169,-0.155163615942001,0.0316407606005669,0.0436411835253239,0.194449827075005,-0.0615780167281628,0.0134871238842607,-0.0453389585018158,-0.0565240830183029,0.137869536876678,0.0305985901504755,0.119269393384457"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.236340194940567,-0.0328811295330524,0.0603795275092125,0.269902735948563,0.0168754160404205,-0.0816238075494766,0.148917108774185,0.0745366960763931,0.136676758527756,-0.0867908522486687,0.586004972457886,-0.0136694237589836,0.0574734844267368,-0.0184028912335634,0.338018327951431,0.243650272488594,0.0048631238751113,-0.170110881328583,0.0267051849514246,0.0890580862760544,0.0524235591292381,0.175363078713417,0.122119955718517,-0.109880559146404,0.285344541072845,0.251057982444763,0.10975394397974,-0.100138135254383,0.0731120258569717,-0.137600034475327,0.0494403652846813,-0.267320603132248,-0.170139953494072,0.0662041157484055,-0.0553575716912746,0.0079672709107399,0.267589449882507,0.104980535805225,0.341641008853912,0.0967646837234497,-0.193124324083328,-0.0699602663516998,0.113864131271839,0.151310801506042,-0.0045395218767225,0.268504679203033,-0.384878575801849,-0.0285090561956167,-0.0116165038198233,0.0496743582189083,0.0133943529799581,-0.352319091558456,-0.0894627869129181,0.0495646670460701,-0.0457366704940796,-0.260686218738556,0.151373103260994,-0.060676097869873,-0.0175831727683544,0.0012216076720506,0.319901347160339,0.319447875022888,0.107148744165897,-0.0456676967442036,-0.355948060750961,0.178704023361206,0.204419285058975,-0.151912450790405,0.0150662418454885,-0.227532461285591,0.0210961513221264,0.0453627184033394,0.175158381462097,0.174647808074951,0.291703552007675,-0.266051739454269,0.230215430259705,-0.153730779886246,-0.122143059968948,-0.0322838872671127,0.101078160107136,0.312258571386337,0.354548901319504,-0.0266324877738953,0.0089488243684172,0.117214694619179,0.0067512728273868,0.141834065318108,-0.0095487805083394,-0.152048096060753,0.016607603058219,0.0264219623059034,0.0179417263716459,-0.0616934150457382,-0.485810697078705,0.0684155523777008,0.0228770580142736,-0.202017039060593,-0.123727545142174,0.162881270051003"
3238,Eye of the Beholder (1999),Thriller,"0.34334608912468,-0.142294362187386,-0.213669821619987,0.189939364790916,0.0247504655271769,-0.283845096826553,0.0999512001872063,0.0182988028973341,0.034107007086277,0.0843303054571152,0.286534488201141,-0.0639359354972839,-0.0608561597764492,-0.144032776355743,-0.145551890134811,0.277242451906204,-0.291579902172089,-0.0481050349771976,-0.183079436421394,-0.249848142266273,-0.121652066707611,0.0422960519790649,0.383160531520844,0.172861233353615,0.0024214875884354,0.0599062331020832,-0.0001994098420254,-0.0200009252876043,0.0245515182614326,0.0260083544999361,0.218543112277985,-0.237335711717606,-0.290133446455002,0.185006558895111,-0.0612645223736763,-0.18122062087059,0.153196930885315,0.100378729403019,0.0836215764284134,0.209402859210968,-0.0372846759855747,-0.0792306885123253,-0.0563633367419243,0.154611378908157,0.0732847899198532,0.044612243771553,0.0069128684699535,0.163978844881058,0.0534630641341209,-0.139346688985825,0.238239020109177,0.16558726131916,0.0021011321805417,0.131093412637711,-0.110020123422146,0.281441301107407,0.104682125151157,0.0150178568437696,-0.380178362131119,0.0097960419952869,0.0851394683122635,0.0412102565169334,-0.0593795664608479,0.164374604821205,-0.142799526453018,0.130825012922287,0.0684227496385574,0.195503428578377,-0.0482042580842972,0.110427513718605,-0.136792048811913,0.123924039304256,-0.0458034388720989,-0.187046706676483,0.0393336527049541,0.213553085923195,0.185141533613205,-0.0993224829435349,-0.107758827507496,-0.0691149681806564,-0.218240320682526,0.0722241923213005,0.265381753444672,-0.0838392674922943,-0.0098130283877253,0.089162603020668,0.0161911118775606,-0.046751581132412,0.190698489546776,0.0715246871113777,0.180860906839371,-0.170955672860146,-0.0362451262772083,0.0438042096793652,0.0558663681149483,0.0028968174010515,0.0331018343567848,0.168728351593018,0.0302290990948677,0.0657263696193695"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.339646369218826,-0.205008268356323,0.164782524108887,0.0192360803484917,-0.0587921403348446,-0.0383162461221218,-0.308363050222397,0.0493061989545822,0.0683135539293289,-0.142790108919144,-0.188410431146622,0.0123138949275017,-0.0423137582838535,-0.176516994833946,0.262148022651672,0.0497618615627289,-0.0031092814169824,-0.160381197929382,-0.042861957103014,0.0198499690741301,0.395224332809448,-0.0369296334683895,0.0451243482530117,0.0928678661584854,0.254634767770767,-0.0300950780510902,-0.0167798176407814,-0.0502003319561481,-0.0184820014983416,0.191195502877235,0.0964301079511642,-0.198624432086945,0.0999175906181335,-0.046369843184948,-0.242851659655571,-0.1858219653368,0.0539650544524193,-0.0104918703436852,0.263587117195129,0.282547771930695,-0.0323261618614197,-0.147641628980637,-0.0516557171940804,0.02493148855865,-0.200212776660919,0.22138686478138,-0.169167324900627,0.0543184168636799,0.216937899589539,-0.0036935782991349,0.0342244431376457,-0.0856481418013573,-0.0692433640360832,-0.0740410909056664,-0.144485741853714,-0.0462814345955849,0.0032235374674201,0.0530060082674026,0.0689210519194603,-0.0474753566086292,0.117269299924374,0.129832103848457,-0.14119179546833,0.23538638651371,-0.0505560599267483,-0.235710829496384,-0.0644037500023842,-0.128526642918587,-0.232400849461555,-0.0087584666907787,-0.0566421821713448,0.0553768314421177,-0.0769319906830788,-0.177544146776199,0.142162561416626,-0.121936112642288,-0.0145225822925568,0.0245845075696707,0.0178308244794607,-0.22445946931839,0.0048146066255867,-0.188937857747078,0.0447367168962955,-0.119783401489258,-0.109764076769352,-0.359393745660782,0.0298792906105518,-0.077727384865284,0.0734436362981796,-0.123130515217781,0.0050963480025529,0.369477868080139,0.118001393973827,0.149736285209656,-0.252545952796936,-0.0758430659770966,0.235284447669983,0.103066928684711,-0.290413945913315,-0.169282212853432"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0970548763871193,-0.239128738641739,0.112436830997467,0.0626443475484848,-0.169277206063271,-0.174416750669479,0.0926656424999237,-0.232008382678032,0.154839187860489,0.292874693870544,-0.152145102620125,0.126374080777168,-0.646838486194611,0.152957513928413,0.350025653839111,0.0190257411450148,0.239950627088547,-0.414722383022308,0.52800714969635,-0.255499005317688,0.0397328212857246,-0.278345227241516,0.0923164933919907,-0.0032142996788024,0.148791372776031,0.203736871480942,0.0335721708834171,0.0332718603312969,-0.25686651468277,-0.0198216419667006,-0.163697704672813,-0.245479747653008,0.006089748814702,-0.200613871216774,-0.0241114962846041,-0.183335959911346,0.234851017594337,-0.172177836298943,0.0256985910236835,-0.355203986167908,-0.457604616880417,-0.246146306395531,0.132991462945938,0.222545132040977,0.44205504655838,0.0091961035504937,-0.457228362560272,-0.282856553792953,-0.0280133746564388,0.135012149810791,0.251511543989182,0.618134558200836,0.354605674743652,0.432938158512115,0.208164736628532,0.0152355218306184,0.143776059150696,0.265050619840622,0.0066465036943554,0.0842282325029373,0.121579207479954,-0.10622650384903,0.406230390071869,0.279664427042007,-0.116701051592827,0.0100715076550841,0.202866271138191,-0.330429226160049,0.121022813022137,-0.157100722193718,-0.0200960841029882,-0.156826198101044,0.202150896191597,0.245603159070015,-0.453939288854599,-0.0687800049781799,0.169864296913147,-0.152983501553535,-0.246496289968491,-0.0636899843811989,0.0610685609281063,0.377743244171143,0.0774077624082565,-0.697703301906586,-0.211593359708786,-0.153347626328468,-0.0774961337447166,0.0336299128830433,0.210278451442719,-0.0530524775385857,0.0991712659597397,-0.0241063144057989,0.427164196968079,-0.08101686835289,0.177080348134041,0.0875401794910431,0.157031655311584,-0.0308176577091217,-0.589198768138885,0.0793785378336906"
87413,Bernie (1996),Comedy|Drama,"0.0553723573684692,-0.114179559051991,0.193367049098015,0.115854449570179,-0.0362131558358669,-0.213135048747063,0.0639727115631104,0.0253415945917368,0.0174926668405533,-0.02054837718606,-0.152165696024895,0.0407988727092743,-0.201614156365395,-0.0237774364650249,0.0824679285287857,0.198847785592079,-0.306159943342209,-0.0828882455825806,-0.104807838797569,-0.0552743002772331,-0.196853697299957,-0.0233165509998798,-0.0414014682173729,0.175544962286949,0.0770470201969147,-0.131569743156433,-0.0820756778120995,0.0794835761189461,-0.2175632417202,-0.022886648774147,0.0797678753733635,-0.188041254878044,0.0805469006299973,0.277361154556274,-0.0597649626433849,-0.0208594631403685,0.188688263297081,0.0718906447291374,-0.36053067445755,0.1298838108778,0.056299515068531,0.108496136963367,0.0353608280420303,0.170756310224533,-0.27723154425621,0.139178231358528,-0.110943615436554,0.129374161362648,-0.127231895923615,-0.0555260889232159,-0.206583201885223,-0.0555184707045555,-0.236667737364769,0.0148403001949191,0.0069624013267457,0.0835647508502007,-0.105741061270237,-0.122727185487747,-0.0078821992501616,0.166076377034187,-0.106440953910351,-0.0681203380227089,-0.159727439284325,0.182929813861847,-0.166278153657913,-0.120453864336014,-0.0105820680037141,0.034644428640604,-0.198306351900101,0.192000567913055,-0.19518007338047,-0.217436194419861,-0.238778665661812,0.141075193881989,-0.0768970623612404,0.0299592185765505,0.0632354244589806,0.056696429848671,-0.175320416688919,-0.110575422644615,-0.188950031995773,0.148677453398705,-0.129671961069107,0.0813856348395348,0.0208607036620378,-0.251389175653458,0.0424898825585842,-0.0757243856787682,-0.110083542764187,-0.109129995107651,-0.146870076656342,-0.0302181281149387,-0.0847937762737274,-0.194865643978119,0.189842030405998,0.118863895535469,0.0010139489313587,0.0354714207351208,0.19355283677578,0.0915908142924309"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.267985880374908,0.201514080166817,0.143339440226555,-0.165170311927795,0.216296151280403,-0.258161664009094,0.041606318205595,0.0530808083713055,-0.220630556344986,-0.0613399147987366,-0.14172101020813,-0.152073532342911,0.114823780953884,0.398982286453247,-0.100997000932693,-0.0064386739395558,-0.172592252492905,-0.0225957799702883,-0.0449956208467484,-0.13440665602684,0.128220275044441,0.0859830528497696,-0.0810373350977898,-0.0244944300502539,0.0026412978768348,0.0825177431106567,-0.12087195366621,-0.0253332518041134,0.0669260770082474,-0.369608581066132,0.171687260270119,-0.13730588555336,-0.069729708135128,-0.272079348564148,-0.278024166822433,-0.0296343099325895,0.0738438367843628,-0.222308799624443,0.258598983287811,-0.14417776465416,-0.0161821153014898,0.370772182941437,0.225399002432823,-0.0547436885535717,0.206283673644066,0.0763367637991905,0.314864188432693,-0.389297753572464,-0.132190406322479,0.0978497341275215,-0.0157835204154253,-0.082355760037899,0.0216245409101248,-0.0779017135500908,0.151904493570328,0.0511295273900032,0.007804655469954,-0.222877711057663,-0.0985314026474953,0.12460907548666,-0.075816236436367,-0.148617178201675,0.184437170624733,-0.0148693285882473,0.220684736967087,0.132807359099388,0.0406438671052456,0.268661022186279,-0.15602619946003,-0.249849632382393,-0.127392843365669,-0.0143842548131943,-0.0996689945459366,-0.0850640684366226,-0.0326302833855152,0.317828297615051,-0.256432831287384,-0.0184403005987406,-0.278199404478073,-0.0005280206678435,-0.0077363606542348,-0.0125560471788049,-0.18660843372345,0.20305235683918,0.155546098947525,0.380162984132767,-0.209763780236244,-0.0598124228417873,-0.181418761610985,0.180193230509758,0.271767288446426,-0.150288820266724,0.24824096262455,0.153826579451561,0.227183610200882,0.227705448865891,-0.234859198331833,0.101901844143867,0.0483942292630672,-0.337886244058609"
237,Forget Paris (1995),Comedy|Romance,"-0.131834253668785,-0.03810765594244,0.0653681457042694,-0.173356562852859,-0.131670922040939,-0.145330756902695,-0.023413447663188,0.0404802225530148,-0.0738442540168762,-0.171649172902107,0.184360042214394,-0.0905744358897209,-0.0844763442873955,0.120144188404083,-0.0457518324255943,-0.0691215693950653,-0.127173408865929,0.0446220561861992,-0.248179718852043,0.188161313533783,0.133228540420532,0.138630598783493,0.246193051338196,-0.0973368212580681,0.198836073279381,-0.120003782212734,0.0553814992308617,0.0734483525156975,0.0150167308747768,-0.0081772152334451,-0.216750398278236,0.2391247600317,-0.153469890356064,-0.144507750868797,-0.0331562496721745,-0.192335575819016,0.213785275816917,0.0420226529240608,0.303183376789093,-0.0554572492837906,0.028565751388669,0.0560074858367443,-0.148482710123062,0.1775072067976,-0.142715126276016,0.339821189641953,0.415436923503876,-0.0164691284298897,-0.0214835833758116,0.171509772539139,0.301357984542847,-0.0270442869514227,-0.0468380264937878,-0.229832172393799,-0.112500511109829,-0.337582021951675,-0.0959963947534561,0.360553830862045,0.16269938647747,0.312174499034882,-0.0514702349901199,-0.0177086424082518,0.255720436573029,0.022197563201189,-0.159203395247459,-0.249135941267014,0.278092563152313,-0.251112103462219,-0.0147120011970401,-0.0330250896513462,-0.148333683609962,-0.255034506320953,0.173137053847313,0.0787396654486656,-0.0334390290081501,-0.271994382143021,-0.10771694034338,-0.143430471420288,-0.0072094998322427,0.26451376080513,0.26213550567627,-0.108171463012695,-0.0127331353724003,-0.125879228115082,0.0426812916994095,0.0932873263955116,0.140158385038376,-0.001862724777311,0.0493880696594715,0.119420357048512,-0.112318851053715,-0.0954998210072517,-0.153729423880577,-0.162749871611595,-0.100837402045727,-0.164094880223274,0.130948901176453,0.0372993983328342,-0.039184458553791,0.0469217002391815"
