itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.0129908276721835,-0.0119201689958572,0.0074286232702434,0.0065239113755524,-0.000390936009353,0.004377108067274,-0.0049981530755758,-0.0119088208302855,-0.0045289383269846,-0.000953372567892,0.004575356375426,-0.0176132880151272,0.0065711797215044,-0.001603104872629,0.0187928434461355,-0.0008340743370354,0.0099800787866115,-0.0015107989311218,0.0028899000026285,0.0140829207375646,-0.0140999499708414,-0.0079275723546743,0.0295611526817083,-0.0053488500416278,-0.0002839411608874,0.0042827539145946,-0.0070472466759383,-0.0054593486711382,-0.0018030742648989,-0.0003121512709185,0.0153113380074501,-0.0071910643018782,-0.0031575970351696,-2.15389809454791e-05,0.0029687380883842,0.0015278790378943,-0.006806984078139,-0.0188488345593214,0.0009052131208591,0.0115608917549253"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.0032835437450557,0.0008542124996893,0.0058467122726142,0.0041859317570924,0.0150027424097061,-0.0039559360593557,-0.0070846364833414,0.0222268644720316,0.0066337771713733,-0.0296258050948381,-0.0109705114737153,-0.0027655253652483,0.0108651435002685,-0.0094070853665471,0.0050012073479592,-0.0032455818727612,-0.004056978970766,0.0120839206501842,0.0147946206852794,-0.0059817810542881,-0.0189264919608831,-0.0007269816705957,-0.0002773440210148,0.0023357702884823,-0.0161007959395647,0.0034636033233255,0.011892351321876,0.0113392854109406,0.0091471597552299,-0.0010985594708472,0.0178202707320452,-0.0094458404928445,-0.0083769289776682,0.0139678074046969,-0.015800017863512,-0.0179665666073561,-0.0179601684212685,-0.0017681522294879,0.0006348525639623,-0.0018759566592052"
84152,Limitless (2011),Sci-Fi|Thriller,"0.0045813480392098,-0.0047245826572179,-0.0008155687246471,0.0010978801874443,0.0034807513002306,0.0136291710659862,0.0054605901241302,0.0006745151476934,-0.0206694062799215,0.001121535198763,0.0040499754250049,0.0065785096958279,0.0071684839203953,-0.0168993081897497,0.0127552738413215,-0.0001171925032394,0.0084249787032604,0.0096497135236859,0.0074536991305649,0.0144785009324551,0.010837921872735,-0.0016146649140864,0.0221317559480667,-0.0314280577003956,-0.0096129886806011,0.0161158684641123,-0.0007815899443812,-0.0113441497087479,-0.0184462703764439,0.0065393564291298,0.0119594838470221,0.0052706254646182,0.0029686018824577,0.0144393956288695,0.0111755505204201,-0.0137602491304278,-0.0053394353017211,-0.0279926639050245,-0.0023001790978014,-0.0148598328232765"
3717,Gone in 60 Seconds (2000),Action|Crime,"-0.0240641832351685,0.0164558924734592,-0.0110829677432775,-0.019031498581171,0.0123637244105339,-0.0192311685532331,0.0133907459676266,-0.002611567499116,-0.0056584756821394,-0.0280459560453892,0.0004082218802068,-0.0070088319480419,-0.0001339711016044,-0.0136369187384844,0.011114907450974,-0.0326773077249527,0.0032095832284539,0.0266880951821804,0.0076497001573443,-0.0177664272487164,0.0116961421445012,-0.009479071944952,0.0201128460466862,0.0159108843654394,0.0217999499291182,-0.0058078779838979,-0.0158537048846483,0.0388967655599117,-0.0173641834408045,0.0364464707672596,0.0276800114661455,-0.0083454931154847,-0.0225122924894094,0.0090793147683143,0.0117391496896744,-0.0139571530744433,0.014191540889442,0.0409539230167866,0.0239570252597332,-0.0056162090040743"
3238,Eye of the Beholder (1999),Thriller,"-0.0056741056032478,-0.020055728033185,-0.0037984645459801,0.0038643244188278,0.0023465405683964,-0.0056607779115438,0.0109416581690311,-0.0086779333651065,-0.0183718558400869,-0.0094617633149027,0.0025106326211243,-0.0178231429308653,-0.0002423485129838,0.0001483702217228,0.0050815264694392,0.0039581437595188,0.0103294430300593,0.0195119958370924,0.0097802160307765,0.0229121185839176,-0.0257465001195669,0.0055085690692067,0.005978622008115,-0.0062142591923475,-0.0145974177867174,-0.0034190849401056,0.0128940520808101,-0.0043702898547053,-0.0010303445160388,-0.0083823073655366,0.0146028231829405,-0.0043138940818607,-0.0068251932971179,0.0070490119978785,0.0179654937237501,-0.0167033076286316,0.0144737223163247,0.0169022101908922,-0.0027605132199823,-0.0103863906115294"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.0165670681744814,-0.0104050040245056,-0.0124021572992206,-0.0143509535118937,0.0443255230784416,0.0092375827953219,-0.0281177386641502,0.0039402791298925,0.0143032353371382,-0.0049914089031517,-0.0017508717719465,0.0012745675630867,0.0161683913320303,0.0145806567743421,-0.0094489669427275,0.0054817204363644,0.001548595027998,0.0227841101586819,-0.0069650406949222,-0.0064940862357616,-0.018631748855114,0.0039639873430132,0.0229815058410168,-0.0083210151642561,-0.0212682355195284,0.0106937475502491,0.0014844157267361,0.0050308676436543,0.0054143439047038,0.0066559771075844,0.0173503141850233,-0.0036029343027621,-0.0070585012435913,-0.0036629366222769,0.0050826529040932,0.0049705118872225,-0.0033318949863314,0.0035330008249729,0.0176312476396561,0.0113537767902017"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.004809673409909,0.0059681069105863,0.0190696306526661,0.0511448346078396,-0.007957886904478,0.0151474289596081,0.0327522493898869,-0.0206948928534985,-0.0088224727660417,0.0180473905056715,-0.0101581243798137,0.0219611674547195,0.0143004329875112,-0.0336257666349411,-0.0139615461230278,0.001050668885,-0.0116999605670571,0.0369058400392532,-0.0091836927458643,0.0079019134864211,0.0012584513751789,-0.0074317711405456,0.0285702850669622,0.0141005292534828,-0.0063615841791033,0.0068931374698877,-0.0080808056518435,0.0185861177742481,0.0019069849513471,0.0281380452215672,-0.0198364946991205,0.007450757548213,0.0076922969892621,0.0220566745847464,0.0002553074155002,-0.0270668175071478,0.0079856300726532,0.0144904106855392,-0.0166338328272104,0.0190134886652231"
87413,Bernie (1996),Comedy|Drama,"0.002793651772663,0.0031208617147058,-0.0134810600429773,0.0094171473756432,0.0045125028118491,-0.0045543015003204,-0.0138330487534404,0.0120028238743544,-0.0048341089859604,-0.0047745630145072,0.0048245689831674,-0.0134359216317534,0.0011664906051009,0.0063343988731503,0.0129088116809726,0.0058250613510608,0.0116256242617965,0.0028376390691846,0.007380795199424,0.0117017589509487,-0.0155312018468976,-0.0002342301741009,-0.004764731042087,-0.0197309982031584,-0.0042312741279602,0.018636554479599,0.0073926569893956,-0.0131594529375434,-0.0033311967272311,-0.0106955720111728,0.0108851138502359,-0.0121001387014985,0.0108080403879285,-0.0018144919304177,-0.0066073392517864,-0.0025367154739797,-0.001597418799065,-0.0251979362219572,-0.0012694436591118,0.0049248742870986"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0212624799460173,0.0005189932417124,0.0105334715917706,0.0007964461110532,-4.74672960990574e-05,0.0125511297956109,0.0148889673873782,0.0127112613990903,-0.0233712568879128,-0.0059672589413821,0.0151150040328503,0.0054662679322063,0.0064414744265377,-0.022055434063077,0.0165633745491505,0.0306293927133083,0.0046490309759974,-0.0061632082797586,-0.0041247168555855,-0.0237735658884048,0.0008334294543601,0.0147603610530496,-0.0028920967597514,-0.0084583852440118,-0.0119911916553974,-0.0250829961150885,0.0158118493855,0.0120275774970651,0.0137878013774753,-0.0115462001413107,-0.0100198015570641,0.0024581518955528,0.0058934944681823,-0.0073002069257199,0.0047209868207573,0.0015809491742402,0.0008001924143172,-0.0253376234322786,0.0043318415991962,0.0106890732422471"
237,Forget Paris (1995),Comedy|Romance,"0.0103891082108021,0.0049700294621288,-0.0118022616952658,-0.0031408292707055,0.0083851153030991,0.0218092445284128,0.0122497472912073,-0.0186632610857487,-0.0065768207423389,-0.0356048233807087,-0.0024750712327659,-0.0142708802595735,0.0092412997037172,-0.0047825663350522,-0.0030534246470779,-0.0177846737205982,0.0062674186192452,0.0093830032274127,7.79212059569545e-05,-0.0026153151411563,0.0067541310563683,0.0003439803840592,0.0042450702749192,-0.0100136119872332,-0.0100299157202244,0.0028020590543746,-0.0082307076081633,0.0063416045159101,0.0005459759850054,0.0142059000208974,-0.0198195334523916,-0.0179278217256069,-0.0112001430243254,0.0110781760886312,-0.0087798610329628,0.0119052799418569,0.000993582769297,-0.0234178751707077,0.0019102903315797,0.0016169748269021"
