itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0028535600285977,-0.0102558126673102,0.0024575721472501,-0.0056283851154148,0.0003954150306526,-7.73565261624753e-05,0.0010745481122285,-7.15968417352997e-05,-0.00047821062617,-0.0016726012108847,0.0106292255222797,-0.0063237263821065,-0.0008512667845934,-0.0080058565363287,0.0022742361761629,0.0036680598277598,-0.0037293273489922,0.0018130106618627,-0.0024593777488917,8.64723260747269e-05,0.0002154552785214,-0.004166611470282,0.0016295134555548,-0.003910225816071,-0.0041883657686412,0.0032236529514193,-0.0015096253482624,-0.0008790565188974,0.0025024078786373,-0.000310740317218,0.0022024638019502,0.0097226873040199,0.0064895250834524,-0.0003208431298844,-0.0021710200235247,0.0043978220783174,-0.0032503793481737,0.0075151943601667,-0.00093853083672,0.007695525418967,-0.0010028923861682,-0.0003284275589976,-0.0059741581790149,0.000753081694711,-0.0013333766255527,0.0024665305390954,0.0011991523206234,0.0028548026457428,0.0073135402053594,-0.0029239791911095,-0.0029359210748225,-0.0029849004931747,0.0013754273531958,-0.0006118121091276,-0.0023194758687168,0.0071540982462465,-0.0027201992925256,-0.0019236280350014,0.0003172347205691,-0.0033872695639729,-0.0050030364654958,0.0013506112154573,0.0001924207317642,0.0002734793524723,0.0040583196096122,-0.0004723159654531,-0.0085667558014392,-0.0054157068952918,-0.0015415662201121,-0.0012956690043211,-0.0101079409942031,-0.0011146041797474,0.0100271850824356,-0.0093940952792763,0.0018918728455901,0.0001930919243022,-0.0024349016603082,-0.0048026158474385,-0.001418562605977,-0.0022990829311311,-0.0023188618943095,0.0002914432261604,-0.015691202133894,-0.0118306148797274,0.0002005839778576,-0.0023069242015481,0.0038533662445843,0.0048310868442058,-0.0030125651974231,0.0025540569331497,-0.0010942242806777,-0.0025173784233629,0.0026241964660584,-6.43315652268939e-05,0.0063790837302804,-0.0005956782842986,-0.0010801419848576,0.0098862592130899,-0.0086969044059515,0.001644609728828"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"0.0018179765902459,-0.0023081602994352,0.0131439547985792,0.0033189461100846,0.0046910103410482,-0.001416231971234,-0.0034748422913253,-0.0095155350863933,-0.009858445264399,0.0073743294924497,0.0051186811178922,0.0055473921820521,0.0041065467521548,-0.0090274401009082,0.0066264001652598,0.0024214042350649,0.0021145837381482,0.0016245284350588,0.00411516148597,0.000768905156292,0.0063559501431882,0.0029510536696761,-0.0049965968355536,0.0013049211120232,0.0014800591161474,0.0006175472517497,0.0115453694015741,-0.0017549188341945,0.0090254135429859,0.0028189190197736,-0.0044663837179541,-0.0028614243492484,0.0004264525778125,0.0024331125896424,-0.0055640218779444,0.0032615449745208,0.0039456496015191,-0.0018739468650892,-7.33260239940137e-05,-0.0014516100054606,0.0058223851956427,0.0037733402568846,0.0036937706172466,-0.0053428830578923,0.0052050743252039,0.0025590257719159,-0.0062295105308294,-0.0011693760752677,-0.0015872227959334,-0.0001782166946213,-0.0019907390233129,0.0026346163358539,-0.0074542402289807,0.005619169678539,-0.00447803363204,-0.0028924962971359,0.0009138431632891,-0.001883573946543,-0.0011630486696958,0.0030198413878679,0.0029871284496039,-0.0065569961443543,0.0007604217971675,-0.006562755908817,0.0007058106712065,0.0049456311389803,0.0020890876185149,-0.0016915797023102,-0.0027270833961665,-0.0021907989867031,0.0026098699308931,0.006961774546653,-0.0004208766622468,0.0080899661406874,0.0058830408379435,-0.007277590688318,-0.0012576752342283,-0.0057030241005122,-0.0028989727143198,0.0010895802406594,0.0016450757393613,0.0132123213261366,-0.0132849365472794,0.0029659529682248,-0.0009431553771719,0.0005646449280902,-0.0024628748651593,-0.0019419254967942,0.0026634784881025,0.0028640371747314,0.0059560220688581,-0.0065882559865713,0.0026487151626497,-0.0097417989745736,0.007507209200412,-0.0048113474622368,-0.004566176328808,0.0023100485559552,0.0047493837773799,0.0079697566106915"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0016595483757555,1.39761568789254e-05,0.0126416841521859,-0.0037937054876238,-0.0029654756654053,0.0010311163496226,0.0006165680242702,-0.0058498289436101,0.0016964761307463,-0.0032433532178401,0.0072349268011748,-0.0103053105995059,-0.0011597159318625,-0.0055984738282859,-0.004748695064336,0.0062071629799902,0.0120644830167294,0.0017421429511159,0.0011519651161506,-0.0034531112760305,0.0114939427003264,-0.0051944926381111,0.0017641832819208,0.0021273049060255,0.0019168847938999,-0.0019728294573724,0.0002147428458556,-0.0015965836355462,-0.0013875656295567,0.0099765630438923,0.0084507875144481,0.0064498758874833,0.002534800209105,0.0060523473657667,-0.0016329133650288,0.0025043373461812,0.0023123894352465,0.0013060863129794,-0.0016905774828046,0.0009566884837113,0.0085710221901536,0.0070649548433721,-0.0007566454005427,-0.0004692909424193,0.0054553495720028,0.0041162841953337,-0.0033872604835778,-0.0018137325532734,0.0076905810274183,-0.0018036769470199,-0.021789338439703,0.0019556435290724,-0.0023789694532752,-0.0042108134366571,0.0005265225190669,0.0006915392004884,-0.008308008313179,-0.0035901307128369,0.003207410685718,-0.0004525987897068,0.0069965356960892,0.0061836745589971,-0.0045406343415379,0.0019377879798412,-0.0050376215949654,-3.58456891262904e-05,-0.0019184001721441,-0.0093436287716031,-0.0029891747981309,0.009675620123744,-0.0042679216712713,0.0109914308413863,0.0116426683962345,-0.0058514457195997,0.0042197136208415,-0.0067004240117967,0.0017333810683339,-0.0135480165481567,0.0049967714585363,-0.0051519433036446,-0.0064822803251445,-0.0086183091625571,-0.0078979237005114,-0.0076807793229818,0.0101365204900503,-0.0011294122086837,0.0015979940071702,0.0061708721332252,0.0013994221808388,-0.001056877314113,0.0017692847177386,0.0041828928515315,-0.0036858648527413,-0.0024219616316258,0.0070763165131211,-0.0095018139109015,-0.003200278384611,0.0002877743681892,-0.0034902289044112,-0.0016107561532408"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0129925655201077,-0.0021043608430773,-0.0116141848266125,-0.0028635880444198,-0.0112762888893485,-0.0020179906859993,-0.0001081868249457,0.0043957382440567,-0.0093586882576346,0.0088230865076184,-0.0067665185779333,-0.0019562155939638,0.0149974692612886,-0.0044089970178902,0.00093904993264,-0.0070321233943104,-0.0032766978256404,0.0053324070759117,0.0124446218833327,0.0014095003716647,0.0022421369794756,0.0032006753608584,-0.0045695761218667,-0.0011946237646043,-0.0058757113292813,0.0130332671105862,0.0112747652456164,-0.008082166314125,0.0061846892349422,0.0015267396811395,0.0004712056252174,-0.0018045895267278,0.0088163074105978,-0.004658377263695,-0.0060231857933104,-0.0086566675454378,-0.0160883013159037,0.0076199686154723,-0.0118101723492146,-0.0027402122505009,-0.0015200985362753,0.0018691315781325,0.0155836893245578,0.0070708938874304,0.0025961629580706,-0.0015875248936936,0.0001240101555595,0.0099660083651542,0.005690551828593,-0.0111352475360036,-0.002999197691679,0.0058466391637921,0.0045889429748058,-0.0036829898599535,0.0099034402519464,-0.0092797400429844,0.0059126410633325,0.0084604294970631,0.0043222764506936,-0.0003903579490724,0.0017423029057681,-0.0057867104187607,0.0024801325052976,-0.001561448443681,-0.0066990321502089,-0.0030160930473357,-0.0048087267205119,-0.0049350163899362,-0.001355001470074,0.0057610105723142,0.0035859397612512,-0.0076063009910285,-0.0064106066711247,0.0072107389569282,0.0223520919680595,4.95456224598456e-05,0.0001115657069021,-0.0011046720901504,0.0072853444144129,-0.0050036050379276,0.0044526988640427,0.0051764179952442,0.0059472271241247,-0.0051537901163101,-0.0048537878319621,0.008100857026875,-0.0037543578073382,-0.0016442242776975,-0.0134735442698002,-0.0065373415127396,0.0041314749978482,-0.004055502358824,0.003879508934915,0.004453538917005,0.0191067270934582,0.0007787062786519,0.0083655389025807,0.0076138935983181,-0.0028810538351535,0.0129561647772789"
3238,Eye of the Beholder (1999),Thriller,"-0.0064487080089747,-0.0148994121700525,0.0105453953146935,-0.0053185424767434,0.0037027068901807,0.0043338276445865,0.0035347726661711,-0.0038154833018779,-0.0018557553412392,0.0009929427178576,0.0058246618136763,-0.0004967738641425,0.0026553957723081,0.0064766341820359,-0.0011254595592618,0.0041206651367247,0.0057660550810396,-0.0128746358677745,-0.0064127766527235,-0.0046986434608697,0.0115622356534004,0.0057490686886012,0.0016826909268274,-0.0052979341708123,-0.0019587024580687,0.0031137568876147,0.0055004665628075,-0.0023180390708148,0.0117971710860729,-0.0024066790938377,-0.0009932294487953,0.0035424989182502,0.0080439615994691,-0.0022672407794743,-0.0018720047082752,-0.0059685762971639,-0.0037366424221545,-0.0001512451126473,0.0076543167233467,0.0035161443520337,0.0058173830620944,0.0001001882847049,0.0021885386668145,0.0034661469981074,-0.007065431214869,0.0016713867662474,0.0084844883531332,0.0066050020977854,-0.0054351859726011,-0.0020288003142923,-0.0053080259822309,0.0075075947679579,0.0008820946677587,-0.0048860046081244,-4.56718116765842e-05,-0.0016968486597761,0.006830362137407,0.0084539130330085,0.0043253768235445,-0.0002735283924266,-0.0063843624666333,0.0013009035028517,-0.006744397804141,0.0023636361584067,0.0045985272154212,-0.0050113038159906,-0.0095320781692862,-0.0057874908670783,0.0031482630874961,-0.0007610083557665,0.0106422267854214,-0.0040515791624784,-0.0003815244417637,-0.0009652769076637,0.0045435428619384,0.0009192575234919,-0.0063317995518446,0.0001033011212712,0.0011037116637453,-0.0095431366935372,-0.0042450898326933,-0.0114004826173186,-0.0059816278517246,-0.0047316066920757,0.0018703661626204,-0.0113815544173121,-0.0042623882181942,0.0004423125938046,-0.0041721779853105,-0.0027453042566776,0.0087522314861416,-0.0081173330545425,0.0036173891276121,0.0062909363768994,0.0063901650719344,0.0044630281627178,0.0007538478821516,0.0007966117118485,-0.0136714112013578,0.0117865251377225"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.0058758575469255,0.0029733339324593,0.0039653005078434,-0.0010077155893668,0.0038096043281257,-0.0039616152644157,0.0099355354905128,0.0001813601411413,-0.0083569707348942,0.000884732347913,-0.0075370096601545,-0.0004457636096049,-0.003947664052248,-0.0039851549081504,4.19215211877599e-05,0.0033572914544493,0.001633386244066,0.006864265538752,0.0007796079153195,0.005331062246114,-0.0007212032796815,0.0103551456704736,-0.0058767008595168,0.0105739692226052,0.0045776744373142,0.0111234337091446,0.0129389241337776,0.0005942801944911,0.0064693633466959,0.0083954315632581,0.0031089952681213,-0.007423797622323,0.0041766366921365,-0.0004570742894429,0.0029703564941883,-0.0038184155710041,-0.0036240357439965,0.0041062571108341,-0.0022903461940586,-0.0006584178772754,-0.006236326880753,0.0001936297048814,0.0019640144892036,0.0028569784481078,-0.0011523811845108,-0.006115548312664,0.0012151011032983,-0.0047029303386807,-0.0051958309486508,-0.0076454798690974,-0.0046498188748955,-0.006313384976238,0.001320335548371,0.0017820850480347,-0.0069640246219933,-0.0016859174938872,0.0078524630516767,-0.009860404767096,-0.0085897222161293,0.0036263726651668,0.0026490376330912,-0.0099961059167981,-0.004698340781033,0.0001064919269992,0.0053987121209502,-0.0082390438765287,-0.0057522654533386,0.0044567226432263,-0.0115439081564546,0.0054294434376061,0.0019715861417353,0.0054208599030971,0.0048060156404972,0.0026794432196766,0.0044336123391985,-0.0018658360932022,-0.0001713329256745,0.0041864509694278,-0.0034505517687648,-0.0031327260658145,0.0022289068438112,0.0031147978734225,-0.0084711452946066,0.0012040535220876,-0.002219455782324,-0.0018532661488279,-0.0054561854340136,0.0110313100740314,-0.0105771590024233,0.0058420342393219,0.0064672576263546,-0.0033474047668278,-0.0037715791258961,-0.0047857756726443,0.0019153835019096,-0.0097944140434265,-0.0068450919352471,0.0030623327475041,0.0021540550515055,-0.0042213480919599"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.0114166233688593,-0.0029872811865061,-0.0047445502132177,0.0116375228390098,0.0006107031367719,-0.0152505282312632,0.0047922264784574,0.0088696405291557,0.0069067073054611,0.0032333089038729,-0.0032737993169575,-0.0003531104885041,-0.0014441821258515,-0.0121010141447186,-0.0078162671998143,0.0038437952753156,0.001203051302582,-0.0038374885916709,-0.0056681321002543,0.0048616067506372,-0.0018544449703767,0.0029555854853242,0.0146496184170246,0.0053318254649639,-0.0071557550691068,0.0015793996863067,-0.0038771294057369,-0.0137145994231105,0.0132878152653575,0.0165436882525682,-0.0081285331398248,-0.0013628317974507,-0.0134098492562771,-0.0197004657238722,-0.005709920078516,-0.0003123232163488,-0.0177108738571405,0.0046361912973225,0.0015743417898193,0.0115384217351675,0.0037411618977785,-0.0121875200420618,0.0036248108372092,-0.0097515443339943,0.0040451367385685,0.016689321026206,-0.0037745521403849,0.0060467170551419,0.0162426754832268,0.0138215087354183,-0.0135781429708004,0.0119704026728868,0.0028013444971293,-0.0030540481675416,0.003400431247428,0.0102273831143975,0.0067131821997463,0.0003810095658991,0.0054003475233912,0.011938245035708,0.0047614611685276,-0.0036352998577058,0.0038590501062572,0.0040836706757545,-0.0026159870903939,0.003048239974305,-0.0033532746601849,0.0037166834808886,-0.0033496168907731,0.0084977503865957,-0.0084612257778644,-0.0084428573027253,-0.0008126508328132,0.0070731700398027,0.0110130859538913,-0.0104707945138216,-0.0055086449719965,0.0087491562590003,-0.0022543219383806,-0.0212819334119558,-0.0032867053523659,-0.0015023690648376,0.0039705331437289,-0.0058304765261709,-0.0122674787417054,0.0029170003253966,-0.0061708064749836,0.0026861154474318,-0.013184473849833,0.0025290518533438,-0.0041411998681724,0.0069032311439514,0.0012176512973383,0.0094945169985294,-0.0102418111637235,-0.0075365449301898,-0.0095713650807738,-0.0038215930107981,0.0067079807631671,0.0105539653450251"
87413,Bernie (1996),Comedy|Drama,"0.0003735421341843,-0.006292825564742,0.010055398568511,-0.0047281719744205,0.0019129865104332,-0.0042168665677309,-0.0046166605316102,-0.0053027323447167,0.002930216025561,0.0064582033082842,0.0120282582938671,-0.008762614801526,-0.0075634121894836,-0.003302247961983,0.0008850919548422,0.0046578301116824,0.0018951764795929,-0.0044823759235441,-0.008313431404531,-0.0064837988466024,0.0082099009305238,0.0009847761830314,0.0004499217611737,-0.0050354888662695,-0.002442306606099,0.0006244110991247,-0.0032890206202864,-0.0044766184873879,-0.0006300703971646,-0.0038101684767752,-0.001234165742062,0.0063470257446169,0.0045537860132753,0.0125523107126355,-0.0080426353961229,-0.0032695359550416,0.0004928026464767,-0.0026075118221342,0.0031252710614353,0.0061089359223842,8.72721648192964e-05,0.0037802974693477,0.0054043848067522,-0.0012002424336969,-0.0001065854594344,0.0041218213737011,0.0012587168021127,0.0002973061637021,-0.0023378210607916,0.0052813696675002,-0.0018249829299747,-0.0072835516184568,0.0004966736305505,-0.004966365173459,-0.0054115206003189,0.0055571943521499,-0.0029816266614943,-0.0063329958356916,0.0018433015793561,0.0003315706562716,0.0082036396488547,-0.0024531048256903,-0.005160276312381,0.0015028964262455,0.0077649569138884,0.004165643826127,-0.006558904889971,0.0012439838610589,0.0040161521174013,0.0063313473947346,-0.003777818987146,-0.00373265449889,0.0143626872450113,-0.0027878643013536,-0.0035630816128104,0.0006400420097634,0.0017776394961401,-0.0051541817374527,0.000606637680903,0.0011178668355569,-0.0011969420593231,0.0002227707445854,-0.0074171447195112,0.0008602286688983,0.0032628600019961,0.0044593489728868,0.00376255530864,0.0046038501895964,-0.0040987846441566,0.0015329082962125,0.0029507149010896,0.0006387603352777,-0.0072272904217243,0.0019547543488442,0.0043758726678788,-0.0039872336201369,-0.002943797269836,0.0004185985017102,0.0053951335139572,-0.0025048332754522"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.0032556292135268,0.0032158344984054,-0.0014706928050145,0.0011953910579904,-0.0030945737380534,0.0061132130213081,-0.0008877424988895,0.0059107500128448,0.0059958235360682,-0.0108087630942464,0.0018765258137136,0.0130837690085173,-0.0001437886094208,2.98673530778615e-05,0.0030941411387175,0.0058687627315521,0.0136097939684987,-0.003272347850725,-0.0065734847448766,0.001706329290755,0.0118212318047881,0.0027331667952239,0.0024380849208682,0.0004324547189753,-0.0024893437512219,0.0129320854321122,0.001327478676103,0.0059316027909517,-0.0051773926243186,0.005425339564681,-0.000329578644596,0.0005502023850567,0.0005739319021813,-0.001947576412931,-0.0139300096780062,0.0011475710198283,0.0052738515660166,-0.0008047994924709,0.0020256955176591,-0.0018905487377196,0.0008060327963903,-0.0022448832169175,0.0053673041984438,-0.015449270606041,-0.0035599707625806,0.007232317700982,0.0049454779364168,2.59674663993792e-07,-0.0075017996132373,-0.0025826101191341,-0.0025487439706921,-0.005011229775846,0.0037124049849808,0.0066475779749453,0.0151816783472896,-0.0102822370827198,0.0118754422292113,0.0020366420503705,0.002660087775439,-0.0153236156329513,0.003993613179773,0.0125001622363925,0.0047976961359381,-0.0036966521292924,0.0023943840060383,0.0035655130632221,0.005465401802212,0.0070620537735521,0.0048677111044526,-0.009306781925261,0.0076564513146877,-0.00310695101507,0.0080098956823349,0.003788081696257,0.000867573719006,-0.0153924049809575,0.0065841926261782,0.0002308570255991,-0.002418435877189,0.0043020113371312,-0.0065526701509952,-0.0097404001280665,-0.0040793907828629,0.0001767115172697,0.0018520336598157,0.0006580659537576,-0.015217742882669,-0.0002131524670403,0.0100303255021572,0.0082915518432855,-0.0130168031901121,-0.0044616144150495,0.0112439366057515,-0.0019308583578094,-0.0004019741318188,-0.0050350842066109,-0.0135273179039359,0.0056172953918576,-0.0122901443392038,-0.000957099313382"
237,Forget Paris (1995),Comedy|Romance,"0.0126285431906581,-0.0004142377292737,0.0023778981994837,-0.0034793757367879,-0.0004000436456408,-0.0115491170436144,-0.0060950182378292,-0.0077879908494651,-0.0056804632768034,0.0026743505150079,0.0097741307690739,-0.0046069510281086,-0.001376207685098,-0.0049630054272711,0.0081484206020832,-0.0035843690857291,0.0048837503418326,0.0099298227578401,0.0018723999382928,0.0035873167216777,-0.0012877553235739,0.0023518654052168,0.0094331568107008,-0.001076384447515,0.0051180240698158,0.0053776502609252,0.0037320756819099,-0.0062951855361461,-0.0011866540880873,0.0031548037659376,-0.001557199168019,0.0025470661930739,0.0016563856042921,-0.0029145355802029,-0.0066366945393383,0.0030950007494539,-0.0001745157787809,-0.0039356681518256,-0.0021781679242849,0.0021241370122879,0.0069794380106031,0.0103423381224275,-0.0070491186343133,-0.0001323564938502,-0.0107002500444651,-0.0125402519479394,0.0041422056965529,-0.006061989814043,0.0069860816001892,0.0065511800348758,-0.0023557390086352,-0.0122395744547248,0.0115464897826314,-0.0002540315326768,0.0086127631366252,-0.0027700853534042,-0.0010310700163245,-0.0029835412278771,-0.005072402767837,0.0003025803307536,-0.0030606857035309,-0.0027705889660865,-0.010513111948967,0.0086199846118688,-0.0042627360671758,-0.0035652404185384,0.0019677521195262,0.0051981788128614,-0.0014568211045116,0.0030431768391281,-0.0021513774991035,-0.0026162830181419,-0.0063991253264248,-0.0108645521104336,0.0015402029966935,-0.0078565767034888,-0.0046195508912205,-0.0032022597733885,0.0031795424874872,0.002904268214479,-0.003882881719619,0.0003660375077743,0.0062491064891219,-0.0006142543279565,0.002120446646586,0.0020664785988628,-0.0047239083796739,0.0016485881060361,0.0050141210667789,0.012633727863431,0.0025405415799468,0.0037620279472321,0.004661297891289,-0.0059833046980202,-0.0007935165776871,-0.0014687848743051,0.0139569137245417,0.0016481796046719,0.0047325841151177,0.0035842526704073"
