itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"-0.0052897199057042,-0.0067545678466558,-0.0047513018362224,-0.0032832382712513,0.0028012839611619,-0.0014005516422912,-0.0028920851182192,5.10925274284091e-05,0.0080233328044414,-0.0016027227975428"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"8.5580802988261e-05,-0.0019768686033785,-0.0044823419302702,0.0106258541345596,0.0038202293217182,-0.002708826912567,-0.0003308828454464,0.0078065036796033,0.0089258272200822,-0.0136511065065861"
84152,Limitless (2011),Sci-Fi|Thriller,"-0.0025871978141367,-0.0086453221738338,-0.0137661611661315,-0.0143216131255031,-0.0019374896073713,-0.0091765923425555,-0.0026825799141079,-0.0004290702636353,0.0003610230924095,-0.0013345840852707"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0066730030812323,0.0103528182953596,0.006822392810136,-0.0001072960876626,-0.0008208230137825,-0.0259220059961081,0.0108428401872516,0.0214232876896858,0.005340086761862,-0.0165513996034861"
3238,Eye of the Beholder (1999),Thriller,"-0.0052464893087744,-0.0015947601059451,-0.0027600296307355,-0.0034410562366247,0.0002368376444792,-0.0081017455086112,-0.004356749355793,-0.0012974246637895,0.0044329008087515,-0.0069827707484364"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"-0.009685605764389,-0.0034568251576274,-0.005656314548105,0.0019146711565554,0.0040401448495686,0.0053071598522365,0.0090141808614134,0.0119740376248956,0.0204425156116486,-0.0173008944839239"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"0.0002812114253174,0.0069016837514936,-0.0147444913163781,-0.0054421364329755,-0.0220137741416693,0.0047004148364067,0.0139411566779017,-0.0062884511426091,-0.0113624949008226,-0.011743993498385"
87413,Bernie (1996),Comedy|Drama,"-0.0058983946219086,-0.0080977007746696,-0.0058759963139891,0.0031722746789455,0.0018499325960874,-0.0002797716879285,-0.0021873647347092,-0.0021172747947275,0.0088231144472956,0.0036606646608561"
2640,Superman (1978),Action|Adventure|Sci-Fi,"0.0025564553216099,-0.0016326067270711,0.0022706813178956,0.0121932914480567,0.0036194743588566,0.0054405955597758,-0.0175832081586123,-0.0106307212263346,-0.0138812763616443,-0.0048671658150851"
237,Forget Paris (1995),Comedy|Romance,"-0.0102091431617737,0.0074264029972255,0.0005719328764826,0.0054597444832325,0.0005051753250882,-0.0053085219115018,-0.0070382957346737,-0.0007848361274227,0.0047359485179185,-0.0104532027617097"
