itemId,title,genres,embedding
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"0.1623433,0.1062694,0.05424341,0.00689789,-0.09209476,0.1281258,-0.01853724,-0.01556262,0.1129574,-0.04246826,0.02843283,0.06139833,-0.09157442,0.02701778,0.2261631,-0.03696703,-0.04042066,0.06382365,-0.07653873,-0.008820783,-0.1236203,-0.03202112,0.004866711,0.01262968,0.03453255,-0.08716585,0.1033198,-0.06610965,0.003140751,-0.191288,0.1080127,0.04241407,0.00616393,-0.01618809,-0.1406797,0.03321713,-0.05077412,-0.01171086,0.06818549,-0.0752332"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"-0.06809001,-0.161879,-0.1032224,-0.1364619,-0.03755972,0.2198721,0.05792001,0.03946345,-0.1502313,0.1596713,-0.1614417,-0.1152238,-0.1907279,-0.1170962,-0.1039281,-0.031579,-0.1051462,0.02029708,0.01051106,-0.09139987,0.1186737,-0.02490509,0.1789605,0.08873336,-0.1342279,-0.09409322,-0.08166503,-0.1934334,-0.04193866,-0.02704233,0.04295804,-0.07329827,-0.007026824,-0.09186071,-0.1554977,0.1027785,0.06136698,-0.0125228,-0.04052677,0.01457894"
84152,Limitless (2011),Sci-Fi|Thriller,"0.01715543,0.01430562,0.03287661,0.1315517,-0.07926434,0.2106242,-0.1234288,-0.06214813,0.09030866,0.1388015,-0.05865552,0.01673512,-0.2612512,-0.1157553,0.2776342,-0.02070767,-0.1611622,-0.09890944,-0.07418752,-0.07031467,0.1135267,-0.1287312,-0.1996833,-0.08725805,0.1280459,0.1384384,0.1670465,-0.1324827,-0.02271245,-0.04131873,-0.01513397,0.09554593,0.04647959,0.1961531,0.02306198,0.08069026,-0.07407476,0.1048517,-0.01339976,-0.273764"
3717,Gone in 60 Seconds (2000),Action|Crime,"0.0185711,-0.1566195,-0.4624083,-0.2802045,0.02021912,0.1045472,0.07900526,0.5717772,-0.2317642,0.08065511,-0.3003959,-0.1354577,0.1648677,-0.06884395,0.2779974,0.08609001,0.01577118,0.010868,0.03687238,-0.1240866,0.008354577,0.0006921868,0.1471106,0.1151897,-0.3217257,-0.02446605,-0.1464062,0.08975888,0.01895799,0.1050972,0.03839,0.3196627,0.2038082,-0.01980701,-0.211848,0.08323926,0.04114929,0.07578227,-0.3973629,-0.1374977"
3238,Eye of the Beholder (1999),Thriller,"0.1563776,-0.03589232,-0.1789909,-0.1028839,-0.09360835,-0.05897516,-0.1226552,0.1128097,-0.01293126,0.1431976,-0.1538976,0.09036566,-0.01325506,0.1277447,0.007732799,0.04623811,-0.08945749,0.1184281,-0.1005135,0.01342623,-0.05223894,-0.04163514,0.01059438,-0.2152474,-0.002167898,-0.01420132,0.02275243,-0.1606776,-0.02597493,-0.1125013,-0.0902716,0.1407548,0.008446533,0.08274829,-0.0539913,0.308464,0.09861042,0.06556334,0.1140877,-0.05422961"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,"0.02458612,-0.03442261,-0.2807345,-0.05109158,-0.1351121,-0.005970934,0.06929347,0.2158002,-0.2467053,0.08588392,-0.1764701,0.3747548,-0.03753818,-0.1579229,0.0211724,-0.07665278,-0.1651967,0.07198974,0.02513953,-0.2123557,0.01209818,-0.08328876,0.03542285,0.01871512,-0.158964,-0.1713352,0.08053882,-0.2375303,0.1435,-0.1578126,0.1503498,-0.08956821,0.02407266,-0.106681,-0.1317829,0.1167667,-0.08250109,-0.1377783,-0.1048584,-0.08743601"
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,"-0.09636491,-0.04594298,-0.02046381,0.03363059,0.09920193,0.1609418,0.2856361,-0.1749197,-0.3910245,0.04622477,0.02832504,0.05337191,-0.07964553,-0.1481711,0.1386758,0.01890274,0.186964,0.142972,-0.2287014,-0.02629906,0.3159762,0.1700249,-0.03827253,0.1183438,0.148034,-0.02624941,-0.2783783,0.2540694,-0.01054196,-0.1811205,-0.4408639,0.09899411,0.4780484,0.2888941,-0.08512435,-0.1571378,0.006106966,-0.07834981,0.1344429,-0.1550788"
87413,Bernie (1996),Comedy|Drama,"0.04440803,-0.03053476,0.1721954,0.1593632,-0.1697069,0.1486757,-0.108717,0.012123,0.0275835,-0.04610756,-0.02532922,0.09782794,-0.0259424,0.002918709,0.06319082,-0.0612134,-0.03885513,0.03183274,0.1006107,0.06200436,-0.01751375,-0.1615814,-0.1633812,-0.03355739,0.1624244,-0.005502027,0.01874432,-0.06233497,-0.1507153,-0.02864851,0.0237185,-0.02754979,-0.05462597,0.01832045,-0.04568811,0.03864349,-0.02345669,-0.1297554,0.06615283,-0.07419899"
2640,Superman (1978),Action|Adventure|Sci-Fi,"-0.003906254,0.1774856,0.1487665,-0.2703986,-0.2255948,-0.003087584,-0.07822347,-0.1755795,-0.05987182,0.3582061,0.004683354,0.08687671,0.003905537,-0.01782939,-0.08724774,0.3044859,0.2662116,-5.572063e-05,-0.1060845,-0.1592207,-0.178346,0.02653515,-0.1154667,-0.2325555,-0.2329279,0.1202163,-0.04768421,-0.1432263,-0.1155254,-0.1158675,-0.01305055,-0.09259445,0.1199789,-0.2220891,0.3838601,-0.07454098,-0.1262037,-0.1226259,0.1348356,-0.1107993"
237,Forget Paris (1995),Comedy|Romance,"0.07349109,0.07664493,-0.1094265,-0.02047558,-0.1356608,0.2998066,0.1893751,0.05082571,-0.05922894,-0.04949251,0.03485097,0.1165253,0.1331122,0.003431069,-0.1638046,0.05242175,-0.1032243,0.04374484,0.05100434,0.2048129,0.04963782,0.1549979,0.1204793,0.120542,-0.08976655,0.2068862,0.001712853,-0.2585647,0.02851595,0.02616188,0.03177782,-0.04512046,-0.01392813,0.1370377,0.1486062,0.1037966,-0.03510247,0.04685044,-0.07576201,0.01622486"
